"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"GBPUSD_DukasM1_the5ers";"Buy";"2003.08.13 12:00:00";"1.60250";"0.23";"2003.08.14 09:57:00";"1.60968";"162.36";"10162.36";"IS";"PT";"-36.11";"165.14";"21h 57m";""
"2";"GBPUSD_DukasM1_the5ers";"Buy";"2003.08.27 17:00:00";"1.57317";"0.17";"2003.08.28 02:35:00";"1.56756";"-97.42";"10064.94";"IS";"SL";"-95.37";"29.58";"9h 35m";""
"3";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.03 17:00:00";"1.56958";"0.18";"2003.09.04 16:16:00";"1.57865";"161.09";"10226.02";"IS";"PT";"-53.64";"163.26";"23h 16m";""
"4";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.05 19:00:00";"1.58905";"0.16";"2003.09.08 22:22:00";"1.58306";"-97.02";"10129.01";"IS";"SL";"-95.84";"27.84";"3d 3h 22m";""
"5";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.09 16:00:00";"1.58871";"0.18";"2003.09.12 15:30:00";"1.59757";"156.46";"10285.46";"IS";"PT";"-40.50";"159.48";"2d 23h 30m";""
"6";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.12 16:00:00";"1.60057";"0.2";"2003.09.16 13:17:00";"1.59556";"-102.14";"10183.32";"IS";"SL";"-100.20";"138.40";"3d 21h 17m";""
"7";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.24 12:00:00";"1.65483";"0.18";"2003.09.29 11:07:00";"1.64935";"-101.66";"10081.65";"IS";"SL";"-98.64";"142.74";"4d 23h 7m";""
"8";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.29 18:00:00";"1.66175";"0.16";"2003.09.30 10:18:00";"1.67204";"163.46";"10245.12";"IS";"PT";"-8.80";"164.64";"16h 18m";""
"9";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.01 18:00:00";"1.66603";"0.13";"2003.10.03 19:00:00";"1.65847";"-100.16";"10144.96";"IS";"SL";"-98.28";"116.09";"2d 1h 0m";""
"10";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.10 15:00:00";"1.66869";"0.17";"2003.10.10 21:14:00";"1.66296";"-98.26";"10046.70";"IS";"SL";"-97.41";"55.08";"6h 14m";""
"11";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.24 01:00:00";"1.69710";"0.18";"2003.10.27 05:27:00";"1.69174";"-97.80";"9948.89";"IS";"SL";"-96.48";"34.56";"3d 4h 27m";""
"12";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.27 13:00:00";"1.69673";"0.2";"2003.10.27 14:49:00";"1.69193";"-97.00";"9851.89";"IS";"SL";"-96.00";"0.40";"1h 49m";""
"13";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.28 18:00:00";"1.69393";"0.19";"2003.10.29 05:26:00";"1.70225";"156.68";"10008.58";"IS";"PT";"-20.71";"158.08";"11h 26m";""
"14";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.31 18:00:00";"1.69639";"0.2";"2003.11.03 17:09:00";"1.69138";"-101.67";"9906.90";"IS";"SL";"-100.20";"23.40";"2d 23h 9m";""
"15";"GBPUSD_DukasM1_the5ers";"Buy";"2003.11.07 18:00:00";"1.66925";"0.15";"2003.11.13 10:27:00";"1.67972";"154.18";"10061.08";"IS";"PT";"-93.75";"157.05";"5d 16h 27m";""
"16";"GBPUSD_DukasM1_the5ers";"Buy";"2003.11.18 18:00:00";"1.69908";"0.17";"2003.11.24 12:00:00";"1.69324";"-102.54";"9958.54";"IS";"SL";"-99.28";"146.88";"5d 18h 0m";""
