"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.02 10:00:00";"109.730";"0.15";"2003.12.02 18:00:00";"108.754";"-96.48";"9903.52";"IS";"SL";"-95.73";"8.83";"8h 0m";""
"2";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.10 09:00:00";"107.690";"0.15";"2003.12.10 10:00:00";"108.448";"73.60";"9977.12";"IS";"Exit Signal";"0.00";"100.05";"1h 0m";""
"3";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.17 12:00:00";"107.830";"0.2";"2003.12.18 13:00:00";"107.558";"-36.97";"9940.15";"IS";"Exit After X Bars";"-86.32";"2.62";"1d 1h 0m";""
"4";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.26 21:00:00";"107.270";"0.26";"2003.12.26 22:00:00";"107.468";"32.36";"9972.51";"IS";"Exit Signal";"0.00";"39.10";"1h 0m";""
"5";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.31 16:00:00";"107.100";"0.22";"2003.12.31 20:00:00";"107.468";"51.84";"10024.36";"IS";"Exit Signal";"-17.26";"89.19";"4h 0m";""
"6";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.09 06:00:00";"106.310";"0.25";"2004.01.09 07:00:00";"106.975";"107.46";"10131.82";"IS";"PT";"0.00";"108.71";"1h 0m";""
"7";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.26 22:00:00";"106.410";"0.15";"2004.01.27 18:00:00";"105.450";"-95.01";"10036.81";"IS";"SL";"-94.16";"2.94";"20h 0m";""
"8";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.28 08:00:00";"106.380";"0.15";"2004.01.28 09:00:00";"105.998";"-38.22";"9998.59";"IS";"Exit Signal";"-38.25";"22.56";"1h 0m";""
"9";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.29 00:00:00";"106.248";"0.13";"2004.01.30 01:00:00";"105.918";"-28.79";"9969.80";"IS";"Exit After X Bars";"-55.09";"6.12";"1d 1h 0m";""
"10";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.03 13:00:00";"105.770";"0.2";"2004.02.03 14:00:00";"105.598";"-23.49";"9946.31";"IS";"Exit Signal";"-22.49";"11.77";"1h 0m";""
"11";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.05 20:00:00";"105.650";"0.2";"2004.02.06 11:00:00";"106.465";"105.46";"10051.76";"IS";"PT";"-14.39";"106.59";"15h 0m";""
"12";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.11 16:00:00";"105.690";"0.19";"2004.02.12 10:00:00";"105.348";"-43.81";"10007.95";"IS";"Exit Signal";"-68.33";"2.48";"18h 0m";""
"13";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.17 03:00:00";"105.600";"0.25";"2004.02.18 04:00:00";"105.668";"9.70";"10017.65";"IS";"Exit After X Bars";"-34.33";"65.39";"1d 1h 0m";""
"14";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.18 17:00:00";"106.000";"0.19";"2004.02.18 21:00:00";"106.840";"103.42";"10121.07";"IS";"PT";"0.00";"104.37";"4h 0m";""
"15";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.19 16:00:00";"107.120";"0.15";"2004.02.20 16:00:00";"108.201";"105.18";"10226.25";"IS";"PT";"-27.46";"106.03";"1d 0h 0m";""
"16";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.25 14:00:00";"108.740";"0.19";"2004.02.26 11:00:00";"109.587";"103.91";"10330.17";"IS";"PT";"-50.94";"105.24";"21h 0m";""
"17";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.02 11:00:00";"109.540";"0.19";"2004.03.02 18:00:00";"110.390";"104.66";"10434.82";"IS";"PT";"-3.73";"105.61";"7h 0m";""
"18";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.04 11:00:00";"110.520";"0.19";"2004.03.05 02:00:00";"111.356";"102.79";"10537.62";"IS";"PT";"-8.70";"103.87";"15h 0m";""
"19";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.22 03:00:00";"107.310";"0.13";"2004.03.23 04:00:00";"106.688";"-53.61";"10484.01";"IS";"Exit After X Bars";"-62.91";"28.90";"1d 1h 0m";""
"20";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.30 11:00:00";"106.160";"0.15";"2004.03.31 03:00:00";"105.173";"-97.66";"10386.35";"IS";"SL";"-96.81";"6.87";"16h 0m";""
