"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.10 09:00:00";"107.671";"0.19";"2003.12.10 14:00:00";"108.020";"42.41";"10042.41";"IS";"TrailingStop";"0.00";"130.33";"5h 0m";""
"2";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.09 06:00:00";"106.369";"0.28";"2004.01.09 07:00:00";"107.136";"139.04";"10181.45";"IS";"PT";"-5.31";"140.44";"1h 0m";""
"3";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.16 17:00:00";"106.756";"0.2";"2004.01.19 03:00:00";"106.417";"-45.47";"10135.98";"IS";"TrailingStop";"-44.34";"31.91";"2d 10h 0m";""
"4";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.05 06:00:00";"105.675";"0.21";"2004.02.06 01:00:00";"105.590";"-12.86";"10123.12";"IS";"TrailingStop";"-47.38";"51.50";"19h 0m";""
"5";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.16 09:00:00";"105.552";"0.27";"2004.02.17 10:00:00";"105.557";"-0.64";"10122.48";"IS";"TrailingStop";"-42.73";"79.10";"1d 1h 0m";""
"6";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.18 17:00:00";"105.929";"0.2";"2004.02.18 21:00:00";"106.982";"136.72";"10259.19";"IS";"PT";"0.00";"137.72";"4h 0m";""
"7";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.20 03:00:00";"107.383";"0.15";"2004.02.20 17:00:00";"108.799";"138.14";"10397.33";"IS";"PT";"-21.87";"138.89";"14h 0m";""
"8";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.25 14:00:00";"108.747";"0.21";"2004.02.26 15:00:00";"109.763";"138.06";"10535.39";"IS";"PT";"-57.26";"139.52";"1d 1h 0m";""
"9";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.30 11:00:00";"106.031";"0.17";"2004.03.30 15:00:00";"105.719";"-35.53";"10499.86";"IS";"TrailingStop";"-34.68";"22.12";"4h 0m";""
"10";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.05 07:00:00";"104.631";"0.15";"2004.04.05 21:00:00";"104.888";"24.46";"10524.32";"IS";"TrailingStop";"-4.02";"79.35";"14h 0m";""
"11";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.08 19:00:00";"106.363";"0.13";"2004.04.09 05:00:00";"106.229";"-12.13";"10512.19";"IS";"TrailingStop";"-14.71";"33.41";"10h 0m";""
"12";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.13 16:00:00";"106.554";"0.15";"2004.04.14 14:00:00";"107.910";"132.16";"10644.35";"IS";"PT";"-10.20";"133.01";"22h 0m";""
"13";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.20 03:00:00";"108.767";"0.13";"2004.04.21 04:00:00";"108.656";"-10.17";"10634.18";"IS";"TrailingStop";"-95.81";"31.71";"1d 1h 0m";""
"14";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.27 14:00:00";"109.527";"0.17";"2004.04.28 04:00:00";"109.237";"-33.20";"10600.98";"IS";"TrailingStop";"-32.24";"38.13";"14h 0m";""
"15";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.28 17:00:00";"109.807";"0.15";"2004.04.29 16:00:00";"110.284";"45.74";"10646.72";"IS";"TrailingStop";"-14.42";"121.92";"23h 0m";""
"16";"USDJPY_DukasM1_the5ers";"Buy";"2004.05.03 19:00:00";"110.566";"0.16";"2004.05.03 22:00:00";"110.176";"-41.60";"10605.12";"IS";"TrailingStop";"-40.80";"16.11";"3h 0m";""
"17";"USDJPY_DukasM1_the5ers";"Buy";"2004.05.07 04:00:00";"110.478";"0.15";"2004.05.07 15:00:00";"110.216";"-26.45";"10578.67";"IS";"TrailingStop";"-25.70";"26.58";"11h 0m";""
"18";"USDJPY_DukasM1_the5ers";"Buy";"2004.05.10 12:00:00";"113.398";"0.11";"2004.05.11 03:00:00";"113.450";"3.12";"10581.79";"IS";"TrailingStop";"-7.05";"54.81";"15h 0m";""
"19";"USDJPY_DukasM1_the5ers";"Buy";"2004.05.13 09:00:00";"114.116";"0.13";"2004.05.14 16:00:00";"114.300";"14.91";"10596.70";"IS";"TrailingStop";"-31.11";"64.27";"1d 7h 0m";""
"20";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.03 09:00:00";"110.930";"0.12";"2004.06.03 17:00:00";"110.776";"-12.68";"10584.01";"IS";"TrailingStop";"-36.10";"48.65";"8h 0m";""
"21";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.04 15:00:00";"111.431";"0.14";"2004.06.04 15:00:00";"110.366";"-98.20";"10485.81";"IS";"SL";"-97.50";"45.59";"0s";""
"22";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.14 04:00:00";"110.626";"0.11";"2004.06.14 12:00:00";"110.567";"-4.79";"10481.02";"IS";"TrailingStop";"-4.24";"32.66";"8h 0m";""
"23";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.22 17:00:00";"109.037";"0.14";"2004.06.23 03:00:00";"108.873";"-15.81";"10465.21";"IS";"TrailingStop";"-15.01";"35.98";"10h 0m";""
"24";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.28 11:00:00";"107.984";"0.17";"2004.06.28 15:00:00";"107.744";"-27.53";"10437.68";"IS";"TrailingStop";"-26.68";"40.69";"4h 0m";""
"25";"USDJPY_DukasM1_the5ers";"Buy";"2004.06.30 09:00:00";"108.763";"0.16";"2004.06.30 21:00:00";"108.986";"22.53";"10460.21";"IS";"TrailingStop";"-27.52";"88.62";"12h 0m";""
"26";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.06 01:00:00";"109.221";"0.15";"2004.07.06 12:00:00";"109.253";"2.39";"10462.60";"IS";"TrailingStop";"-25.60";"50.91";"11h 0m";""
"27";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.13 15:00:00";"108.864";"0.17";"2004.07.13 21:00:00";"108.940";"7.60";"10470.20";"IS";"TrailingStop";"-29.35";"61.81";"6h 0m";""
"28";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.14 10:00:00";"109.410";"0.14";"2004.07.15 08:00:00";"109.210";"-19.28";"10450.92";"IS";"TrailingStop";"-75.99";"17.39";"22h 0m";""
"29";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.15 18:00:00";"109.617";"0.16";"2004.07.16 04:00:00";"109.510";"-12.10";"10438.82";"IS";"TrailingStop";"-18.52";"43.32";"10h 0m";""
"30";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.21 09:00:00";"108.765";"0.17";"2004.07.21 17:00:00";"110.029";"139.66";"10578.48";"IS";"PT";"-39.46";"140.51";"8h 0m";""
"31";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.23 13:00:00";"110.212";"0.16";"2004.07.23 18:00:00";"109.854";"-38.26";"10540.23";"IS";"TrailingStop";"-37.46";"4.39";"5h 0m";""
"32";"USDJPY_DukasM1_the5ers";"Buy";"2004.07.27 16:00:00";"110.269";"0.16";"2004.07.28 15:00:00";"111.574";"135.63";"10675.86";"IS";"PT";"0.00";"136.54";"23h 0m";""
"33";"USDJPY_DukasM1_the5ers";"Buy";"2004.08.13 02:00:00";"111.474";"0.17";"2004.08.13 15:00:00";"111.540";"6.49";"10682.35";"IS";"TrailingStop";"0.00";"68.48";"13h 0m";""
"34";"USDJPY_DukasM1_the5ers";"Buy";"2004.08.23 13:00:00";"109.672";"0.19";"2004.08.24 14:00:00";"109.651";"-3.68";"10678.66";"IS";"TrailingStop";"-46.22";"49.45";"1d 1h 0m";""
"35";"USDJPY_DukasM1_the5ers";"Buy";"2004.08.25 12:00:00";"110.060";"0.18";"2004.08.25 16:00:00";"109.911";"-18.44";"10660.22";"IS";"TrailingStop";"-17.54";"50.61";"4h 0m";""
"36";"USDJPY_DukasM1_the5ers";"Buy";"2004.08.30 07:00:00";"110.289";"0.17";"2004.08.30 12:00:00";"109.945";"-39.09";"10621.13";"IS";"TrailingStop";"-38.24";"17.90";"5h 0m";""
"37";"USDJPY_DukasM1_the5ers";"Buy";"2004.09.03 09:00:00";"109.681";"0.21";"2004.09.03 11:00:00";"109.444";"-33.60";"10587.54";"IS";"TrailingStop";"-32.55";"14.28";"2h 0m";""
"38";"USDJPY_DukasM1_the5ers";"Buy";"2004.09.03 17:00:00";"109.776";"0.2";"2004.09.06 07:00:00";"110.246";"60.34";"10647.88";"IS";"TrailingStop";"0.00";"120.19";"2d 14h 0m";""
"39";"USDJPY_DukasM1_the5ers";"Buy";"2004.09.13 14:00:00";"110.259";"0.18";"2004.09.14 03:00:00";"109.909";"-42.21";"10605.66";"IS";"TrailingStop";"-41.20";"11.89";"13h 0m";""
