"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"USDJPY_DukasM1_the5ers";"Buy";"2003.08.19 12:00:00";"119.490";"0.3";"2003.08.19 19:14:00";"119.111";"-75.85";"9924.15";"IS";"TrailingStop";"-74.35";"58.85";"7h 14m";""
"2";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.02 07:00:00";"116.740";"0.32";"2003.09.02 17:13:00";"116.553";"-40.73";"9883.42";"IS";"TrailingStop";"-39.13";"106.72";"10h 13m";""
"3";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.04 07:00:00";"116.820";"0.22";"2003.09.05 02:00:00";"116.878";"7.10";"9890.52";"IS";"Exit After X Bars";"-27.33";"37.40";"19h 0m";""
"4";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.08 01:00:00";"117.590";"0.27";"2003.09.08 10:12:00";"117.028";"-100.58";"9789.94";"IS";"SL";"-99.23";"22.95";"9h 12m";""
"5";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.10 06:00:00";"116.840";"0.25";"2003.09.11 01:01:00";"117.068";"35.53";"9825.48";"IS";"Exit After X Bars";"-42.50";"67.03";"19h 1m";""
"6";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.12 05:00:00";"117.103";"0.31";"2003.09.15 01:00:00";"117.318";"41.83";"9867.31";"IS";"Exit After X Bars";"-80.28";"77.23";"2d 20h 0m";""
"7";"USDJPY_DukasM1_the5ers";"Buy";"2003.09.30 20:00:00";"111.570";"0.15";"2003.10.01 15:00:00";"110.988";"-57.94";"9809.37";"IS";"Exit After X Bars";"-58.85";"9.81";"19h 0m";""
"8";"USDJPY_DukasM1_the5ers";"Buy";"2003.10.03 20:00:00";"110.962";"0.26";"2003.10.06 15:00:00";"111.108";"23.35";"9832.72";"IS";"Exit After X Bars";"-36.04";"64.27";"2d 19h 0m";""
"9";"USDJPY_DukasM1_the5ers";"Buy";"2003.10.20 05:00:00";"109.640";"0.22";"2003.10.21 00:00:00";"110.378";"104.93";"9937.65";"IS";"Exit After X Bars";"-47.47";"135.23";"19h 0m";""
"10";"USDJPY_DukasM1_the5ers";"Buy";"2003.11.12 14:00:00";"108.880";"0.27";"2003.11.13 03:26:00";"108.323";"-100.22";"9837.43";"IS";"SL";"-98.34";"51.20";"13h 26m";""
"11";"USDJPY_DukasM1_the5ers";"Buy";"2003.11.19 18:00:00";"109.020";"0.19";"2003.11.20 13:00:00";"109.078";"5.88";"9843.31";"IS";"Exit After X Bars";"-32.30";"45.97";"19h 0m";""
"12";"USDJPY_DukasM1_the5ers";"Buy";"2003.11.21 05:00:00";"109.070";"0.26";"2003.11.24 01:00:00";"108.808";"-46.02";"9797.30";"IS";"Exit After X Bars";"-86.71";"30.60";"2d 20h 0m";""
"13";"USDJPY_DukasM1_the5ers";"Buy";"2003.11.24 13:00:00";"109.130";"0.31";"2003.11.25 08:00:00";"109.388";"50.55";"9847.84";"IS";"Exit After X Bars";"-42.57";"81.09";"19h 0m";""
"14";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.10 10:00:00";"108.460";"0.23";"2003.12.11 05:00:00";"108.248";"-33.49";"9814.36";"IS";"Exit After X Bars";"-93.25";"39.10";"19h 0m";""
"15";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.11 16:00:00";"108.360";"0.28";"2003.12.12 11:00:00";"107.908";"-84.34";"9730.02";"IS";"Exit After X Bars";"-95.21";"14.65";"19h 0m";""
"16";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.18 09:00:00";"107.590";"0.31";"2003.12.19 04:00:00";"107.638";"7.98";"9737.99";"IS";"Exit After X Bars";"-34.46";"103.38";"19h 0m";""
"17";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.26 23:01:00";"107.510";"0.42";"2003.12.29 04:23:00";"107.144";"-102.62";"9635.37";"IS";"SL";"-100.52";"0.00";"2d 5h 22m";""
"18";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.12 16:00:00";"106.710";"0.27";"2004.01.13 11:00:00";"106.388";"-58.38";"9576.99";"IS";"Exit After X Bars";"-65.33";"7.06";"19h 0m";""
"19";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.15 22:00:00";"106.270";"0.32";"2004.01.16 09:09:00";"105.887";"-81.95";"9495.04";"IS";"TrailingStop";"-80.14";"48.13";"11h 9m";""
"20";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.16 18:00:00";"106.690";"0.24";"2004.01.19 13:00:00";"107.188";"76.80";"9571.84";"IS";"Exit After X Bars";"-59.64";"123.98";"2d 19h 0m";""
"21";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.04 19:00:00";"105.490";"0.32";"2004.02.05 14:00:00";"105.538";"7.82";"9579.66";"IS";"Exit After X Bars";"-31.39";"37.67";"19h 0m";""
"22";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.05 23:00:00";"105.870";"0.31";"2004.02.06 15:46:00";"105.983";"21.15";"9600.81";"IS";"TrailingStop";"-66.90";"188.53";"16h 46m";""
"23";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.13 20:00:00";"105.450";"0.36";"2004.02.16 15:00:00";"105.458";"-0.15";"9600.66";"IS";"Exit After X Bars";"-30.60";"32.96";"2d 19h 0m";""
"24";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.17 15:00:00";"105.510";"0.37";"2004.02.18 10:00:00";"105.558";"9.52";"9610.18";"IS";"Exit After X Bars";"-16.94";"104.04";"19h 0m";""
"25";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.18 15:00:00";"105.750";"0.32";"2004.02.18 20:57:00";"106.671";"191.12";"9801.30";"IS";"PT";"-33.48";"192.72";"5h 57m";""
"26";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.25 14:00:00";"108.600";"0.31";"2004.02.26 09:00:00";"108.848";"48.12";"9849.42";"IS";"Exit After X Bars";"-54.73";"115.55";"19h 0m";""
"27";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.02 12:00:00";"109.550";"0.33";"2004.03.03 07:00:00";"110.198";"137.97";"9987.39";"IS";"Exit After X Bars";"-8.63";"185.58";"19h 0m";""
"28";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.12 07:00:00";"111.060";"0.28";"2004.03.12 18:56:00";"110.693";"-68.60";"9918.79";"IS";"TrailingStop";"-67.20";"60.42";"11h 56m";""
"29";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.02 12:00:00";"104.370";"0.24";"2004.04.05 06:00:00";"104.388";"1.47";"9920.26";"IS";"Exit After X Bars";"-75.33";"58.07";"2d 18h 0m";""
"30";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.08 12:00:00";"106.020";"0.2";"2004.04.09 07:00:00";"106.313";"37.19";"9957.45";"IS";"Exit After X Bars";"-44.47";"96.26";"19h 0m";""
"31";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.13 18:00:00";"106.820";"0.2";"2004.04.14 13:00:00";"107.468";"83.62";"10041.06";"IS";"Exit After X Bars";"-43.16";"87.63";"19h 0m";""
"32";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.21 00:00:00";"108.780";"0.21";"2004.04.21 17:27:00";"108.702";"-11.76";"10029.30";"IS";"TrailingStop";"-35.70";"135.95";"17h 27m";""
"33";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.23 04:00:00";"109.793";"0.22";"2004.04.23 10:39:00";"109.102";"-100.51";"9928.79";"IS";"SL";"-99.41";"0.00";"6h 39m";""
"34";"USDJPY_DukasM1_the5ers";"Buy";"2004.04.27 15:00:00";"109.670";"0.23";"2004.04.28 05:30:00";"109.013";"-100.11";"9828.68";"IS";"SL";"-98.81";"30.08";"14h 30m";""
