"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"GBPJPY_DukasM1_the5ers";"Buy";"2003.09.10 04:00:00";"186.013";"0.21";"2003.09.12 16:40:00";"187.802";"243.68";"10243.68";"IS";"PT";"-92.69";"245.67";"2d 12h 40m";""
"2";"GBPJPY_DukasM1_the5ers";"Buy";"2003.09.30 04:00:00";"185.077";"0.2";"2003.09.30 11:54:00";"184.324";"-99.48";"10144.20";"IS";"SL";"-98.48";"64.22";"7h 54m";""
"3";"GBPJPY_DukasM1_the5ers";"Buy";"2003.10.06 16:00:00";"185.753";"0.22";"2003.10.06 22:13:00";"185.075";"-98.64";"10045.56";"IS";"SL";"-97.54";"2.01";"6h 13m";""
"4";"GBPJPY_DukasM1_the5ers";"Buy";"2003.10.13 12:00:00";"180.628";"0.23";"2003.10.13 12:37:00";"179.971";"-99.96";"9945.60";"IS";"SL";"-98.81";"0.00";"37m 0s";""
"5";"GBPJPY_DukasM1_the5ers";"Buy";"2003.10.20 04:00:00";"183.705";"0.24";"2003.10.23 08:11:00";"185.290";"246.21";"10191.81";"IS";"PT";"-91.34";"248.75";"3d 4h 11m";""
"6";"GBPJPY_DukasM1_the5ers";"Buy";"2003.10.29 04:00:00";"184.065";"0.26";"2003.10.30 09:43:00";"183.483";"-101.12";"10090.69";"IS";"SL";"-98.95";"35.02";"1d 5h 43m";""
"7";"GBPJPY_DukasM1_the5ers";"Buy";"2003.11.25 08:00:00";"185.730";"0.27";"2003.11.27 12:33:00";"187.149";"247.98";"10338.67";"IS";"PT";"-54.56";"250.54";"2d 4h 33m";""
"8";"GBPJPY_DukasM1_the5ers";"Buy";"2003.12.08 16:00:00";"186.042";"0.28";"2003.12.09 12:00:00";"186.377";"59.62";"10398.29";"IS";"Exit Signal";"-94.48";"128.35";"20h 0m";""
"9";"GBPJPY_DukasM1_the5ers";"Buy";"2003.12.16 20:00:00";"188.519";"0.29";"2003.12.17 10:48:00";"188.003";"-99.63";"10298.66";"IS";"SL";"-97.85";"41.72";"14h 48m";""
"10";"GBPJPY_DukasM1_the5ers";"Buy";"2003.12.30 20:00:00";"190.244";"0.28";"2003.12.31 15:08:00";"191.609";"248.22";"10546.88";"IS";"PT";"-72.32";"249.93";"19h 8m";""
"11";"GBPJPY_DukasM1_the5ers";"Buy";"2004.01.19 12:00:00";"191.544";"0.21";"2004.01.20 00:00:00";"191.161";"-53.88";"10493.00";"IS";"Exit Signal";"-76.08";"22.66";"12h 0m";""
"12";"GBPJPY_DukasM1_the5ers";"Buy";"2004.01.20 12:00:00";"193.300";"0.21";"2004.01.20 16:08:00";"195.120";"248.88";"10741.88";"IS";"PT";"-60.15";"249.93";"4h 8m";""
"13";"GBPJPY_DukasM1_the5ers";"Buy";"2004.02.17 08:00:00";"199.892";"0.26";"2004.02.17 17:17:00";"201.378";"251.35";"10993.23";"IS";"PT";"-59.51";"252.65";"9h 17m";""
"14";"GBPJPY_DukasM1_the5ers";"Buy";"2004.02.24 12:00:00";"202.882";"0.22";"2004.02.24 20:04:00";"204.599";"245.91";"11239.14";"IS";"PT";"-20.72";"247.01";"8h 4m";""
"15";"GBPJPY_DukasM1_the5ers";"Buy";"2004.03.29 12:00:00";"192.179";"0.17";"2004.03.29 19:27:00";"191.289";"-99.79";"11139.35";"IS";"SL";"-98.94";"21.46";"7h 27m";""
"16";"GBPJPY_DukasM1_the5ers";"Buy";"2004.04.13 20:00:00";"194.046";"0.18";"2004.04.15 13:20:00";"193.229";"-97.87";"11041.48";"IS";"SL";"-96.17";"127.48";"1d 17h 20m";""
"17";"GBPJPY_DukasM1_the5ers";"Buy";"2004.04.26 16:00:00";"193.692";"0.19";"2004.04.27 14:05:00";"195.736";"252.80";"11294.28";"IS";"PT";"-50.69";"253.96";"22h 5m";""
"18";"GBPJPY_DukasM1_the5ers";"Buy";"2004.05.04 12:00:00";"197.223";"0.19";"2004.05.04 14:49:00";"196.445";"-97.61";"11196.67";"IS";"SL";"-96.66";"9.07";"2h 49m";""
"19";"GBPJPY_DukasM1_the5ers";"Buy";"2004.05.17 20:00:00";"202.159";"0.18";"2004.05.18 02:59:00";"201.319";"-99.97";"11096.69";"IS";"SL";"-98.87";"82.51";"6h 59m";""
"20";"GBPJPY_DukasM1_the5ers";"Buy";"2004.05.24 08:00:00";"200.997";"0.18";"2004.05.25 09:00:00";"203.089";"245.14";"11341.83";"IS";"PT";"-38.49";"246.24";"1d 1h 0m";""
"21";"GBPJPY_DukasM1_the5ers";"Buy";"2004.06.01 20:00:00";"202.694";"0.2";"2004.06.02 19:36:00";"201.927";"-101.54";"11240.30";"IS";"SL";"-100.31";"232.40";"23h 36m";""
"22";"GBPJPY_DukasM1_the5ers";"Buy";"2004.06.23 00:00:00";"198.936";"0.2";"2004.06.23 03:17:00";"198.188";"-98.83";"11141.47";"IS";"SL";"-97.83";"14.12";"3h 17m";""
"23";"GBPJPY_DukasM1_the5ers";"Buy";"2004.07.12 16:00:00";"201.490";"0.22";"2004.07.14 10:24:00";"203.217";"246.86";"11388.33";"IS";"PT";"-56.83";"248.45";"1d 18h 24m";""
"24";"GBPJPY_DukasM1_the5ers";"Buy";"2004.07.26 20:00:00";"202.505";"0.23";"2004.07.28 19:50:00";"204.150";"245.75";"11634.08";"IS";"PT";"-91.14";"247.41";"1d 23h 50m";""
"25";"GBPJPY_DukasM1_the5ers";"Buy";"2004.08.09 16:00:00";"203.878";"0.28";"2004.08.09 17:43:00";"203.331";"-101.55";"11532.52";"IS";"SL";"-100.15";"1.28";"1h 43m";""
"26";"GBPJPY_DukasM1_the5ers";"Buy";"2004.08.31 00:00:00";"197.187";"0.23";"2004.08.31 18:54:00";"196.542";"-98.16";"11434.36";"IS";"SL";"-97.01";"100.32";"18h 54m";""
"27";"GBPJPY_DukasM1_the5ers";"Buy";"2004.09.21 20:00:00";"197.310";"0.29";"2004.09.23 02:49:00";"198.616";"244.92";"11679.28";"IS";"PT";"-84.77";"247.67";"1d 6h 49m";""
"28";"GBPJPY_DukasM1_the5ers";"Buy";"2004.10.05 12:00:00";"198.022";"0.29";"2004.10.05 20:00:00";"198.255";"42.74";"11722.02";"IS";"Exit Signal";"-97.85";"77.18";"8h 0m";""
"29";"GBPJPY_DukasM1_the5ers";"Buy";"2004.10.12 00:00:00";"196.660";"0.33";"2004.10.12 10:35:00";"196.200";"-100.92";"11621.10";"IS";"SL";"-99.27";"86.97";"10h 35m";""
"30";"GBPJPY_DukasM1_the5ers";"Buy";"2004.10.25 20:00:00";"196.523";"0.3";"2004.10.26 16:35:00";"196.017";"-101.10";"11520.00";"IS";"SL";"-99.27";"56.50";"20h 35m";""
"31";"GBPJPY_DukasM1_the5ers";"Buy";"2004.11.08 12:00:00";"196.195";"0.3";"2004.11.08 15:46:00";"195.697";"-99.20";"11420.80";"IS";"SL";"-97.70";"27.46";"3h 46m";""
