Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2020-02-07,00:00:00,3350.05,3350.6,3321.85,3326.66,51038980,4,Friday,,
2020-02-10,00:00:00,3322.65,3353.9,3303.9,3353.54,48474840,0,Monday,-4.01,-0.12054
2020-02-11,00:00:00,3351.0,3375.44,3349.95,3358.55,30661140,1,Tuesday,,
2020-02-12,00:00:00,3360.44,3381.4,3356.5,3381.05,27257690,2,Wednesday,,
2020-02-13,00:00:00,3380.55,3385.05,3348.34,3377.74,56021800,3,Thursday,,
2020-02-14,00:00:00,3378.05,3388.1,3365.35,3380.95,30386080,4,Friday,,
2020-02-17,00:00:00,3383.0,3392.3,3382.45,3388.05,11590820,0,Monday,2.05,0.06063
2020-02-18,00:00:00,3377.26,3378.26,3355.44,3369.86,51344390,1,Tuesday,,
2020-02-19,00:00:00,3370.36,3393.55,3370.36,3386.2,22940980,2,Wednesday,,
2020-02-20,00:00:00,3390.35,3396.86,3339.05,3369.04,104548340,3,Thursday,,
2020-02-21,00:00:00,3367.35,3369.1,3328.23,3339.94,124129180,4,Friday,,
2020-02-24,00:00:00,3307.25,3311.55,3213.94,3227.05,224848680,0,Monday,-32.69,-0.97876
2020-02-25,00:00:00,3222.26,3259.8,3117.84,3134.04,289848740,1,Tuesday,,
2020-02-26,00:00:00,3141.64,3182.7,3091.74,3110.24,408186940,2,Wednesday,,
2020-02-27,00:00:00,3100.54,3117.05,2953.45,2956.94,444656570,3,Thursday,,
2020-02-28,00:00:00,2948.76,2989.4,2853.44,2972.05,465596340,4,Friday,,
2020-03-02,00:00:00,2903.35,3094.53,2891.26,3064.95,169021160,0,Monday,-68.7,-2.31154
2020-03-03,00:00:00,3077.24,3137.55,2974.55,2998.24,350444480,1,Tuesday,,
2020-03-04,00:00:00,2990.65,3130.45,2977.85,3115.34,35799020,2,Wednesday,,
2020-03-05,00:00:00,3109.05,3114.76,2998.95,3018.76,127526790,3,Thursday,,
2020-03-06,00:00:00,3025.44,3038.95,2900.84,2966.26,45351630,4,Friday,,
2020-03-09,00:00:00,2896.6,2896.6,2717.23,2752.75,264413600,0,Monday,-69.66,-2.34841
2020-03-10,00:00:00,2735.05,2888.05,2699.43,2867.44,641669510,1,Tuesday,,
2020-03-11,00:00:00,2869.3,2873.04,2706.15,2744.15,754272720,2,Wednesday,,
2020-03-12,00:00:00,2742.25,2776.24,2451.05,2473.14,845461700,3,Thursday,,
2020-03-13,00:00:00,2447.4,2710.04,2396.25,2700.26,790836980,4,Friday,,
2020-03-16,00:00:00,2657.64,2657.64,2364.74,2417.43,132924090,0,Monday,-42.62,-1.57837
2020-03-17,00:00:00,2414.35,2554.86,2365.9,2495.25,313188580,1,Tuesday,,
2020-03-18,00:00:00,2485.55,2497.95,2275.15,2412.55,383658480,2,Wednesday,,
2020-03-19,00:00:00,2412.35,2472.4,2287.54,2399.1,714225390,3,Thursday,,
2020-03-20,00:00:00,2364.13,2510.94,2292.05,2300.25,651077870,4,Friday,,
2020-03-23,00:00:00,2231.75,2397.05,2184.24,2235.45,675398220,0,Monday,-68.5,-2.97794
2020-03-24,00:00:00,2245.54,2452.45,2244.0,2447.35,572096910,1,Tuesday,,
2020-03-25,00:00:00,2452.45,2573.15,2399.04,2478.44,866103960,2,Wednesday,,
2020-03-26,00:00:00,2481.94,2637.15,2415.04,2620.05,749561430,3,Thursday,,
2020-03-27,00:00:00,2632.55,2644.05,2517.44,2536.75,562346710,4,Friday,,
2020-03-30,00:00:00,2469.0,2632.0,2464.16,2622.66,413756630,0,Monday,-67.75,-2.67074
2020-03-31,00:00:00,2624.35,2646.2,2570.85,2572.75,287163030,1,Tuesday,,
2020-04-01,00:00:00,2570.75,2573.55,2447.05,2460.1,264528570,2,Wednesday,,
2020-04-02,00:00:00,2473.14,2535.1,2436.5,2527.05,262478850,3,Thursday,,
2020-04-03,00:00:00,2525.44,2539.45,2459.14,2490.85,219054090,4,Friday,,
2020-04-06,00:00:00,2503.9,2676.45,2502.84,2652.45,277055130,0,Monday,13.05,0.52392
2020-04-07,00:00:00,2653.64,2756.34,2631.43,2652.15,147349070,1,Tuesday,,
2020-04-08,00:00:00,2647.7,2760.74,2628.55,2743.05,69555140,2,Wednesday,,
2020-04-09,00:00:00,2744.64,2818.64,2709.24,2788.66,284283070,3,Thursday,,
2020-04-13,00:00:00,2760.15,2788.14,2720.36,2768.66,198197030,0,Monday,-28.51,-1.02235
2020-04-14,00:00:00,2770.15,2853.45,2761.33,2851.2,190646910,1,Tuesday,,
2020-04-15,00:00:00,2852.95,2853.1,2760.15,2782.94,200873350,2,Wednesday,,
2020-04-16,00:00:00,2777.55,2814.44,2755.95,2795.65,221841280,3,Thursday,,
2020-04-17,00:00:00,2875.95,2893.5,2829.43,2877.35,204741030,4,Friday,,
2020-04-20,00:00:00,2863.63,2883.55,2813.1,2815.24,155665740,0,Monday,-13.72,-0.47683
2020-04-21,00:00:00,2817.1,2841.15,2726.54,2741.55,247914490,1,Tuesday,,
2020-04-22,00:00:00,2746.14,2815.95,2726.6,2796.05,177489170,2,Wednesday,,
2020-04-23,00:00:00,2797.95,2844.9,2781.05,2789.25,175941690,3,Thursday,,
2020-04-24,00:00:00,2785.16,2843.1,2763.25,2837.1,150218350,4,Friday,,
2020-04-27,00:00:00,2846.04,2889.05,2821.34,2876.16,119720750,0,Monday,8.94,0.31511
2020-04-28,00:00:00,2876.05,2921.2,2858.94,2875.1,128078520,1,Tuesday,,
2020-04-29,00:00:00,2879.85,2955.05,2868.85,2947.64,141776660,2,Wednesday,,
2020-04-30,00:00:00,2962.75,2972.36,2892.05,2906.45,168174250,3,Thursday,,
2020-05-01,00:00:00,2878.65,2887.9,2820.26,2830.15,151175450,4,Friday,,
2020-05-04,00:00:00,2802.36,2844.95,2779.85,2834.04,148196900,0,Monday,-27.79,-0.98193
2020-05-05,00:00:00,2836.24,2898.64,2833.86,2866.54,104003430,1,Tuesday,,
2020-05-06,00:00:00,2865.95,2894.34,2841.0,2842.23,126490790,2,Wednesday,,
2020-05-07,00:00:00,2844.25,2902.64,2830.9,2887.4,116922630,3,Thursday,,
2020-05-08,00:00:00,2888.24,2936.2,2886.65,2934.65,93496950,4,Friday,,
2020-05-11,00:00:00,2923.64,2953.2,2896.44,2930.15,100095720,0,Monday,-11.01,-0.37517
2020-05-12,00:00:00,2927.0,2945.6,2857.9,2859.36,104987480,1,Tuesday,,
2020-05-13,00:00:00,2844.45,2882.66,2792.14,2818.55,161450080,2,Wednesday,,
2020-05-14,00:00:00,2827.26,2859.6,2765.64,2852.55,168699760,3,Thursday,,
2020-05-15,00:00:00,2850.65,2867.65,2814.45,2852.54,167701300,4,Friday,,
2020-05-18,00:00:00,2860.25,2969.04,2856.24,2952.26,107169800,0,Monday,7.71,0.27029
2020-05-19,00:00:00,2950.95,2980.76,2920.94,2923.24,138512300,1,Tuesday,,
2020-05-20,00:00:00,2918.33,2980.05,2913.44,2972.85,102510380,2,Wednesday,,
2020-05-21,00:00:00,2977.03,2977.6,2938.34,2941.76,105353980,3,Thursday,,
2020-05-22,00:00:00,2940.84,2958.1,2908.36,2956.75,127370590,4,Friday,,
2020-05-25,00:00:00,2954.03,2994.2,2953.6,2993.4,67713290,0,Monday,-2.72,-0.09199
