Date,Time,Open,High,Low,Close,Volume
20230221,00:00:00,4067.28,4068.73,3994.62,4000.72,40728610
20230222,00:00:00,3999.51,4017.41,3976.45,3991.62,48461930
20230223,00:00:00,4001.26,4027.74,3968.71,4009.33,39722480
20230224,00:00:00,4009.35,4016.73,3942.35,3968.93,41400270
20230227,00:00:00,3970.60,4018.73,3967.42,3984.37,33191450
20230228,00:00:00,3985.74,3997.85,3959.48,3961.48,33030900
20230301,00:00:00,3962.58,3985.34,3938.41,3952.50,38180750
20230302,00:00:00,3953.64,3990.97,3919.91,3980.88,40321120
20230303,00:00:00,3978.56,4048.36,3969.63,4046.61,29083750
20230306,00:00:00,4044.66,4078.32,4037.41,4049.59,29212460
20230307,00:00:00,4049.77,4060.80,3979.86,3985.48,40246490
20230308,00:00:00,3987.03,4000.61,3969.06,3992.73,41545740
20230309,00:00:00,3993.81,4017.15,3907.65,3912.72,42829890
20230310,00:00:00,3917.00,3939.80,3845.70,3860.03,90914350
20230313,00:00:00,3887.40,3938.36,3809.33,3862.70,151127580
20230314,00:00:00,3864.09,3937.52,3855.04,3913.27,93814570
20230315,00:00:00,3919.48,3929.70,3830.87,3888.31,110003850
20230316,00:00:00,3891.05,3964.26,3862.09,3960.61,84560340
20230317,00:00:00,3961.16,3975.63,3900.83,3917.87,73432870
20230320,00:00:00,3939.16,3956.44,3865.62,3951.52,90445560
20230321,00:00:00,3953.83,4009.74,3949.27,4003.93,42444670
20230322,00:00:00,4004.39,4040.14,3933.92,3940.52,56701300
20230323,00:00:00,3939.77,4006.03,3917.29,3944.57,60646400
20230324,00:00:00,3958.51,3974.56,3905.49,3973.94,72262030
20230327,00:00:00,3979.03,4003.86,3967.79,3981.11,44275230
20230328,00:00:00,3982.12,3992.52,3951.20,3973.87,33175220
20230329,00:00:00,3976.18,4030.67,3975.56,4027.60,24645730
20230330,00:00:00,4027.11,4057.63,4021.30,4051.82,27525990
20230331,00:00:00,4050.70,4110.66,4048.24,4109.02,24596160
20230403,00:00:00,4100.38,4128.15,4092.26,4124.50,25788620
20230404,00:00:00,4122.23,4141.12,4086.36,4101.75,28577360
20230405,00:00:00,4104.05,4106.21,4071.54,4090.16,25817140
20230406,00:00:00,4085.44,4107.06,4069.17,4103.56,21173650
20230407,00:00:00,4100.93,4118.55,4093.48,4113.80,3861910
20230410,00:00:00,4110.36,4114.88,4070.86,4112.22,15991440
20230411,00:00:00,4110.60,4124.00,4101.82,4111.45,17113040
20230412,00:00:00,4109.87,4150.41,4086.93,4091.75,29854960
20230413,00:00:00,4090.12,4150.07,4083.09,4145.53,20952130
20230414,00:00:00,4141.93,4162.49,4112.43,4140.32,27337410
20230417,00:00:00,4148.43,4154.49,4122.81,4152.32,20649070
20230418,00:00:00,4150.99,4172.95,4139.62,4152.89,18123600
20230419,00:00:00,4152.32,4162.82,4126.41,4148.92,17401390
20230420,00:00:00,4147.74,4148.72,4114.26,4130.89,20747350
20230421,00:00:00,4130.80,4138.19,4113.15,4132.17,23716710
20230424,00:00:00,4128.33,4141.73,4110.97,4136.61,17689420
20230425,00:00:00,4134.81,4136.13,4070.68,4087.56,23542700
