Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2003-08-01,00:00:00,1.60939,1.61225,1.60006,1.60761,129063920930,4,Friday,,
2003-08-04,00:00:00,1.6105,1.61487,1.60621,1.61098,134862487120,0,Monday,0.00289,0.17977
2003-08-05,00:00:00,1.61079,1.61592,1.60201,1.61504,134400074010,1,Tuesday,,
2003-08-06,00:00:00,1.61504,1.61852,1.60329,1.60873,134311903810,2,Wednesday,,
2003-08-07,00:00:00,1.60855,1.61876,1.60501,1.61772,136396887030,3,Thursday,,
2003-08-08,00:00:00,1.61769,1.61861,1.60057,1.60253,134741474930,4,Friday,,
2003-08-11,00:00:00,1.60378,1.61013,1.59799,1.6072,157652806890,0,Monday,0.00125,0.078
2003-08-12,00:00:00,1.60695,1.6092,1.59902,1.60194,156357608890,1,Tuesday,,
2003-08-13,00:00:00,1.60196,1.60951,1.59623,1.60756,162216905950,2,Wednesday,,
2003-08-14,00:00:00,1.60754,1.61349,1.59812,1.6013,151984364270,3,Thursday,,
2003-08-15,00:00:00,1.60104,1.60398,1.59237,1.5966,157088634870,4,Friday,,
2003-08-18,00:00:00,1.5963,1.59839,1.58701,1.59053,153954750970,0,Monday,-0.0003,-0.01879
2003-08-19,00:00:00,1.59072,1.59125,1.58072,1.58678,148956487110,1,Tuesday,,
2003-08-20,00:00:00,1.5873,1.59643,1.5851,1.59375,156032033790,2,Wednesday,,
2003-08-21,00:00:00,1.59361,1.59565,1.57441,1.57802,159277007120,3,Thursday,,
2003-08-22,00:00:00,1.57796,1.57933,1.57003,1.57473,156656269130,4,Friday,,
2003-08-25,00:00:00,1.57356,1.57901,1.56807,1.57085,152000640960,0,Monday,-0.00117,-0.0743
2003-08-26,00:00:00,1.57081,1.57448,1.56169,1.5679,156830678800,1,Tuesday,,
2003-08-27,00:00:00,1.56771,1.57491,1.56656,1.57138,157942194090,2,Wednesday,,
2003-08-28,00:00:00,1.57121,1.57843,1.56472,1.57753,153399373890,3,Thursday,,
2003-08-29,00:00:00,1.57743,1.58257,1.57199,1.57732,155698222010,4,Friday,,
2003-09-01,00:00:00,1.57718,1.58103,1.56778,1.57039,128658177050,0,Monday,-0.00014,-0.00888
2003-09-02,00:00:00,1.57025,1.57474,1.56172,1.56685,166142580900,1,Tuesday,,
2003-09-03,00:00:00,1.56658,1.57622,1.56062,1.57053,163936157990,2,Wednesday,,
2003-09-04,00:00:00,1.57041,1.58245,1.5666,1.58199,157623991110,3,Thursday,,
2003-09-05,00:00:00,1.582,1.59079,1.57759,1.58774,157256301970,4,Friday,,
2003-09-08,00:00:00,1.5883,1.59009,1.58155,1.58248,155427074000,0,Monday,0.00056,0.03527
2003-09-09,00:00:00,1.58246,1.59272,1.5782,1.59023,156560542950,1,Tuesday,,
2003-09-10,00:00:00,1.59022,1.59447,1.58646,1.59157,155968701140,2,Wednesday,,
2003-09-11,00:00:00,1.59139,1.59752,1.58945,1.59501,153810468280,3,Thursday,,
2003-09-12,00:00:00,1.59511,1.60665,1.59068,1.60218,154998655820,4,Friday,,
2003-09-15,00:00:00,1.60282,1.60749,1.59965,1.60061,154805947950,0,Monday,0.00064,0.03995
2003-09-16,00:00:00,1.60026,1.60548,1.58491,1.58714,156827753840,1,Tuesday,,
2003-09-17,00:00:00,1.58696,1.60986,1.58582,1.60907,155563638200,2,Wednesday,,
2003-09-18,00:00:00,1.609,1.62138,1.60617,1.61728,159957220820,3,Thursday,,
2003-09-19,00:00:00,1.61714,1.63741,1.61382,1.63651,153372440980,4,Friday,,
2003-09-22,00:00:00,1.64634,1.65485,1.64115,1.64935,163894916940,0,Monday,0.00983,0.60067
2003-09-23,00:00:00,1.64912,1.65856,1.64537,1.65082,153007640090,1,Tuesday,,
2003-09-24,00:00:00,1.6506,1.65995,1.64698,1.65905,158645757960,2,Wednesday,,
2003-09-25,00:00:00,1.65896,1.66276,1.6523,1.65869,162869175010,3,Thursday,,
2003-09-26,00:00:00,1.65869,1.66236,1.65578,1.6587,158572694850,4,Friday,,
2003-09-29,00:00:00,1.6574,1.66725,1.64478,1.66666,154932610800,0,Monday,-0.0013,-0.07837
2003-09-30,00:00:00,1.66662,1.67576,1.65848,1.66101,163053494890,1,Tuesday,,
2003-10-01,00:00:00,1.66103,1.66944,1.65297,1.66842,156257077670,2,Wednesday,,
2003-10-02,00:00:00,1.66812,1.67496,1.6635,1.6703,162015036820,3,Thursday,,
2003-10-03,00:00:00,1.6698,1.6735,1.65778,1.66327,153311360790,4,Friday,,
2003-10-05,00:00:00,1.66222,1.66222,1.66016,1.6611,745800010,6,Sunday,,
2003-10-06,00:00:00,1.66107,1.67562,1.65783,1.67023,152746504030,0,Monday,-3e-05,-0.00181
2003-10-07,00:00:00,1.6702,1.67764,1.66055,1.66261,181595265630,1,Tuesday,,
2003-10-08,00:00:00,1.66268,1.66702,1.65851,1.66276,155967708090,2,Wednesday,,
2003-10-09,00:00:00,1.66282,1.66927,1.65583,1.6663,159127567860,3,Thursday,,
2003-10-10,00:00:00,1.66623,1.67193,1.66011,1.66317,151067643760,4,Friday,,
2003-10-12,00:00:00,1.664,1.66415,1.6631,1.66396,286400000,6,Sunday,,
2003-10-13,00:00:00,1.66395,1.66844,1.65341,1.66598,141335015010,0,Monday,-1e-05,-0.0006
2003-10-14,00:00:00,1.66592,1.67637,1.65361,1.67347,154172930840,1,Tuesday,,
2003-10-15,00:00:00,1.67316,1.6763,1.66356,1.6664,155026484840,2,Wednesday,,
2003-10-16,00:00:00,1.66643,1.68135,1.66532,1.67305,153830262020,3,Thursday,,
2003-10-17,00:00:00,1.67284,1.67874,1.6675,1.67826,154619278050,4,Friday,,
2003-10-19,00:00:00,1.6784,1.67973,1.67785,1.6788,1858200010,6,Sunday,,
2003-10-20,00:00:00,1.67846,1.68118,1.66945,1.67013,151363321100,0,Monday,-0.00034,-0.02025
2003-10-21,00:00:00,1.67025,1.67723,1.66826,1.67463,156887011000,1,Tuesday,,
2003-10-22,00:00:00,1.67462,1.69422,1.67257,1.69281,157139378780,2,Wednesday,,
2003-10-23,00:00:00,1.69258,1.6966,1.68893,1.69437,159325621110,3,Thursday,,
2003-10-24,00:00:00,1.6943,1.69931,1.69299,1.69447,152002284980,4,Friday,,
2003-10-27,00:00:00,1.69485,1.69746,1.69049,1.69421,161048644000,0,Monday,0.00038,0.02243
2003-10-28,00:00:00,1.69445,1.69962,1.68744,1.69637,163005887070,1,Tuesday,,
2003-10-29,00:00:00,1.69626,1.70754,1.69521,1.69751,160571751950,2,Wednesday,,
2003-10-30,00:00:00,1.69755,1.7069,1.69452,1.69503,158166180490,3,Thursday,,
2003-10-31,00:00:00,1.69516,1.69928,1.69039,1.69595,166877247990,4,Friday,,
2003-11-03,00:00:00,1.69443,1.69755,1.67518,1.67548,151111923820,0,Monday,-0.00152,-0.08963
2003-11-04,00:00:00,1.6754,1.68429,1.6671,1.67981,159939271140,1,Tuesday,,
2003-11-05,00:00:00,1.6797,1.68712,1.66982,1.67403,163903727110,2,Wednesday,,
2003-11-06,00:00:00,1.6739,1.67814,1.6642,1.66799,161294173770,3,Thursday,,
2003-11-07,00:00:00,1.66798,1.67638,1.65663,1.67607,156792040890,4,Friday,,
2003-11-10,00:00:00,1.67365,1.67551,1.66963,1.67098,153354334890,0,Monday,-0.00242,-0.14439
2003-11-11,00:00:00,1.6708,1.67101,1.663,1.66515,158811506900,1,Tuesday,,
2003-11-12,00:00:00,1.6651,1.67829,1.66414,1.67337,163978927920,2,Wednesday,,
2003-11-13,00:00:00,1.67375,1.68848,1.67296,1.68685,157236344860,3,Thursday,,
2003-11-14,00:00:00,1.68685,1.69082,1.68208,1.68774,160269851940,4,Friday,,
2003-11-17,00:00:00,1.68757,1.69366,1.68593,1.69151,159001592950,0,Monday,-0.00017,-0.01007
2003-11-18,00:00:00,1.69157,1.70538,1.68617,1.70418,168212140960,1,Tuesday,,
2003-11-19,00:00:00,1.70336,1.70529,1.6948,1.69666,160184574080,2,Wednesday,,
2003-11-20,00:00:00,1.69687,1.70772,1.69583,1.70418,163576083850,3,Thursday,,
2003-11-21,00:00:00,1.70445,1.70672,1.69921,1.70455,161684493940,4,Friday,,
2003-11-24,00:00:00,1.70463,1.70579,1.69267,1.69642,155421293860,0,Monday,8e-05,0.00469
2003-11-25,00:00:00,1.69651,1.70156,1.69349,1.69841,167046780790,1,Tuesday,,
2003-11-26,00:00:00,1.69847,1.71266,1.69466,1.71187,165414230770,2,Wednesday,,
2003-11-27,00:00:00,1.71185,1.71564,1.70871,1.71335,151673196720,3,Thursday,,
2003-11-28,00:00:00,1.7136,1.72386,1.71282,1.72148,157017586920,4,Friday,,
2003-12-01,00:00:00,1.72013,1.72724,1.71763,1.72049,161815303900,0,Monday,-0.00135,-0.07842
2003-12-02,00:00:00,1.71966,1.73069,1.71651,1.72945,158633684860,1,Tuesday,,
2003-12-03,00:00:00,1.72928,1.73181,1.72429,1.72788,161776715920,2,Wednesday,,
2003-12-04,00:00:00,1.72819,1.72843,1.71749,1.72157,160342567900,3,Thursday,,
2003-12-05,00:00:00,1.72151,1.73141,1.71912,1.72927,159025919830,4,Friday,,
2003-12-08,00:00:00,1.72955,1.7359,1.72643,1.73285,160873594200,0,Monday,0.00028,0.01619
2003-12-09,00:00:00,1.73278,1.74728,1.73252,1.74659,157787180870,1,Tuesday,,
2003-12-10,00:00:00,1.7465,1.74751,1.73492,1.74251,162384356840,2,Wednesday,,
2003-12-11,00:00:00,1.74263,1.74715,1.73721,1.74514,158460564240,3,Thursday,,
2003-12-12,00:00:00,1.74498,1.75075,1.74257,1.74545,157524630960,4,Friday,,
2003-12-15,00:00:00,1.73586,1.74779,1.73524,1.7469,160280000120,0,Monday,-0.00959,-0.54943
2003-12-16,00:00:00,1.74671,1.75588,1.74306,1.7547,160753167820,1,Tuesday,,
2003-12-17,00:00:00,1.75465,1.76939,1.74947,1.76643,157980186260,2,Wednesday,,
2003-12-18,00:00:00,1.76657,1.77402,1.76292,1.77368,167538490850,3,Thursday,,
2003-12-19,00:00:00,1.77343,1.77382,1.76131,1.76484,162736958060,4,Friday,,
2003-12-22,00:00:00,1.76689,1.76689,1.75968,1.76263,160616596940,0,Monday,0.00205,0.11616
2003-12-23,00:00:00,1.76244,1.76648,1.76208,1.76297,152076084970,1,Tuesday,,
2003-12-24,00:00:00,1.76309,1.77591,1.76254,1.775,150564248110,2,Wednesday,,
2003-12-25,00:00:00,1.77487,1.77571,1.77137,1.77285,67864970070,3,Thursday,,
2003-12-26,00:00:00,1.77182,1.77583,1.76933,1.77103,132404894770,4,Friday,,
2003-12-29,00:00:00,1.77139,1.77682,1.76994,1.77307,152395103920,0,Monday,0.00036,0.02033
2003-12-30,00:00:00,1.77326,1.78119,1.77212,1.7773,151079154850,1,Tuesday,,
2003-12-31,00:00:00,1.77699,1.79392,1.7761,1.7855,148900960800,2,Wednesday,,
2004-01-01,00:00:00,1.78547,1.7879,1.78096,1.78261,24477377040,3,Thursday,,
2004-01-02,00:00:00,1.78282,1.79467,1.77832,1.79294,153500420900,4,Friday,,
2004-01-05,00:00:00,1.79155,1.81013,1.79143,1.80636,154988258290,0,Monday,-0.00139,-0.07753
2004-01-06,00:00:00,1.80633,1.82746,1.80439,1.82125,163951015010,1,Tuesday,,
2004-01-07,00:00:00,1.8213,1.82556,1.81189,1.81747,162633818010,2,Wednesday,,
2004-01-08,00:00:00,1.81773,1.836,1.81032,1.83351,171656894000,3,Thursday,,
2004-01-09,00:00:00,1.8333,1.84938,1.82752,1.8474,161267176930,4,Friday,,
2004-01-12,00:00:00,1.84698,1.85759,1.84467,1.84545,161090270900,0,Monday,-0.00042,-0.02273
2004-01-13,00:00:00,1.8455,1.85339,1.8397,1.8473,165412341020,1,Tuesday,,
2004-01-14,00:00:00,1.84703,1.84857,1.83092,1.83251,158815559760,2,Wednesday,,
2004-01-15,00:00:00,1.83269,1.83451,1.81766,1.8222,160775794840,3,Thursday,,
2004-01-16,00:00:00,1.82234,1.82656,1.79288,1.79792,160774284040,4,Friday,,
2004-01-19,00:00:00,1.79634,1.80176,1.78198,1.78285,157989877070,0,Monday,-0.00158,-0.08788
2004-01-20,00:00:00,1.78295,1.8216,1.78211,1.82039,158774010880,1,Tuesday,,
2004-01-21,00:00:00,1.8203,1.83682,1.81446,1.83208,164211211990,2,Wednesday,,
2004-01-22,00:00:00,1.83219,1.84749,1.83087,1.84422,160988280690,3,Thursday,,
2004-01-23,00:00:00,1.84411,1.85194,1.8168,1.82569,161627375050,4,Friday,,
2004-01-26,00:00:00,1.82277,1.83052,1.81029,1.81448,161381440030,0,Monday,-0.00292,-0.15994
2004-01-27,00:00:00,1.81437,1.82877,1.80175,1.82747,165345437090,1,Tuesday,,
2004-01-28,00:00:00,1.82751,1.83805,1.81675,1.81836,160138165140,2,Wednesday,,
2004-01-29,00:00:00,1.81806,1.82661,1.80841,1.81599,195463510080,3,Thursday,,
2004-01-30,00:00:00,1.81588,1.8259,1.80571,1.82377,168988078090,4,Friday,,
2004-02-02,00:00:00,1.82261,1.82685,1.81334,1.81922,164335998070,0,Monday,-0.00116,-0.0636
2004-02-03,00:00:00,1.81919,1.84213,1.8189,1.83885,161756929140,1,Tuesday,,
2004-02-04,00:00:00,1.83895,1.83988,1.8281,1.83137,162126301050,2,Wednesday,,
2004-02-05,00:00:00,1.83128,1.84226,1.83004,1.83419,161776046640,3,Thursday,,
2004-02-06,00:00:00,1.8341,1.85143,1.83121,1.84714,162688867910,4,Friday,,
2004-02-09,00:00:00,1.84311,1.86255,1.84025,1.86072,168027014090,0,Monday,-0.00403,-0.21818
2004-02-10,00:00:00,1.86068,1.87307,1.85774,1.8675,161543947630,1,Tuesday,,
2004-02-11,00:00:00,1.86766,1.89186,1.86451,1.89066,162177264050,2,Wednesday,,
2004-02-12,00:00:00,1.89095,1.89509,1.8877,1.89234,165750164150,3,Thursday,,
2004-02-13,00:00:00,1.89231,1.8984,1.87836,1.885,161135528790,4,Friday,,
2004-02-16,00:00:00,1.88374,1.8914,1.88105,1.88977,159685729100,0,Monday,-0.00126,-0.06684
2004-02-17,00:00:00,1.88988,1.908,1.8865,1.90458,163258547090,1,Tuesday,,
2004-02-18,00:00:00,1.90445,1.91378,1.88369,1.88866,161811258140,2,Wednesday,,
2004-02-19,00:00:00,1.8889,1.89754,1.88621,1.8938,161859070800,3,Thursday,,
2004-02-20,00:00:00,1.89415,1.89956,1.85606,1.86118,162317743800,4,Friday,,
2004-02-23,00:00:00,1.86013,1.87036,1.8455,1.86767,162384484020,0,Monday,-0.00105,-0.05642
2004-02-24,00:00:00,1.86776,1.89364,1.86194,1.89106,160197517960,1,Tuesday,,
2004-02-25,00:00:00,1.89091,1.89425,1.86885,1.87001,172912814890,2,Wednesday,,
2004-02-26,00:00:00,1.87007,1.87748,1.85486,1.86169,161767375000,3,Thursday,,
2004-02-27,00:00:00,1.86158,1.86852,1.84667,1.8681,164522197980,4,Friday,,
2004-03-01,00:00:00,1.86728,1.87443,1.864,1.86909,163034760980,0,Monday,-0.00082,-0.04389
2004-03-02,00:00:00,1.86912,1.87027,1.83473,1.84041,166922474010,1,Tuesday,,
2004-03-03,00:00:00,1.84079,1.84084,1.81534,1.82959,162845524900,2,Wednesday,,
2004-03-04,00:00:00,1.8294,1.83716,1.8197,1.82329,162934327980,3,Thursday,,
2004-03-05,00:00:00,1.82309,1.84935,1.81726,1.84579,160371871090,4,Friday,,
2004-03-08,00:00:00,1.84788,1.85418,1.84164,1.85046,162332853860,0,Monday,0.00209,0.11323
2004-03-09,00:00:00,1.85065,1.85841,1.82184,1.82665,166847616890,1,Tuesday,,
2004-03-10,00:00:00,1.8269,1.82805,1.79596,1.80206,163596708120,2,Wednesday,,
2004-03-11,00:00:00,1.8021,1.81475,1.7925,1.81109,161434431950,3,Thursday,,
2004-03-12,00:00:00,1.81106,1.81383,1.79043,1.80326,160992646920,4,Friday,,
2004-03-15,00:00:00,1.79585,1.81153,1.79397,1.80506,160001750970,0,Monday,-0.00741,-0.41092
2004-03-16,00:00:00,1.80507,1.81937,1.80005,1.81222,160188734030,1,Tuesday,,
2004-03-17,00:00:00,1.81245,1.81798,1.8065,1.81647,161378351940,2,Wednesday,,
2004-03-18,00:00:00,1.81645,1.84005,1.8153,1.83485,162483046990,3,Thursday,,
2004-03-19,00:00:00,1.83487,1.83669,1.82526,1.83316,159841674000,4,Friday,,
2004-03-22,00:00:00,1.83286,1.8496,1.82617,1.84653,159797665400,0,Monday,-0.0003,-0.01637
2004-03-23,00:00:00,1.84672,1.85366,1.84049,1.84952,162447091160,1,Tuesday,,
2004-03-24,00:00:00,1.8493,1.85374,1.82163,1.82542,169058211400,2,Wednesday,,
2004-03-25,00:00:00,1.82522,1.82587,1.79894,1.80673,169672727840,3,Thursday,,
2004-03-26,00:00:00,1.80646,1.82325,1.80012,1.81576,164251257770,4,Friday,,
2004-03-29,00:00:00,1.8127,1.82236,1.80642,1.81897,165651076890,0,Monday,-0.00306,-0.16852
2004-03-30,00:00:00,1.81888,1.83005,1.81742,1.82711,165903458160,1,Tuesday,,
2004-03-31,00:00:00,1.82718,1.84605,1.82418,1.84598,162823237160,2,Wednesday,,
2004-04-01,00:00:00,1.84581,1.85995,1.83782,1.8569,161783930960,3,Thursday,,
2004-04-02,00:00:00,1.85689,1.8572,1.82604,1.82857,162950051890,4,Friday,,
2004-04-04,00:00:00,1.8288,1.82905,1.82795,1.82872,4783000000,6,Sunday,,
2004-04-05,00:00:00,1.82856,1.83037,1.81048,1.82271,161789691080,0,Monday,-0.00016,-0.00875
2004-04-06,00:00:00,1.8227,1.84427,1.81936,1.84395,162535544010,1,Tuesday,,
2004-04-07,00:00:00,1.84405,1.84424,1.83349,1.83972,158756038000,2,Wednesday,,
2004-04-08,00:00:00,1.8395,1.84647,1.828,1.83388,161874194090,3,Thursday,,
2004-04-09,00:00:00,1.83348,1.83459,1.82628,1.83327,148186725000,4,Friday,,
2004-04-12,00:00:00,1.83326,1.84082,1.83072,1.839,161343474240,0,Monday,-1e-05,-0.00055
2004-04-13,00:00:00,1.83898,1.8423,1.81273,1.8189,167893284860,1,Tuesday,,
2004-04-14,00:00:00,1.81897,1.81935,1.78481,1.7911,166105570660,2,Wednesday,,
2004-04-15,00:00:00,1.79079,1.79939,1.77603,1.79243,173410546100,3,Thursday,,
2004-04-16,00:00:00,1.79227,1.80566,1.78342,1.79755,164321460990,4,Friday,,
2004-04-19,00:00:00,1.79782,1.81415,1.79619,1.80823,164336918030,0,Monday,0.00027,0.01502
2004-04-20,00:00:00,1.80811,1.80857,1.78473,1.78577,163361905070,1,Tuesday,,
2004-04-21,00:00:00,1.78558,1.78588,1.76554,1.77435,163712597760,2,Wednesday,,
2004-04-22,00:00:00,1.77424,1.77592,1.76243,1.77547,161490540860,3,Thursday,,
2004-04-23,00:00:00,1.77555,1.78124,1.76408,1.77087,161861720880,4,Friday,,
2004-04-26,00:00:00,1.77214,1.78943,1.76635,1.78682,196531991230,0,Monday,0.00127,0.07172
2004-04-27,00:00:00,1.78645,1.79416,1.78186,1.79185,159779514160,1,Tuesday,,
2004-04-28,00:00:00,1.79195,1.79686,1.77002,1.77099,161094499060,2,Wednesday,,
2004-04-29,00:00:00,1.77102,1.78097,1.75803,1.77331,163351800980,3,Thursday,,
2004-04-30,00:00:00,1.77312,1.78037,1.76604,1.77787,162645033710,4,Friday,,
2004-05-03,00:00:00,1.77872,1.77968,1.76879,1.77232,161619476730,0,Monday,0.00085,0.04781
2004-05-04,00:00:00,1.77235,1.79691,1.77007,1.79615,170519704390,1,Tuesday,,
2004-05-05,00:00:00,1.79619,1.80175,1.7874,1.79291,162282208140,2,Wednesday,,
2004-05-06,00:00:00,1.79302,1.79828,1.7876,1.79605,175139867910,3,Thursday,,
2004-05-07,00:00:00,1.79622,1.8029,1.78225,1.78619,160906763800,4,Friday,,
2004-05-10,00:00:00,1.78538,1.78679,1.77036,1.77661,169207777160,0,Monday,-0.00081,-0.04535
2004-05-11,00:00:00,1.77657,1.77738,1.75327,1.75576,163129378950,1,Tuesday,,
2004-05-12,00:00:00,1.75545,1.78014,1.75536,1.77245,164559970860,2,Wednesday,,
2004-05-13,00:00:00,1.77256,1.77447,1.75712,1.76183,167517719710,3,Thursday,,
2004-05-14,00:00:00,1.76206,1.76429,1.74812,1.7608,166939117630,4,Friday,,
2004-05-17,00:00:00,1.7606,1.77452,1.75688,1.76945,166839541120,0,Monday,-0.0002,-0.01136
2004-05-18,00:00:00,1.76969,1.77126,1.76109,1.76755,162585924260,1,Tuesday,,
2004-05-19,00:00:00,1.76759,1.78565,1.76285,1.78275,164496270940,2,Wednesday,,
2004-05-20,00:00:00,1.78255,1.78484,1.76383,1.77686,162688605000,3,Thursday,,
2004-05-21,00:00:00,1.77713,1.79539,1.77321,1.78705,167096583930,4,Friday,,
2004-05-24,00:00:00,1.7876,1.79361,1.78204,1.78919,165138106850,0,Monday,0.00055,0.03078
2004-05-25,00:00:00,1.78929,1.81456,1.78864,1.8129,168165849640,1,Tuesday,,
2004-05-26,00:00:00,1.81327,1.81984,1.80903,1.81359,169813190800,2,Wednesday,,
2004-05-27,00:00:00,1.81365,1.83986,1.8099,1.83744,173012987120,3,Thursday,,
2004-05-28,00:00:00,1.83748,1.84193,1.82914,1.83256,165658549410,4,Friday,,
2004-05-31,00:00:00,1.83276,1.837,1.82959,1.83197,119296681080,0,Monday,0.0002,0.01091
2004-06-01,00:00:00,1.83199,1.84127,1.82752,1.83925,168401459890,1,Tuesday,,
