Date,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2008-02-25,99.096,100.24,98.88,100.13,155859900090,0,Monday,0.165,0.1668
2008-02-26,100.13,100.44,99.74,100.14,1215494750550,1,Tuesday,,
2008-02-27,100.14,100.415,99.56,100.23,1367806100140,2,Wednesday,,
2008-02-28,100.23,100.5,99.655,99.97,487482450220,3,Thursday,,
2008-02-29,99.97,99.97,96.464,96.519,424665199670,4,Friday,,
2008-03-03,96.617,97.56,95.48,97.185,336978650250,0,Monday,0.098,0.1015
2008-03-04,97.185,97.4,94.665,95.85,400183639980,1,Tuesday,,
2008-03-05,95.85,97.22,95.49,97.18,425235800270,2,Wednesday,,
2008-03-06,97.215,97.313,94.87,95.085,352173400220,3,Thursday,,
2008-03-07,95.085,96.08,94.61,95.088,227664599550,4,Friday,,
2008-03-09,94.954,95.0,94.787,94.905,19098700010,6,Sunday,,
2008-03-10,94.896,95.26,93.125,93.24,485790524280,0,Monday,-0.009,-0.0095
2008-03-11,93.24,96.29,92.81,96.215,278903450270,1,Tuesday,,
2008-03-12,96.225,96.275,94.265,94.69,642724249020,2,Wednesday,,
2008-03-13,94.69,95.65,93.31,94.83,282584299840,3,Thursday,,
2008-03-14,94.83,95.37,92.71,92.8,488882780640,4,Friday,,
2008-03-16,92.895,92.908,92.12,92.245,11192800020,6,Sunday,,
2008-03-17,92.21,93.5,88.145,89.405,453276900130,0,Monday,-0.035,-0.0379
2008-03-18,89.405,92.99,88.8,92.925,364918799960,1,Tuesday,,
2008-03-19,92.935,93.585,89.82,90.04,218642601210,2,Wednesday,,
2008-03-20,90.07,90.97,88.17,89.31,245814249890,3,Thursday,,
2008-03-21,89.31,89.985,89.08,89.775,384982100280,4,Friday,,
2008-03-23,89.542,89.667,89.427,89.47,55110500010,6,Sunday,,
2008-03-24,89.47,91.555,89.46,91.265,315279099630,0,Monday,0.0,0.0
2008-03-25,91.265,92.03,90.74,91.7,233122000010,1,Tuesday,,
2008-03-26,91.7,91.83,90.71,91.13,526885859380,2,Wednesday,,
2008-03-27,91.13,92.46,90.52,91.47,203763699940,3,Thursday,,
2008-03-28,91.47,92.57,90.865,91.03,237172500030,4,Friday,,
2008-03-31,90.777,91.715,90.42,91.03,322899700000,0,Monday,-0.253,-0.2779
2008-04-01,91.03,92.5,90.515,92.405,377430799940,1,Tuesday,,
2008-04-02,92.405,93.95,92.12,93.545,422019540510,2,Wednesday,,
2008-04-03,93.545,94.41,92.865,93.65,322721800390,3,Thursday,,
2008-04-04,93.65,94.34,93.115,93.585,242194752150,4,Friday,,
2008-04-07,93.529,95.33,93.46,94.77,371023600080,0,Monday,-0.056,-0.0598
2008-04-08,94.77,95.67,94.185,95.64,549572099500,1,Tuesday,,
2008-04-09,95.64,95.79,94.285,94.485,404955399620,2,Wednesday,,
2008-04-10,94.485,95.105,93.345,95.025,222555299870,3,Thursday,,
2008-04-11,95.025,95.39,93.515,93.58,148502999830,4,Friday,,
2008-04-14,93.934,93.973,92.7,93.67,326779100230,0,Monday,0.354,0.3783
2008-04-15,93.67,94.39,93.25,94.33,160694598910,1,Tuesday,,
2008-04-16,94.33,95.755,93.97,95.66,153661400080,2,Wednesday,,
2008-04-17,95.65,96.245,95.29,96.105,152956999860,3,Thursday,,
2008-04-18,96.105,97.435,95.84,96.84,178916300040,4,Friday,,
2008-04-21,96.795,97.97,96.76,97.35,497216999750,0,Monday,-0.045,-0.0465
2008-04-22,97.35,97.715,96.815,97.3,445731100620,1,Tuesday,,
2008-04-23,97.3,98.415,97.08,98.07,272172699690,2,Wednesday,,
2008-04-24,98.07,98.35,97.545,97.93,192646050080,3,Thursday,,
2008-04-25,97.93,98.23,97.01,97.38,286948110080,4,Friday,,
2008-04-28,97.452,98.2,97.395,97.75,133433099920,0,Monday,0.072,0.0739
2008-04-29,97.74,97.91,96.135,97.09,107605949930,1,Tuesday,,
2008-04-30,97.08,98.77,96.77,98.005,165543587020,2,Wednesday,,
2008-05-01,98.005,98.1,96.775,97.485,171703304350,3,Thursday,,
2008-05-02,97.485,98.765,97.15,98.43,220177100010,4,Friday,,
2008-05-05,98.531,99.675,98.31,99.23,90701750000,0,Monday,0.101,0.1026
2008-05-06,99.22,99.63,98.46,99.48,139314199910,1,Tuesday,,
2008-05-07,99.48,99.83,98.44,98.63,115626750040,2,Wednesday,,
2008-05-08,98.62,98.77,97.325,97.865,173360349820,3,Thursday,,
2008-05-09,97.85,98.17,96.25,96.98,144128215280,4,Friday,,
2008-05-12,96.877,98.43,96.38,98.31,130769099910,0,Monday,-0.103,-0.1062
2008-05-13,98.31,98.755,97.445,98.485,144755780100,1,Tuesday,,
2008-05-14,98.455,98.85,97.845,98.1,127299499750,2,Wednesday,,
2008-05-15,98.11,98.67,97.59,98.49,162831499920,3,Thursday,,
2008-05-16,98.46,99.79,98.305,99.37,152547599980,4,Friday,,
2008-05-19,99.467,99.785,99.005,99.44,80204050020,0,Monday,0.097,0.0976
2008-05-20,99.42,100.03,99.13,99.405,142029500060,1,Tuesday,,
2008-05-21,99.34,99.815,98.885,99.17,238882485760,2,Wednesday,,
2008-05-22,99.17,99.77,98.9,99.435,164155535990,3,Thursday,,
2008-05-23,99.42,99.905,99.02,99.1,159840712070,4,Friday,,
2008-05-26,99.087,99.45,98.92,99.37,77972000160,0,Monday,-0.013,-0.0131
2008-05-27,99.37,100.225,99.195,99.925,65828321970,1,Tuesday,,
2008-05-28,99.87,100.84,99.54,100.81,73186292050,2,Wednesday,,
2008-05-29,100.74,101.07,100.44,100.765,58471700060,3,Thursday,,
2008-05-30,100.76,101.05,100.47,100.89,64284710000,4,Friday,,
2008-06-02,100.265,100.74,99.27,99.75,90031900050,0,Monday,-0.625,-0.6195
2008-06-03,99.669,100.52,99.27,100.04,88211312130,1,Tuesday,,
2008-06-04,100.05,101.15,99.61,100.66,72219800010,2,Wednesday,,
2008-06-05,100.67,101.6,100.46,101.51,77013252760,3,Thursday,,
2008-06-06,101.53,102.0,100.927,100.96,83135656790,4,Friday,,
2008-06-09,100.582,101.785,100.37,101.005,102214676160,0,Monday,-0.378,-0.3744
2008-06-10,100.98,101.8,100.82,101.62,167013740260,1,Tuesday,,
2008-06-11,101.586,102.01,100.96,101.25,82761260040,2,Wednesday,,
2008-06-12,101.21,101.415,100.43,100.82,212474190450,3,Thursday,,
2008-06-13,100.81,101.68,100.8,101.53,134736531890,4,Friday,,
2008-06-16,101.437,101.9,101.413,101.72,145434760230,0,Monday,-0.093,-0.0916
2008-06-17,101.73,102.095,101.31,101.845,244698100050,1,Tuesday,,
2008-06-18,101.845,102.19,101.65,102.165,183407180170,2,Wednesday,,
2008-06-19,102.16,102.78,101.74,102.715,183544300300,3,Thursday,,
2008-06-20,102.71,102.8,102.115,102.31,172338899940,4,Friday,,
2008-06-23,102.296,102.74,102.095,102.715,280100452250,0,Monday,-0.014,-0.0137
2008-06-24,102.72,103.34,102.522,102.985,255842500220,1,Tuesday,,
2008-06-25,102.985,103.6,102.92,103.47,389398800250,2,Wednesday,,
2008-06-26,103.465,103.69,101.93,102.08,262761219940,3,Thursday,,
2008-06-27,102.08,102.85,101.785,101.97,330217646290,4,Friday,,
2008-06-30,101.965,102.47,101.33,101.795,429014799900,0,Monday,-0.005,-0.0049
2008-07-01,101.79,101.9,100.24,101.345,356546027740,1,Tuesday,,
2008-07-02,101.345,102.445,100.95,101.85,301707419740,2,Wednesday,,
2008-07-03,101.875,102.68,101.775,102.44,267128508060,3,Thursday,,
2008-07-04,102.47,102.92,102.34,102.84,202349599940,4,Friday,,
2008-07-07,102.614,103.135,101.985,102.51,265111000050,0,Monday,-0.226,-0.2198
2008-07-08,102.5,102.63,101.39,102.49,303752900390,1,Tuesday,,
2008-07-09,102.485,102.76,101.79,102.145,238531600240,2,Wednesday,,
2008-07-10,102.15,103.13,101.94,102.98,249320599880,3,Thursday,,
2008-07-11,102.975,103.15,102.42,102.68,289082460550,4,Friday,,
2008-07-14,102.84,103.44,102.685,103.135,161779645420,0,Monday,0.16,0.1558
2008-07-15,103.125,103.43,102.375,102.545,199573135250,1,Tuesday,,
2008-07-16,102.545,102.905,101.48,102.465,254002469410,2,Wednesday,,
2008-07-17,102.46,103.7,102.225,103.315,247265999770,3,Thursday,,
2008-07-18,103.305,103.86,103.005,103.7,273567799880,4,Friday,,
2008-07-21,103.95,104.47,103.775,104.0,136528100070,0,Monday,0.25,0.2411
2008-07-22,104.0,104.28,103.745,104.23,166187999980,1,Tuesday,,
2008-07-23,104.22,104.46,103.59,103.79,162355900090,2,Wednesday,,
2008-07-24,103.775,103.84,102.575,102.855,154339100000,3,Thursday,,
2008-07-25,102.855,103.38,102.125,103.11,166890367280,4,Friday,,
2008-07-28,103.041,103.39,102.715,102.81,193990400240,0,Monday,-0.069,-0.0669
2008-07-29,102.81,103.16,102.67,103.0,126561200050,1,Tuesday,,
2008-07-30,102.99,103.01,101.875,102.1,176814799960,2,Wednesday,,
2008-07-31,102.07,102.375,101.35,101.66,154021500000,3,Thursday,,
2008-08-01,101.65,101.683,99.93,100.01,206770900030,4,Friday,,
2008-08-04,100.023,100.915,99.82,100.61,125806802950,0,Monday,0.013,0.013
2008-08-05,100.6,100.61,98.72,99.25,169276700260,1,Tuesday,,
2008-08-06,99.25,99.845,99.015,99.71,145824467450,2,Wednesday,,
2008-08-07,99.71,99.94,99.05,99.21,145399703110,3,Thursday,,
2008-08-08,99.2,99.27,97.524,97.855,298199201440,4,Friday,,
2008-08-11,97.663,98.24,96.96,97.28,179829240660,0,Monday,-0.192,-0.1962
2008-08-12,97.28,97.39,95.42,95.44,229216099740,1,Tuesday,,
2008-08-13,95.435,96.19,93.13,95.76,228816188990,2,Wednesday,,
2008-08-14,95.75,96.265,94.57,95.71,242199499880,3,Thursday,,
2008-08-15,95.695,96.03,94.62,95.68,274718600330,4,Friday,,
2008-08-18,95.75,96.44,95.385,95.6,211573689160,0,Monday,0.07,0.0732
2008-08-19,95.59,95.9,94.74,95.635,185026700130,1,Tuesday,,
2008-08-20,95.635,96.04,95.46,95.96,153292700140,2,Wednesday,,
2008-08-21,95.955,95.965,94.105,95.495,313147900040,3,Thursday,,
2008-08-22,95.495,95.93,95.155,95.345,204061600170,4,Friday,,
2008-08-25,95.205,95.52,94.26,94.3,110366399940,0,Monday,-0.14,-0.1468
2008-08-26,94.29,94.51,93.31,93.785,137182834990,1,Tuesday,,
2008-08-27,93.78,94.515,93.525,94.03,157872600100,2,Wednesday,,
2008-08-28,94.03,94.93,93.88,94.42,218757399550,3,Thursday,,
2008-08-29,94.42,94.57,92.96,93.37,163352162980,4,Friday,,
2008-09-01,92.83,93.21,91.71,91.935,74121741440,0,Monday,-0.54,-0.5783
2008-09-02,91.94,92.45,89.84,91.02,184006279680,1,Tuesday,,
2008-09-03,91.02,91.22,89.56,90.51,256329524060,2,Wednesday,,
2008-09-04,90.51,91.02,87.965,88.08,383290267490,3,Thursday,,
2008-09-05,88.07,88.205,85.0,87.89,455126806260,4,Friday,,
2008-09-08,89.79,90.865,87.135,88.38,353542444650,0,Monday,1.9,2.1618
2008-09-09,88.38,88.51,85.44,85.67,302766699630,1,Tuesday,,
2008-09-10,85.67,87.56,85.13,86.29,359368350170,2,Wednesday,,
2008-09-11,86.29,86.515,84.07,86.48,204701343930,3,Thursday,,
2008-09-12,86.48,88.97,85.575,88.9,164873191580,4,Friday,,
2008-09-15,86.595,87.679,84.26,84.375,269142573860,0,Monday,-2.305,-2.5928
2008-09-16,84.37,85.435,81.42,84.525,249932315930,1,Tuesday,,
2008-09-17,84.515,86.01,81.56,82.79,186814159900,2,Wednesday,,
2008-09-18,82.79,84.99,81.615,84.83,194238319750,3,Thursday,,
2008-09-19,84.845,89.72,84.485,89.51,192780040160,4,Friday,,
2008-09-22,89.459,90.26,88.175,88.975,200939799830,0,Monday,-0.051,-0.057
2008-09-23,88.98,89.245,87.555,87.91,193976999990,1,Tuesday,,
2008-09-24,87.905,89.2,87.39,88.495,209120199970,2,Wednesday,,
2008-09-25,88.5,89.37,88.325,88.98,154943600020,3,Thursday,,
2008-09-26,88.98,89.015,86.83,88.09,121807600100,4,Friday,,
2008-09-29,87.864,88.905,83.305,83.81,169971199840,0,Monday,-0.226,-0.2566
2008-09-30,83.81,85.16,82.23,84.08,272335030210,1,Tuesday,,
2008-10-01,84.08,85.16,82.955,83.215,144296050150,2,Wednesday,,
2008-10-02,83.19,84.14,80.98,81.355,107409011420,3,Thursday,,
2008-10-03,81.35,82.845,80.975,81.47,130821669910,4,Friday,,
2008-10-05,81.008,81.398,80.83,80.885,1686000000,6,Sunday,,
2008-10-06,80.885,81.12,70.27,72.09,248552090130,0,Monday,0.0,0.0
2008-10-07,72.08,75.76,71.33,72.23,324575039790,1,Tuesday,,
2008-10-08,72.23,72.61,63.71,66.56,4376802799830,2,Wednesday,,
2008-10-09,66.605,72.335,65.97,68.47,7212912387200,3,Thursday,,
2008-10-10,68.47,68.565,63.04,64.605,5808890498089,4,Friday,,
2008-10-12,67.547,68.67,65.78,68.55,28916400230,6,Sunday,,
2008-10-13,68.461,71.41,65.16,71.081,3554150003690,0,Monday,-0.089,-0.1298
2008-10-14,71.081,74.515,70.64,71.48,4318788198940,1,Tuesday,,
2008-10-15,71.47,71.83,64.681,65.295,5813992259550,2,Wednesday,,
2008-10-16,65.295,70.51,64.9,70.045,5928495535200,3,Thursday,,
2008-10-17,70.05,71.33,67.745,69.975,5344282731520,4,Friday,,
2008-10-19,70.55,70.655,69.96,70.225,44527299580,6,Sunday,,
2008-10-20,70.255,72.03,69.845,71.775,4185318650990,0,Monday,0.03,0.0427
2008-10-21,71.775,71.785,67.09,67.78,5629460188540,1,Tuesday,,
2008-10-22,67.805,68.45,64.905,65.75,5368998378140,2,Wednesday,,
2008-10-23,65.745,66.16,62.645,66.001,5281452101930,3,Thursday,,
2008-10-24,66.001,66.001,55.03,58.57,4243015034350,4,Friday,,
2008-10-26,57.956,58.37,56.54,56.8,43289347990,6,Sunday,,
2008-10-27,56.8,58.805,55.537,55.87,5388121826750,0,Monday,0.0,0.0
2008-10-28,55.87,64.75,55.76,64.73,248797884230,1,Tuesday,,
2008-10-29,64.73,66.51,60.905,65.02,234200017020,2,Wednesday,,
2008-10-30,65.02,68.07,64.49,66.555,293711799830,3,Thursday,,
2008-10-31,66.55,66.765,63.131,65.65,151063899860,4,Friday,,
2008-11-03,65.815,68.355,65.395,67.015,174217361080,0,Monday,0.165,0.2513
2008-11-04,67.01,70.53,65.03,69.645,189553311910,1,Tuesday,,
2008-11-05,69.64,69.98,66.595,66.69,268854000170,2,Wednesday,,
2008-11-06,66.69,67.975,64.865,65.03,213074800270,3,Thursday,,
2008-11-07,65.01,66.94,63.351,66.17,193615020060,4,Friday,,
2008-11-10,68.045,69.395,64.915,65.6,265477759840,0,Monday,1.875,2.8336
2008-11-11,65.595,66.385,63.035,64.12,187451199870,1,Tuesday,,
2008-11-12,64.13,65.34,60.02,60.81,218508299970,2,Wednesday,,
2008-11-13,60.805,65.37,60.13,65.06,230526000290,3,Thursday,,
2008-11-14,65.03,65.62,62.51,62.91,169307300120,4,Friday,,
2008-11-17,61.023,64.125,60.922,62.525,200748899640,0,Monday,-1.887,-2.9995
2008-11-18,62.51,64.005,61.72,63.25,196832300610,1,Tuesday,,
2008-11-19,63.215,63.875,60.85,60.885,263017799820,2,Wednesday,,
2008-11-20,60.805,61.475,56.835,57.18,210095000060,3,Thursday,,
2008-11-21,57.165,60.705,56.94,60.615,218153400220,4,Friday,,
2008-11-24,60.65,63.665,59.19,63.645,258376899900,0,Monday,0.035,0.0577
2008-11-25,63.635,63.71,60.65,61.785,301751400270,1,Tuesday,,
2008-11-26,61.785,62.725,61.0,62.35,329691300440,2,Wednesday,,
2008-11-27,62.325,63.07,61.61,62.5,141529200280,3,Thursday,,
2008-11-28,62.5,62.85,61.945,62.515,237763900570,4,Friday,,
2008-12-01,62.32,62.44,59.27,59.63,258582499830,0,Monday,-0.195,-0.3119
2008-12-02,59.625,60.66,58.86,59.88,195474924780,1,Tuesday,,
2008-12-03,59.837,60.58,59.315,60.525,227508499960,2,Wednesday,,
2008-12-04,60.505,60.805,59.03,59.415,279166499970,3,Thursday,,
2008-12-05,59.4,60.42,57.725,60.03,206198099860,4,Friday,,
2008-12-08,60.148,62.705,59.84,61.64,218194699730,0,Monday,0.118,0.1966
2008-12-09,61.635,61.89,59.92,60.665,231092199900,1,Tuesday,,
2008-12-10,60.65,61.695,60.32,60.845,202959499790,2,Wednesday,,
2008-12-11,60.845,62.435,60.555,61.42,195215100100,3,Thursday,,
2008-12-12,61.42,61.72,57.64,60.535,209326999990,4,Friday,,
2008-12-15,60.54,61.13,60.03,60.6,116771799880,0,Monday,0.005,0.0083
2008-12-16,60.595,62.09,60.16,61.79,96429268100,1,Tuesday,,
2008-12-17,61.78,62.07,60.68,61.385,154418700020,2,Wednesday,,
2008-12-18,61.375,63.55,60.39,61.385,127836799940,3,Thursday,,
2008-12-19,61.38,62.13,60.475,60.67,105960499910,4,Friday,,
2008-12-22,60.81,61.95,60.655,61.675,190439899840,0,Monday,0.14,0.2308
2008-12-23,61.665,62.005,61.37,61.865,101777399840,1,Tuesday,,
2008-12-24,61.85,61.94,61.115,61.775,118144108030,2,Wednesday,,
2008-12-25,61.71,62.309,61.426,61.858,101573100090,3,Thursday,,
2008-12-26,61.85,62.33,61.57,62.085,48826700070,4,Friday,,
2008-12-29,62.2,62.885,61.88,62.08,176443399730,0,Monday,0.115,0.1852
2008-12-30,62.09,62.615,62.045,62.39,178135700020,1,Tuesday,,
2008-12-31,62.42,64.566,61.98,63.588,167098699980,2,Wednesday,,
2009-01-01,63.66,64.686,63.492,63.964,183278899960,3,Thursday,,
2009-01-02,63.96,65.55,63.06,65.255,174810300300,4,Friday,,
2009-01-05,65.366,67.26,65.105,67.0,138016599880,0,Monday,0.111,0.1701
2009-01-06,66.98,68.28,65.895,67.72,140946800120,1,Tuesday,,
2009-01-07,67.7,67.9,65.495,65.99,131185240010,2,Wednesday,,
2009-01-08,65.98,66.095,63.9,64.915,154154700160,3,Thursday,,
2009-01-09,64.915,65.17,63.3,63.53,150838800000,4,Friday,,
2009-01-12,62.93,63.13,60.42,60.795,131082872220,0,Monday,-0.6,-0.9444
2009-01-13,60.795,60.92,58.525,59.38,162928099760,1,Tuesday,,
2009-01-14,59.385,61.14,58.525,58.855,149239499760,2,Wednesday,,
2009-01-15,58.84,60.135,58.17,59.52,163623700010,3,Thursday,,
2009-01-16,59.515,61.61,59.48,61.055,139743999960,4,Friday,,
2009-01-19,61.491,62.185,60.265,60.39,104648400020,0,Monday,0.436,0.7141
2009-01-20,60.405,60.635,58.045,58.39,152074300320,1,Tuesday,,
2009-01-21,58.39,59.51,56.27,59.185,246386700110,2,Wednesday,,
2009-01-22,59.195,59.37,57.435,58.24,210258699780,3,Thursday,,
2009-01-23,58.205,58.65,56.485,58.025,146615099930,4,Friday,,
2009-01-26,58.18,59.37,57.5,58.74,175638600000,0,Monday,0.155,0.2671
2009-01-27,58.74,60.3,58.175,58.79,195104200320,1,Tuesday,,
2009-01-28,58.8,60.86,58.761,60.105,164175600020,2,Wednesday,,
2009-01-29,60.1,60.405,58.46,58.705,166528600000,3,Thursday,,
2009-01-30,58.7,58.795,56.88,57.265,217982999770,4,Friday,,
2009-02-02,57.227,57.28,55.545,56.47,199785099760,0,Monday,-0.038,-0.0664
2009-02-03,56.47,58.435,56.22,58.21,184782499800,1,Tuesday,,
2009-02-04,58.205,58.495,56.56,57.51,176244900180,2,Wednesday,,
2009-02-05,57.53,60.7,57.16,59.51,197835499450,3,Thursday,,
2009-02-06,59.49,62.655,58.865,62.015,235890599890,4,Friday,,
2009-02-09,61.776,62.75,60.255,62.035,225501099820,0,Monday,-0.239,-0.3854
2009-02-10,62.03,62.18,58.45,59.21,189267399920,1,Tuesday,,
2009-02-11,59.21,59.74,58.55,59.295,151758900080,2,Wednesday,,
2009-02-12,59.31,59.67,58.085,59.315,179714700010,3,Thursday,,
2009-02-13,59.295,60.995,59.105,60.275,153588600230,4,Friday,,
2009-02-16,59.703,59.99,59.36,59.63,114450400030,0,Monday,-0.572,-0.949
2009-02-17,59.615,59.9,58.485,58.655,158215800220,1,Tuesday,,
2009-02-18,58.645,60.09,58.46,59.735,144024499730,2,Wednesday,,
2009-02-19,59.715,61.54,59.655,60.6,148680599980,3,Thursday,,
2009-02-20,60.585,60.99,59.565,60.175,161727500150,4,Friday,,
2009-02-23,60.23,61.845,59.785,60.69,208617600100,0,Monday,0.055,0.0914
2009-02-24,60.685,63.235,60.24,62.91,192692300220,1,Tuesday,,
2009-02-25,62.905,63.605,62.47,62.99,219931499860,2,Wednesday,,
2009-02-26,62.98,64.575,62.925,63.75,242102600160,3,Thursday,,
2009-02-27,63.755,63.845,61.41,62.325,296373499870,4,Friday,,
2009-03-02,62.425,62.505,61.08,61.36,329130200030,0,Monday,0.1,0.1604
2009-03-03,61.355,63.41,61.02,62.58,334854599910,1,Tuesday,,
2009-03-04,62.575,64.775,61.785,64.385,338080500000,2,Wednesday,,
2009-03-05,64.385,64.395,62.205,62.545,352298000090,3,Thursday,,
2009-03-06,62.555,63.43,61.605,62.945,342353700330,4,Friday,,
2009-03-08,62.887,63.135,62.848,62.97,10098900000,6,Sunday,,
2009-03-09,63.03,63.37,62.245,62.395,364659500380,0,Monday,0.06,0.0953
2009-03-10,62.395,63.89,62.335,63.79,435192000190,1,Tuesday,,
