Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2023-05-24,00:00:00,0.6608,0.66148,0.65294,0.65421,89136440040,2,Wednesday,,
2023-05-25,00:00:00,0.65388,0.65466,0.6498,0.65037,85522280040,3,Thursday,,
2023-05-26,00:00:00,0.65042,0.65438,0.649,0.65142,77566829980,4,Friday,,
2023-05-29,00:00:00,0.65213,0.65537,0.65156,0.65363,32948820000,0,Monday,0.00071,0.10899
2023-05-30,00:00:00,0.65362,0.65591,0.65025,0.65158,81514529980,1,Tuesday,,
2023-05-31,00:00:00,0.65156,0.65384,0.64579,0.65007,92422209950,2,Wednesday,,
2023-06-01,00:00:00,0.65001,0.65813,0.64839,0.6566,83833829960,3,Thursday,,
2023-06-02,00:00:00,0.65661,0.6638,0.65627,0.66038,87622349940,4,Friday,,
2023-06-05,00:00:00,0.65951,0.6637,0.65788,0.66159,71526879990,0,Monday,-0.00087,-0.13174
2023-06-06,00:00:00,0.66156,0.66848,0.66092,0.66691,78093279980,1,Tuesday,,
2023-06-07,00:00:00,0.66668,0.67169,0.66411,0.66502,75145699990,2,Wednesday,,
2023-06-08,00:00:00,0.66501,0.67176,0.66499,0.67147,68385069990,3,Thursday,,
2023-06-09,00:00:00,0.67148,0.67503,0.66923,0.67374,65665190090,4,Friday,,
2023-06-12,00:00:00,0.67254,0.67731,0.67254,0.67494,52205579990,0,Monday,-0.0012,-0.17811
2023-06-13,00:00:00,0.6749,0.68066,0.67376,0.67654,91717050040,1,Tuesday,,
2023-06-14,00:00:00,0.67661,0.68352,0.67542,0.67944,87278300010,2,Wednesday,,
2023-06-15,00:00:00,0.67955,0.68923,0.67649,0.68819,92545930010,3,Thursday,,
2023-06-16,00:00:00,0.68801,0.68993,0.68545,0.68715,95407159980,4,Friday,,
2023-06-19,00:00:00,0.68769,0.6882,0.68333,0.68486,59395389980,0,Monday,0.00054,0.07859
2023-06-20,00:00:00,0.68497,0.68546,0.67526,0.67834,91666519950,1,Tuesday,,
2023-06-21,00:00:00,0.67834,0.68042,0.67404,0.67963,101440190100,2,Wednesday,,
2023-06-22,00:00:00,0.67962,0.68056,0.67442,0.67551,90132800060,3,Thursday,,
2023-06-23,00:00:00,0.6755,0.67672,0.66623,0.66743,96103050010,4,Friday,,
2023-06-26,00:00:00,0.66774,0.66935,0.66671,0.66739,71617279950,0,Monday,0.00031,0.04645
2023-06-27,00:00:00,0.6662,0.67203,0.66541,0.66852,89603200030,1,Tuesday,,
2023-06-28,00:00:00,0.66776,0.66888,0.65965,0.65978,87817699910,2,Wednesday,,
2023-06-29,00:00:00,0.65976,0.66402,0.65948,0.6615,89534800080,3,Thursday,,
2023-06-30,00:00:00,0.66148,0.66711,0.66029,0.66594,90421280030,4,Friday,,
2023-07-03,00:00:00,0.66599,0.66914,0.66366,0.66696,71784340030,0,Monday,5e-05,0.00751
2023-07-04,00:00:00,0.66696,0.6705,0.6641,0.66893,52291970010,1,Tuesday,,
2023-07-05,00:00:00,0.66886,0.66981,0.66525,0.66534,74149409990,2,Wednesday,,
2023-07-06,00:00:00,0.66532,0.66876,0.65988,0.66243,97436359960,3,Thursday,,
2023-07-07,00:00:00,0.66239,0.67002,0.66134,0.66868,99450579910,4,Friday,,
2023-07-10,00:00:00,0.66819,0.66954,0.66231,0.66745,78048870010,0,Monday,-0.00049,-0.07328
2023-07-11,00:00:00,0.66741,0.66947,0.66503,0.6685,84939629950,1,Tuesday,,
2023-07-12,00:00:00,0.66849,0.67957,0.66757,0.67833,120527110040,2,Wednesday,,
2023-07-13,00:00:00,0.67739,0.68944,0.67735,0.68879,97511069980,3,Thursday,,
2023-07-14,00:00:00,0.68879,0.68946,0.683,0.68348,99004580020,4,Friday,,
2023-07-17,00:00:00,0.68412,0.68416,0.6787,0.6815,72948909980,0,Monday,0.00064,0.09364
2023-07-18,00:00:00,0.68132,0.68368,0.67885,0.68101,116816029970,1,Tuesday,,
2023-07-19,00:00:00,0.68001,0.68197,0.67496,0.67696,120215149940,2,Wednesday,,
2023-07-20,00:00:00,0.67695,0.68464,0.67533,0.67769,128588740070,3,Thursday,,
2023-07-21,00:00:00,0.67767,0.67874,0.67219,0.6726,95546590000,4,Friday,,
2023-07-24,00:00:00,0.67273,0.67557,0.67145,0.67373,101167719950,0,Monday,0.00013,0.01933
