Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2008-10-06,00:00:00,834.57,875.26,824.39,858.14,7530100,0,Monday,1.23,0.1476
2008-10-07,00:00:00,858.08,890.15,855.77,887.0,7835650,1,Tuesday,,
2008-10-08,00:00:00,886.85,920.88,877.49,905.55,7883960,2,Wednesday,,
2008-10-09,00:00:00,905.8,922.89,880.71,910.47,8179830,3,Thursday,,
2008-10-10,00:00:00,910.38,929.89,823.91,848.73,8038280,4,Friday,,
2008-10-13,00:00:00,847.12,870.96,821.58,831.24,7452540,0,Monday,-1.61,-0.1897
2008-10-14,00:00:00,831.02,853.43,829.85,835.62,7910050,1,Tuesday,,
2008-10-15,00:00:00,835.64,855.22,831.04,845.22,7815050,2,Wednesday,,
2008-10-16,00:00:00,845.02,848.92,784.49,803.16,8084380,3,Thursday,,
2008-10-17,00:00:00,803.05,814.0,774.11,781.06,8007020,4,Friday,,
2008-10-20,00:00:00,781.45,809.71,780.68,795.69,7458420,0,Monday,0.39,0.04993
2008-10-21,00:00:00,795.53,802.61,765.62,770.51,8014630,1,Tuesday,,
2008-10-22,00:00:00,770.93,776.47,718.98,729.35,7875710,2,Wednesday,,
2008-10-23,00:00:00,729.15,734.7,697.71,720.29,8195610,3,Thursday,,
2008-10-24,00:00:00,720.2,746.94,682.0,732.49,8116580,4,Friday,,
2008-10-26,00:00:00,732.17,733.02,732.09,732.2,105080,6,Sunday,,
2008-10-27,00:00:00,732.46,746.44,706.43,730.11,7642980,0,Monday,0.26,0.03551
2008-10-28,00:00:00,730.69,754.39,723.35,744.17,7969800,1,Tuesday,,
2008-10-29,00:00:00,744.5,773.64,737.85,754.91,7917050,2,Wednesday,,
2008-10-30,00:00:00,755.78,776.32,731.82,735.43,8194880,3,Thursday,,
2008-10-31,00:00:00,736.12,741.01,717.1,723.51,7945110,4,Friday,,
2008-11-03,00:00:00,724.21,738.6,720.88,723.25,7657080,0,Monday,0.7,0.09675
2008-11-04,00:00:00,723.28,767.2,721.4,761.99,8123650,1,Tuesday,,
2008-11-05,00:00:00,761.86,768.29,735.82,739.82,8044720,2,Wednesday,,
2008-11-06,00:00:00,739.69,760.07,728.51,732.23,8366780,3,Thursday,,
2008-11-07,00:00:00,732.27,744.76,725.7,734.95,8151940,4,Friday,,
2008-11-10,00:00:00,734.52,766.72,734.41,745.19,7644210,0,Monday,-0.43,-0.05851
2008-11-11,00:00:00,745.38,749.31,726.56,730.72,8003660,1,Tuesday,,
2008-11-12,00:00:00,730.8,738.58,708.32,711.16,7998590,2,Wednesday,,
2008-11-13,00:00:00,711.27,738.95,699.72,735.93,8450460,3,Thursday,,
2008-11-14,00:00:00,735.59,752.75,724.8,739.98,8268220,4,Friday,,
2008-11-17,00:00:00,741.19,748.79,730.82,737.19,7679060,0,Monday,1.21,0.16352
2008-11-18,00:00:00,737.31,745.56,730.79,736.38,8168770,1,Tuesday,,
2008-11-19,00:00:00,736.52,761.65,731.62,733.45,8093520,2,Wednesday,,
2008-11-20,00:00:00,733.59,752.0,732.31,745.32,8425390,3,Thursday,,
2008-11-21,00:00:00,745.46,801.2,742.47,798.99,8279350,4,Friday,,
2008-11-24,00:00:00,799.27,829.04,785.81,820.49,7813600,0,Monday,0.28,0.03504
2008-11-25,00:00:00,820.57,828.82,802.54,820.0,8097650,1,Tuesday,,
2008-11-26,00:00:00,819.92,822.42,808.5,812.0,8110120,2,Wednesday,,
2008-11-27,00:00:00,811.99,816.98,808.92,814.5,7701520,3,Thursday,,
2008-11-28,00:00:00,814.52,820.07,809.14,817.62,8144090,4,Friday,,
2008-12-01,00:00:00,812.72,818.05,767.67,768.25,7975590,0,Monday,-4.9,-0.5993
2008-12-02,00:00:00,768.32,785.66,761.82,781.39,8571930,1,Tuesday,,
2008-12-03,00:00:00,781.29,782.75,763.86,773.54,8269810,2,Wednesday,,
2008-12-04,00:00:00,773.65,782.63,762.21,766.57,8818890,3,Thursday,,
2008-12-05,00:00:00,766.41,772.11,740.96,755.91,8531890,4,Friday,,
2008-12-08,00:00:00,755.56,781.21,754.27,771.91,7977580,0,Monday,-0.35,-0.0463
2008-12-09,00:00:00,772.26,779.56,762.33,775.59,8415990,1,Tuesday,,
2008-12-10,00:00:00,775.75,813.63,773.8,809.46,8393350,2,Wednesday,,
2008-12-11,00:00:00,809.54,834.07,801.71,819.79,8793280,3,Thursday,,
2008-12-12,00:00:00,820.24,828.09,807.17,821.5,8570910,4,Friday,,
2008-12-15,00:00:00,819.62,841.73,819.57,837.27,7989070,0,Monday,-1.88,-0.22885
2008-12-16,00:00:00,837.03,858.89,829.7,857.02,8612790,1,Tuesday,,
2008-12-17,00:00:00,856.77,881.14,845.96,867.19,8316700,2,Wednesday,,
2008-12-18,00:00:00,867.07,877.79,848.03,852.16,8922200,3,Thursday,,
