Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2015-06-11,00:00:00,190.403,191.944,190.283,191.493,189737660040,3,Thursday,,
2015-06-12,00:00:00,191.492,192.208,191.237,191.952,179569560150,4,Friday,,
2015-06-15,00:00:00,191.517,192.614,191.412,192.511,163324260020,0,Monday,-0.435,-0.22662
2015-06-16,00:00:00,192.503,193.152,192.067,193.013,158537090100,1,Tuesday,,
2015-06-17,00:00:00,193.018,195.607,192.956,195.382,176269900000,2,Wednesday,,
2015-06-18,00:00:00,195.377,195.843,194.347,195.233,202563850110,3,Thursday,,
2015-06-19,00:00:00,195.233,195.498,194.604,194.711,157070160080,4,Friday,,
2015-06-22,00:00:00,195.137,195.572,194.617,195.197,150333429960,0,Monday,0.426,0.21879
2015-06-23,00:00:00,195.197,195.497,194.586,194.943,163014929750,1,Tuesday,,
2015-06-24,00:00:00,194.953,195.883,194.252,194.486,150098590110,2,Wednesday,,
2015-06-25,00:00:00,194.463,194.769,193.478,194.668,151305710020,3,Thursday,,
2015-06-26,00:00:00,194.672,195.256,193.933,195.027,140270230040,4,Friday,,
2015-06-29,00:00:00,192.638,193.525,191.337,192.815,202080690190,0,Monday,-2.389,-1.22496
2015-06-30,00:00:00,192.827,193.015,191.706,192.473,185929490110,1,Tuesday,,
2015-07-01,00:00:00,192.442,192.962,191.881,192.323,180367959910,2,Wednesday,,
2015-07-02,00:00:00,192.319,192.937,191.925,192.029,157958490130,3,Thursday,,
2015-07-03,00:00:00,192.029,192.498,190.816,191.1,130440859850,4,Friday,,
2015-07-06,00:00:00,189.517,191.652,189.427,191.202,187858630380,0,Monday,-1.583,-0.82836
2015-07-07,00:00:00,191.194,191.551,188.237,189.413,188603150050,1,Tuesday,,
2015-07-08,00:00:00,189.428,189.498,184.993,185.401,220500820010,2,Wednesday,,
2015-07-09,00:00:00,185.398,187.35,185.144,186.593,184211249880,3,Thursday,,
2015-07-10,00:00:00,186.593,190.768,186.493,190.327,181855339980,4,Friday,,
2015-07-13,00:00:00,189.388,192.326,189.373,191.102,178945419880,0,Monday,-0.939,-0.49336
2015-07-14,00:00:00,191.102,192.932,190.563,192.893,168831440090,1,Tuesday,,
2015-07-15,00:00:00,192.893,193.763,192.669,193.51,166556490000,2,Wednesday,,
2015-07-16,00:00:00,193.515,193.94,193.04,193.742,174363180050,3,Thursday,,
2015-07-17,00:00:00,193.73,194.373,192.894,193.584,127453510030,4,Friday,,
2015-07-20,00:00:00,193.362,193.943,193.045,193.374,119295113210,0,Monday,-0.222,-0.11468
2015-07-21,00:00:00,193.431,193.865,192.521,192.654,147712610010,1,Tuesday,,
2015-07-22,00:00:00,192.628,193.976,192.303,193.508,152517219960,2,Wednesday,,
2015-07-23,00:00:00,193.502,193.919,191.937,192.219,145655809930,3,Thursday,,
2015-07-24,00:00:00,192.215,192.461,191.649,191.939,119905900120,4,Friday,,
2015-07-27,00:00:00,191.911,192.195,191.013,191.743,162231760200,0,Monday,-0.028,-0.01459
2015-07-28,00:00:00,191.742,193.228,191.448,192.874,165735170010,1,Tuesday,,
2015-07-29,00:00:00,192.867,194.167,192.565,193.328,151951739950,2,Wednesday,,
2015-07-30,00:00:00,193.258,194.585,193.257,193.629,147318619940,3,Thursday,,
2015-07-31,00:00:00,193.621,193.998,193.165,193.465,158018090160,4,Friday,,
2015-08-03,00:00:00,193.643,194.238,193.044,193.284,127825780020,0,Monday,0.178,0.09201
2015-08-04,00:00:00,193.284,193.824,193.047,193.539,158438000060,1,Tuesday,,
2015-08-05,00:00:00,193.536,195.219,193.2,194.785,176559979890,2,Wednesday,,
2015-08-06,00:00:00,194.787,195.255,193.126,193.468,150744499950,3,Thursday,,
2015-08-07,00:00:00,193.457,193.777,191.98,192.406,145145500170,4,Friday,,
2015-08-10,00:00:00,192.325,194.455,192.314,194.271,128826960000,0,Monday,-0.081,-0.0421
2015-08-11,00:00:00,194.269,194.989,193.982,194.771,161038140030,1,Tuesday,,
2015-08-12,00:00:00,194.779,195.022,193.452,193.882,174593029940,2,Wednesday,,
2015-08-13,00:00:00,193.882,194.73,193.671,194.186,170794570110,3,Thursday,,
2015-08-14,00:00:00,194.189,194.561,193.85,194.395,156618219640,4,Friday,,
2015-08-17,00:00:00,194.42,195.161,193.775,193.825,142242820020,0,Monday,0.025,0.01286
2015-08-18,00:00:00,193.823,195.271,193.534,194.762,143548229890,1,Tuesday,,
2015-08-19,00:00:00,194.785,195.035,194.021,194.077,166219860100,2,Wednesday,,
2015-08-20,00:00:00,194.077,194.542,193.29,193.557,171766489770,3,Thursday,,
2015-08-21,00:00:00,193.532,193.747,191.329,191.473,196152119940,4,Friday,,
2015-08-24,00:00:00,191.058,191.41,183.262,186.768,272134890100,0,Monday,-0.415,-0.21674
2015-08-25,00:00:00,186.768,189.992,186.066,186.358,259796179960,1,Tuesday,,
2015-08-26,00:00:00,186.339,188.088,184.157,185.386,280784889970,2,Wednesday,,
2015-08-27,00:00:00,185.402,186.829,185.383,186.368,253421899780,3,Thursday,,
2015-08-28,00:00:00,186.354,187.365,185.375,187.295,206901069930,4,Friday,,
2015-08-31,00:00:00,187.352,187.394,185.85,185.991,166833360050,0,Monday,0.057,0.03043
2015-09-01,00:00:00,185.982,186.233,182.541,182.661,207194989800,1,Tuesday,,
2015-09-02,00:00:00,182.659,184.281,182.487,184.066,215625620140,2,Wednesday,,
2015-09-03,00:00:00,184.067,184.712,182.68,183.155,176075889860,3,Thursday,,
2015-09-04,00:00:00,183.163,183.331,180.456,180.456,189658329880,4,Friday,,
2015-09-07,00:00:00,180.462,182.52,180.388,182.177,181520909970,0,Monday,0.006,0.00332
2015-09-08,00:00:00,182.126,184.959,181.81,184.428,209320120120,1,Tuesday,,
2015-09-09,00:00:00,184.407,186.425,184.407,185.187,223044610160,2,Wednesday,,
2015-09-10,00:00:00,185.205,187.325,184.241,186.267,248181630020,3,Thursday,,
2015-09-11,00:00:00,186.267,186.868,185.697,186.003,176866239880,4,Friday,,
2015-09-14,00:00:00,185.889,186.635,184.608,185.478,184225129890,0,Monday,-0.114,-0.06129
2015-09-15,00:00:00,185.478,186.096,184.215,184.729,195708180150,1,Tuesday,,
2015-09-16,00:00:00,184.723,187.191,184.235,186.732,180180600350,2,Wednesday,,
2015-09-17,00:00:00,186.728,188.267,186.704,187.052,199570720080,3,Thursday,,
2015-09-18,00:00:00,187.052,187.373,185.937,186.213,224749000120,4,Friday,,
2015-09-21,00:00:00,186.441,187.328,186.013,186.917,172253689900,0,Monday,0.228,0.12244
2015-09-22,00:00:00,186.918,187.003,184.1,184.576,181347769880,1,Tuesday,,
2015-09-23,00:00:00,184.563,184.656,182.918,183.289,196505899950,2,Wednesday,,
2015-09-24,00:00:00,183.292,183.554,181.614,183.003,216422000050,3,Thursday,,
2015-09-25,00:00:00,183.008,184.423,182.643,182.98,216020829860,4,Friday,,
2015-09-28,00:00:00,182.923,183.303,181.637,181.932,194842769970,0,Monday,-0.057,-0.03115
2015-09-29,00:00:00,181.933,182.519,180.951,181.373,228933990270,1,Tuesday,,
2015-09-30,00:00:00,181.374,183.042,180.847,181.342,199104139970,2,Wednesday,,
2015-10-01,00:00:00,181.348,182.028,181.082,181.434,194138099840,3,Thursday,,
2015-10-02,00:00:00,181.435,182.578,180.658,181.973,208847559820,4,Friday,,
2015-10-05,00:00:00,182.248,183.198,181.868,182.433,178902670110,0,Monday,0.275,0.15112
2015-10-06,00:00:00,182.432,183.272,181.975,183.026,155997640060,1,Tuesday,,
2015-10-07,00:00:00,183.021,184.048,182.498,183.83,209010980040,2,Wednesday,,
2015-10-08,00:00:00,183.83,184.272,183.009,184.038,198310119880,3,Thursday,,
2015-10-09,00:00:00,184.041,184.849,183.933,184.15,177582889870,4,Friday,,
2015-10-12,00:00:00,183.924,184.688,183.924,184.222,123534110180,0,Monday,-0.226,-0.12273
2015-10-13,00:00:00,184.222,184.35,181.835,182.558,162262949890,1,Tuesday,,
2015-10-14,00:00:00,182.567,184.333,182.337,183.908,194806789970,2,Wednesday,,
