Date,Time,Open,High,Low,Close,Volume
20170707,00:00:00,21330.47,21422.97,21310.97,21411.17,77335840
20170710,00:00:00,21436.47,21444.15,21361.97,21409.67,47976030
20170711,00:00:00,21432.47,21440.67,21275.65,21410.47,41587450
20170712,00:00:00,21417.97,21577.47,21410.47,21536.17,22426180
20170713,00:00:00,21540.97,21564.97,21505.97,21549.97,23239400
20170714,00:00:00,21560.37,21681.67,21523.47,21636.97,23450700
20170717,00:00:00,21650.97,21674.57,21612.97,21632.67,17730830
20170718,00:00:00,21629.97,21655.57,21463.97,21577.67,31753380
20170719,00:00:00,21568.47,21634.67,21546.47,21631.67,16693200
20170720,00:00:00,21640.47,21672.07,21572.97,21616.67,22214970
20170721,00:00:00,21619.47,21638.07,21500.67,21577.67,19167050
20170724,00:00:00,21554.97,21579.07,21483.97,21523.47,16196020
20170725,00:00:00,21543.47,21686.07,21525.97,21610.67,38298820
20170726,00:00:00,21612.47,21738.67,21599.47,21706.67,19697000
20170727,00:00:00,21713.17,21788.97,21679.97,21783.97,16333440
20170728,00:00:00,21753.47,21829.37,21738.97,21818.97,16563010
20170731,00:00:00,21821.67,21926.67,21820.47,21900.67,51587830
20170801,00:00:00,21975.37,22018.67,21943.67,21962.67,51218870
20170802,00:00:00,22000.97,22034.67,21965.97,22008.67,45957980
20170803,00:00:00,22001.47,22042.17,21980.97,22022.67,84271440
20170804,00:00:00,22038.47,22101.47,22024.97,22082.47,12222620
20170807,00:00:00,22118.37,22123.37,22081.77,22117.67,6751670
20170808,00:00:00,22104.47,22179.45,22056.17,22084.97,124078970
20170809,00:00:00,22045.47,22060.07,21994.97,22047.67,103082750
20170810,00:00:00,22012.47,22027.97,21842.47,21851.97,207972560
20170811,00:00:00,21860.47,21910.67,21813.97,21855.87,134285200
20170814,00:00:00,21936.87,22010.47,21932.87,21976.97,2517680
20170815,00:00:00,22036.17,22042.97,21967.37,22000.97,2531100
20170816,00:00:00,21991.67,22075.97,21991.67,22016.47,3246830
20170817,00:00:00,22015.07,22034.77,21748.47,21751.87,5531180
20170818,00:00:00,21763.47,21787.47,21637.97,21674.97,5459340
20170821,00:00:00,21675.97,21716.17,21597.97,21705.97,22808780
20170822,00:00:00,21755.37,21908.17,21729.47,21892.67,3050740
20170823,00:00:00,21881.17,21889.97,21798.97,21812.27,3879700
20170824,00:00:00,21795.47,21876.27,21759.97,21779.97,3703950
20170825,00:00:00,21812.77,21904.97,21768.47,21816.77,4348700
