Date,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2006-11-06,118.046,118.46,117.79,118.3,377290299900,0,Monday,0.046,0.039
2006-11-07,118.29,118.31,117.245,117.68,553938000000,1,Tuesday,,
2006-11-08,117.68,118.0,117.38,117.83,502556000000,2,Wednesday,,
2006-11-09,117.81,118.59,117.66,117.92,588658000000,3,Thursday,,
2006-11-10,117.91,117.95,117.187,117.596,601269999420,4,Friday,,
2006-11-13,117.546,118.29,117.11,118.18,506620099950,0,Monday,-0.05,-0.0425
2006-11-14,118.12,118.18,117.255,117.62,650995000000,1,Tuesday,,
2006-11-15,117.62,118.19,117.49,118.01,556840000000,2,Wednesday,,
2006-11-16,117.99,118.34,117.72,118.2,583907000000,3,Thursday,,
2006-11-17,118.2,118.452,117.507,117.724,597818799820,4,Friday,,
2006-11-20,117.845,118.19,117.74,118.04,553938599940,0,Monday,0.121,0.1028
2006-11-21,118.04,118.25,117.72,117.9,673180000000,1,Tuesday,,
2006-11-22,117.9,117.92,116.36,116.74,941956000000,2,Wednesday,,
2006-11-23,116.73,116.83,116.03,116.29,516491000000,3,Thursday,,
2006-11-24,116.29,116.48,115.55,115.86,670095000000,4,Friday,,
2006-11-27,115.517,116.4,115.365,116.08,910145400140,0,Monday,-0.343,-0.296
2006-11-28,116.08,116.4,115.87,116.14,1078311000000,1,Tuesday,,
2006-11-29,116.14,116.47,115.57,116.4,988290000000,2,Wednesday,,
2006-11-30,116.4,116.56,115.5,115.78,997624000000,3,Thursday,,
2006-12-01,115.79,116.363,114.978,115.416,617840199880,4,Friday,,
2006-12-04,115.438,115.83,115.096,115.27,950483500050,0,Monday,0.022,0.0191
2006-12-05,115.26,115.43,114.435,114.89,1086471000000,1,Tuesday,,
2006-12-06,114.87,115.3,114.51,115.25,923591000000,2,Wednesday,,
2006-12-07,115.24,115.38,114.75,115.24,891885000000,3,Thursday,,
2006-12-08,115.24,116.48,114.9,116.32,814284000000,4,Friday,,
2006-12-11,116.407,117.25,116.151,117.0,813657300040,0,Monday,0.087,0.0748
2006-12-12,116.98,117.235,116.66,116.78,826439000000,1,Tuesday,,
2006-12-13,116.77,117.65,116.63,117.58,801150000000,2,Wednesday,,
2006-12-14,117.57,117.88,117.255,117.83,950685000000,3,Thursday,,
2006-12-15,117.82,118.33,117.44,118.19,673901000000,4,Friday,,
2006-12-18,117.91,118.28,117.66,118.15,654452600070,0,Monday,-0.28,-0.2369
2006-12-19,118.15,118.315,117.77,118.1,851957000000,1,Tuesday,,
2006-12-20,118.1,118.51,117.92,118.46,662958000000,2,Wednesday,,
2006-12-21,118.46,118.51,117.95,118.34,648077000000,3,Thursday,,
2006-12-22,118.32,118.97,118.18,118.83,550905000000,4,Friday,,
2006-12-25,118.87,118.98,118.62,118.74,44270000200,0,Monday,0.04,0.0337
2006-12-26,118.75,119.23,118.68,119.13,69016000000,1,Tuesday,,
2006-12-27,119.13,119.22,118.28,118.85,414594000000,2,Wednesday,,
2006-12-28,118.85,119.04,118.49,118.91,425994000000,3,Thursday,,
2006-12-29,118.9,119.165,118.69,119.1,211789000000,4,Friday,,
2007-01-01,119.0,119.08,118.95,119.05,34459900110,0,Monday,-0.1,-0.084
2007-01-02,119.05,119.07,118.45,118.83,360492000000,1,Tuesday,,
2007-01-03,118.84,119.68,118.63,119.37,647661000000,2,Wednesday,,
2007-01-04,119.34,119.51,118.97,119.05,749293000000,3,Thursday,,
2007-01-05,119.04,119.06,117.97,118.61,646887000000,4,Friday,,
2007-01-08,118.607,118.83,118.11,118.77,731275099880,0,Monday,-0.003,-0.0025
2007-01-09,118.77,119.55,118.67,119.36,765052000000,1,Tuesday,,
2007-01-10,119.35,119.775,119.11,119.63,916472000000,2,Wednesday,,
2007-01-11,119.63,120.64,119.46,120.49,934925000000,3,Thursday,,
2007-01-12,120.48,120.718,120.161,120.294,596691900380,4,Friday,,
2007-01-15,120.361,120.605,120.05,120.43,564187299930,0,Monday,0.067,0.0557
2007-01-16,120.43,120.77,120.18,120.66,915803000000,1,Tuesday,,
2007-01-17,120.65,120.88,120.34,120.66,973067000000,2,Wednesday,,
2007-01-18,120.65,121.59,120.44,121.21,1178420000000,3,Thursday,,
2007-01-19,121.21,121.48,121.07,121.21,824794000000,4,Friday,,
2007-01-22,121.228,121.79,121.171,121.65,803639699940,0,Monday,0.018,0.0149
2007-01-23,121.65,121.75,121.11,121.63,1118020000000,1,Tuesday,,
2007-01-24,121.64,121.79,120.645,121.19,1364460000000,2,Wednesday,,
2007-01-25,121.19,121.28,120.19,121.24,1423192000000,3,Thursday,,
2007-01-26,121.25,121.631,121.19,121.507,623556901140,4,Friday,,
2007-01-29,121.436,122.185,121.387,121.72,946743000070,0,Monday,-0.071,-0.0584
2007-01-30,121.73,121.99,121.47,121.62,1291499000000,1,Tuesday,,
2007-01-31,121.62,121.75,120.625,120.69,1420594000000,2,Wednesday,,
2007-02-01,120.68,120.91,120.11,120.81,1391512000000,3,Thursday,,
2007-02-02,120.8,121.344,120.62,121.102,627228100260,4,Friday,,
2007-02-05,121.08,121.179,120.2,120.32,1250829600090,0,Monday,-0.022,-0.0182
2007-02-06,120.32,120.57,119.96,120.08,1317191000000,1,Tuesday,,
2007-02-07,120.08,120.81,119.97,120.68,1082545000000,2,Wednesday,,
2007-02-08,120.68,121.44,120.56,121.03,1234354000000,3,Thursday,,
2007-02-09,121.03,121.75,120.96,121.7,1095478000000,4,Friday,,
2007-02-12,121.772,122.087,121.59,121.94,598988799950,0,Monday,0.072,0.0592
2007-02-13,121.93,121.97,121.095,121.17,1235462000000,1,Tuesday,,
2007-02-14,121.16,121.37,120.625,120.78,1311912000000,2,Wednesday,,
2007-02-15,120.78,120.78,119.14,119.27,1561582000000,3,Thursday,,
2007-02-16,119.26,119.57,118.98,119.4,1186615000000,4,Friday,,
2007-02-19,119.392,119.74,119.198,119.55,532287000010,0,Monday,-0.008,-0.0067
2007-02-20,119.55,120.34,119.51,120.01,1196130000000,1,Tuesday,,
2007-02-21,120.0,121.19,119.705,120.93,1241211000000,2,Wednesday,,
2007-02-22,120.92,121.65,120.79,121.58,1113405000000,3,Thursday,,
2007-02-23,121.57,121.63,120.9,121.05,1123701000000,4,Friday,,
2007-02-26,121.014,121.06,120.35,120.63,1163823399960,0,Monday,-0.036,-0.0297
2007-02-27,120.64,120.75,117.48,117.92,1838922000000,1,Tuesday,,
2007-02-28,117.92,118.83,117.89,118.54,1353638000000,2,Wednesday,,
2007-03-01,118.54,118.86,116.955,117.6,1673811000000,3,Thursday,,
2007-03-02,117.6,117.82,116.417,116.778,643145101050,4,Friday,,
2007-03-05,116.736,116.788,115.15,115.52,1345943699940,0,Monday,-0.042,-0.036
2007-03-06,115.52,116.73,115.19,116.59,1509440000000,1,Tuesday,,
2007-03-07,116.59,116.89,115.97,116.05,1297167000000,2,Wednesday,,
2007-03-08,116.05,117.48,115.55,117.16,1665673000000,3,Thursday,,
2007-03-09,117.15,118.363,117.08,118.295,632602499950,4,Friday,,
2007-03-11,118.29,118.38,118.28,118.35,896000000,6,Sunday,,
2007-03-12,118.35,118.49,117.2,117.63,1312442000000,0,Monday,0.0,0.0
2007-03-13,117.64,117.77,116.03,116.2,1494794000000,1,Tuesday,,
2007-03-14,116.2,117.13,115.76,117.075,1595514000000,2,Wednesday,,
2007-03-15,117.06,117.78,117.01,117.5,1338918000000,3,Thursday,,
2007-03-16,117.465,117.5,116.495,116.668,625575400780,4,Friday,,
2007-03-18,116.417,116.546,116.268,116.27,14584599940,6,Sunday,,
2007-03-19,116.297,117.76,116.215,117.66,1135887800010,0,Monday,0.027,0.0232
2007-03-20,117.66,118.01,116.92,117.24,1376462000000,1,Tuesday,,
2007-03-21,117.26,117.95,117.155,117.49,1017060000000,2,Wednesday,,
2007-03-22,117.51,118.3,117.24,118.06,1378828000000,3,Thursday,,
2007-03-23,118.06,118.231,117.395,118.085,607213299870,4,Friday,,
2007-03-25,118.035,118.099,117.777,117.896,14333400020,6,Sunday,,
2007-03-26,117.902,118.425,117.63,118.12,1166849700030,0,Monday,0.006,0.0051
2007-03-27,118.09,118.36,117.34,117.42,445655207940,1,Tuesday,,
2007-03-28,117.41,117.47,116.377,116.895,183545053590,2,Wednesday,,
2007-03-29,116.908,118.1,116.67,118.05,1318396003880,3,Thursday,,
2007-03-30,118.045,118.379,117.215,117.8,866180507730,4,Friday,,
2007-04-02,117.96,118.07,117.5,117.85,1316102846690,0,Monday,0.16,0.1358
2007-04-03,117.84,118.99,117.7,118.95,1327630700050,1,Tuesday,,
2007-04-04,118.95,119.08,118.54,118.71,850730000000,2,Wednesday,,
2007-04-05,118.71,118.99,118.43,118.735,624531000000,3,Thursday,,
2007-04-06,118.73,119.39,118.64,119.245,403965592550,4,Friday,,
2007-04-09,119.245,119.4,119.12,119.32,297321800050,0,Monday,0.0,0.0
2007-04-10,119.32,119.36,118.75,119.05,749758000000,1,Tuesday,,
2007-04-11,119.05,119.54,118.86,119.37,760760000000,2,Wednesday,,
2007-04-12,119.37,119.51,118.79,119.12,688340000000,3,Thursday,,
2007-04-13,119.12,119.565,118.187,119.21,452954965930,4,Friday,,
2007-04-16,119.15,119.86,119.1,119.73,501199687080,0,Monday,-0.06,-0.0503
2007-04-17,119.73,119.815,118.79,118.91,982114999860,1,Tuesday,,
2007-04-18,118.91,119.03,118.11,118.67,931229000000,2,Wednesday,,
2007-04-19,118.67,118.67,117.61,118.47,967234000000,3,Thursday,,
2007-04-20,118.47,118.955,118.22,118.64,668849734310,4,Friday,,
2007-04-23,118.692,119.03,118.225,118.65,767038099930,0,Monday,0.052,0.0438
2007-04-24,118.65,118.94,118.2,118.57,837447000000,1,Tuesday,,
2007-04-25,118.57,118.84,118.26,118.74,786627000000,2,Wednesday,,
2007-04-26,118.74,119.67,118.53,119.56,929460000000,3,Thursday,,
2007-04-27,119.55,119.76,118.88,119.62,814639708040,4,Friday,,
2007-04-30,119.406,119.75,119.11,119.51,1290777142170,0,Monday,-0.214,-0.1789
2007-05-01,119.5,119.87,119.07,119.85,1918204000000,1,Tuesday,,
2007-05-02,119.85,120.29,119.49,120.15,2288033000000,2,Wednesday,,
2007-05-03,120.15,120.465,119.965,120.44,1455711000000,3,Thursday,,
2007-05-04,120.44,120.46,119.9,120.16,1345208409650,4,Friday,,
2007-05-07,120.06,120.18,119.76,120.09,1122354600020,0,Monday,-0.1,-0.0832
2007-05-08,120.08,120.13,119.52,120.02,2534816000000,1,Tuesday,,
2007-05-09,120.02,120.14,119.625,120.08,2295418000000,2,Wednesday,,
2007-05-10,120.08,120.53,119.825,119.88,3536479000000,3,Thursday,,
2007-05-11,119.88,120.23,119.47,120.17,3254395936940,4,Friday,,
2007-05-14,120.24,120.45,120.035,120.34,2509995085230,0,Monday,0.07,0.0583
2007-05-15,120.34,120.575,120.12,120.25,3035310000000,1,Tuesday,,
2007-05-16,120.26,120.84,120.14,120.82,3088868000000,2,Wednesday,,
2007-05-17,120.81,121.37,120.67,121.29,2597312000000,3,Thursday,,
2007-05-18,121.29,121.39,120.685,121.11,2227136186310,4,Friday,,
2007-05-21,121.119,121.63,120.96,121.46,1925450200340,0,Monday,0.009,0.0074
2007-05-22,121.46,121.6,121.2,121.55,1882465000000,1,Tuesday,,
2007-05-23,121.55,121.87,121.31,121.65,2556194000000,2,Wednesday,,
2007-05-24,121.66,121.68,121.21,121.38,2432830000000,3,Thursday,,
2007-05-25,121.38,121.87,120.85,121.77,2200641307360,4,Friday,,
2007-05-28,121.732,121.81,121.53,121.71,440235699910,0,Monday,-0.038,-0.0312
2007-05-29,121.71,121.81,121.18,121.64,2603661000000,1,Tuesday,,
2007-05-30,121.64,121.77,121.285,121.64,2799070000000,2,Wednesday,,
2007-05-31,121.64,121.975,121.44,121.73,2280650000000,3,Thursday,,
2007-06-01,121.72,122.135,121.67,122.06,2038669008710,4,Friday,,
2007-06-04,122.092,122.12,121.545,121.77,2041982049810,0,Monday,0.032,0.0262
2007-06-05,121.77,121.94,121.115,121.39,2339331000000,1,Tuesday,,
2007-06-06,121.39,121.51,120.87,121.08,3186968000000,2,Wednesday,,
2007-06-07,121.08,121.56,120.77,120.97,3653375000000,3,Thursday,,
2007-06-08,120.97,121.83,120.77,121.71,3178367409640,4,Friday,,
2007-06-11,121.71,121.84,121.48,121.72,2125718199310,0,Monday,0.0,0.0
2007-06-12,121.72,121.86,121.54,121.7,1999513000000,1,Tuesday,,
2007-06-13,121.69,122.76,121.48,122.71,2640464000000,2,Wednesday,,
2007-06-14,122.71,123.12,122.51,122.91,1705690000000,3,Thursday,,
2007-06-15,122.9,123.66,122.84,123.43,2102591921150,4,Friday,,
2007-06-18,123.44,123.75,123.28,123.65,2117870400040,0,Monday,0.01,0.0081
2007-06-19,123.66,123.73,123.28,123.35,2780807000000,1,Tuesday,,
2007-06-20,123.35,123.68,123.1,123.55,2721076000000,2,Wednesday,,
2007-06-21,123.56,123.745,123.37,123.72,2278190000000,3,Thursday,,
2007-06-22,123.72,124.14,123.66,123.87,2571088900880,4,Friday,,
2007-06-25,123.78,123.94,123.27,123.66,2517817500010,0,Monday,-0.09,-0.0727
2007-06-26,123.66,123.71,122.81,123.25,3345177000000,1,Tuesday,,
2007-06-27,123.25,123.28,122.225,122.83,3828468000000,2,Wednesday,,
2007-06-28,122.83,123.36,122.75,123.17,3532202000000,3,Thursday,,
2007-06-29,123.17,123.56,122.96,123.17,3096808797350,4,Friday,,
2007-07-02,123.148,123.28,122.07,122.41,2973744500250,0,Monday,-0.022,-0.0179
2007-07-03,122.41,122.68,122.125,122.45,2954552000000,1,Tuesday,,
2007-07-04,122.44,122.71,122.2,122.69,1501026000000,2,Wednesday,,
2007-07-05,122.69,123.01,122.33,122.93,3181922000000,3,Thursday,,
2007-07-06,122.94,123.55,122.845,123.32,3106778993030,4,Friday,,
2007-07-09,123.336,123.67,123.2,123.39,2556218807820,0,Monday,0.016,0.013
2007-07-10,123.39,123.48,121.72,121.73,4631530000000,1,Tuesday,,
2007-07-11,121.73,122.52,120.99,122.47,5784660000000,2,Wednesday,,
2007-07-12,122.47,122.59,121.825,122.41,4105991000000,3,Thursday,,
2007-07-13,122.41,122.62,121.9,121.91,3847306878350,4,Friday,,
2007-07-16,121.948,122.18,121.54,121.89,2900591400290,0,Monday,0.038,0.0312
2007-07-17,121.88,122.41,121.69,122.32,3561051000000,1,Tuesday,,
2007-07-18,122.33,122.34,121.58,121.94,4599414000000,2,Wednesday,,
2007-07-19,121.93,122.18,121.73,122.0,3608644000000,3,Thursday,,
2007-07-20,122.0,122.44,120.87,121.26,4446355162920,4,Friday,,
2007-07-23,121.6,121.68,120.8,121.1,3516886099680,0,Monday,0.34,0.2804
2007-07-24,121.1,121.14,120.02,120.25,3992874000000,1,Tuesday,,
2007-07-25,120.25,120.64,119.805,120.49,4704808000000,2,Wednesday,,
2007-07-26,120.48,120.74,118.51,118.66,4661798000000,3,Thursday,,
2007-07-27,118.66,119.29,118.01,118.6,5195599168890,4,Friday,,
2007-07-30,118.47,119.17,118.02,119.05,4387033200060,0,Monday,-0.13,-0.1096
2007-07-31,119.04,119.49,118.43,118.6,4514899000000,1,Tuesday,,
2007-08-01,118.6,118.99,117.6,118.94,4865576000000,2,Wednesday,,
2007-08-02,118.93,119.37,118.33,119.2,3651574000000,3,Thursday,,
2007-08-03,119.2,119.31,117.94,118.03,3423260699480,4,Friday,,
2007-08-06,117.543,119.1,117.18,118.87,4188193799260,0,Monday,-0.487,-0.4126
2007-08-07,118.87,118.97,117.97,118.82,3523229000000,1,Tuesday,,
2007-08-08,118.81,119.83,118.7,119.71,3622385000000,2,Wednesday,,
2007-08-09,119.71,119.76,118.14,118.14,4346242000000,3,Thursday,,
2007-08-10,118.14,118.74,117.205,118.35,4978945540640,4,Friday,,
2007-08-13,118.204,118.57,117.68,118.23,4189810350580,0,Monday,-0.146,-0.1234
2007-08-14,118.23,118.52,117.55,117.56,5002078000000,1,Tuesday,,
2007-08-15,117.56,117.88,116.56,116.6,5729502000000,2,Wednesday,,
2007-08-16,116.6,116.74,111.99,113.86,5008023000000,3,Thursday,,
2007-08-17,113.87,114.9,111.59,114.34,3986586373950,4,Friday,,
2007-08-20,114.16,115.5,113.66,114.88,4575561400130,0,Monday,-0.18,-0.1574
2007-08-21,114.88,115.24,114.01,114.42,3755363000000,1,Tuesday,,
2007-08-22,114.42,115.46,113.98,115.32,3482751000000,2,Wednesday,,
2007-08-23,115.32,117.14,115.29,116.18,3744421000000,3,Thursday,,
2007-08-24,116.18,116.49,115.52,116.42,3578076543010,4,Friday,,
2007-08-27,116.405,116.75,115.85,115.85,2576453599460,0,Monday,-0.015,-0.0129
2007-08-28,115.85,115.86,114.2,114.25,3676926000000,1,Tuesday,,
2007-08-29,114.25,116.25,113.855,116.16,4086518000000,2,Wednesday,,
2007-08-30,116.16,116.24,115.2,115.85,3963766000000,3,Thursday,,
2007-08-31,115.84,116.61,115.48,115.75,3188217018260,4,Friday,,
2007-09-03,115.678,116.11,115.66,115.94,1494337239840,0,Monday,-0.072,-0.0622
2007-09-04,115.94,116.42,115.33,116.32,3359096000000,1,Tuesday,,
2007-09-05,116.32,116.47,114.975,115.27,4319580000000,2,Wednesday,,
2007-09-06,115.27,115.56,114.81,115.37,2957499000000,3,Thursday,,
2007-09-07,115.37,115.65,113.12,113.36,3634038727320,4,Friday,,
2007-09-10,113.035,113.995,112.6,113.71,2002215260170,0,Monday,-0.325,-0.2867
2007-09-11,113.71,114.37,113.38,114.25,2806513000000,1,Tuesday,,
2007-09-12,114.25,114.38,113.77,114.22,2797530000000,2,Wednesday,,
2007-09-13,114.22,115.49,114.08,115.07,2766530000000,3,Thursday,,
2007-09-14,115.07,115.39,114.36,115.34,2296874096520,4,Friday,,
2007-09-16,115.214,115.27,115.16,115.26,19111799980,6,Sunday,,
2007-09-17,115.26,115.38,114.66,115.08,1770378499780,0,Monday,0.0,0.0
2007-09-18,115.08,116.37,114.78,116.04,2016092000000,1,Tuesday,,
2007-09-19,116.04,116.32,115.655,115.895,2210210000000,2,Wednesday,,
2007-09-20,115.895,116.04,113.985,114.66,2057161000000,3,Thursday,,
2007-09-21,114.66,115.85,114.57,115.47,1702243399710,4,Friday,,
2007-09-23,115.38,115.412,115.337,115.375,59429199740,6,Sunday,,
2007-09-24,115.36,115.375,114.645,114.91,1350267100010,0,Monday,-0.015,-0.013
2007-09-25,114.92,114.98,114.025,114.63,1600233000000,1,Tuesday,,
2007-09-26,114.63,115.74,114.53,115.45,1315772000000,2,Wednesday,,
2007-09-27,115.45,115.89,115.115,115.575,1342145000000,3,Thursday,,
2007-09-28,115.575,115.645,114.67,114.78,1550133802500,4,Friday,,
2007-09-30,114.743,114.785,114.712,114.743,21620999970,6,Sunday,,
2007-10-01,114.743,116.06,114.704,115.715,1259985399340,0,Monday,0.0,0.0
2007-10-02,115.715,115.99,115.28,115.61,1270474000000,1,Tuesday,,
2007-10-03,115.61,116.775,115.555,116.68,1559934000000,2,Wednesday,,
2007-10-04,116.68,116.76,116.27,116.36,1576081000000,3,Thursday,,
2007-10-05,116.36,117.26,116.355,116.97,1336345701040,4,Friday,,
2007-10-07,116.986,117.16,116.961,117.16,28059199850,6,Sunday,,
2007-10-08,117.13,117.605,116.926,117.38,874493599980,0,Monday,-0.03,-0.0256
2007-10-09,117.38,117.45,116.81,117.105,1701459000000,1,Tuesday,,
2007-10-10,117.105,117.53,116.96,117.185,2434900000000,2,Wednesday,,
2007-10-11,117.18,117.79,117.01,117.31,1837785000000,3,Thursday,,
2007-10-12,117.3,117.69,117.14,117.59,1794573894630,4,Friday,,
2007-10-14,117.523,117.53,117.39,117.42,37500099880,6,Sunday,,
2007-10-15,117.42,117.95,117.11,117.42,2597324898780,0,Monday,0.0,0.0
2007-10-16,117.42,117.46,116.445,116.87,2250601000000,1,Tuesday,,
2007-10-17,116.87,117.19,116.165,116.58,1734369000000,2,Wednesday,,
2007-10-18,116.58,116.64,115.28,115.59,1627825000000,3,Thursday,,
2007-10-19,115.59,115.72,114.485,114.485,2060850013130,4,Friday,,
2007-10-21,114.1,114.13,113.88,113.95,32204800070,6,Sunday,,
2007-10-22,113.94,114.625,113.25,114.5,4001305607020,0,Monday,-0.01,-0.0088
2007-10-23,114.495,115.03,114.175,114.695,3492364000000,1,Tuesday,,
2007-10-24,114.695,114.96,113.805,114.18,3769719000000,2,Wednesday,,
2007-10-25,114.18,114.57,113.76,114.18,3829102000000,3,Thursday,,
2007-10-26,114.18,114.58,113.91,114.19,2758500234650,4,Friday,,
2007-10-28,114.124,114.151,114.027,114.053,122495200320,6,Sunday,,
2007-10-29,114.044,114.9,113.995,114.625,3311295999880,0,Monday,-0.009,-0.0079
2007-10-30,114.625,115.015,114.38,114.64,3925030000000,1,Tuesday,,
2007-10-31,114.64,115.5,114.53,115.225,3827986000000,2,Wednesday,,
2007-11-01,115.22,115.92,114.48,114.53,3960829000000,3,Thursday,,
2007-11-02,114.54,115.42,114.365,114.815,3432729197100,4,Friday,,
2007-11-05,114.749,114.81,114.02,114.525,3609820272020,0,Monday,-0.066,-0.0575
2007-11-06,114.505,114.78,114.26,114.715,1796310000000,1,Tuesday,,
2007-11-07,114.715,114.78,112.605,112.605,1637637000000,2,Wednesday,,
2007-11-08,112.615,113.37,112.045,112.575,1748737000000,3,Thursday,,
2007-11-09,112.575,112.88,110.5,110.639,1379673495540,4,Friday,,
2007-11-12,110.238,110.78,109.11,109.38,1635848788450,0,Monday,-0.401,-0.3624
2007-11-13,109.38,110.97,109.215,110.875,1663268000000,1,Tuesday,,
2007-11-14,110.875,111.75,110.755,111.3,1658196000000,2,Wednesday,,
2007-11-15,111.3,111.68,110.195,110.28,1749313000000,3,Thursday,,
2007-11-16,110.28,111.33,109.765,111.04,1777253150620,4,Friday,,
2007-11-19,110.844,111.07,109.73,109.74,2433702100030,0,Monday,-0.196,-0.1765
2007-11-20,109.75,110.57,109.51,109.96,2152280000000,1,Tuesday,,
2007-11-21,109.95,109.975,108.255,108.39,1179674000000,2,Wednesday,,
2007-11-22,108.39,109.165,108.295,108.42,612157000000,3,Thursday,,
2007-11-23,108.42,108.605,107.545,108.235,719776055760,4,Friday,,
2007-11-26,108.387,108.78,107.215,107.4,1266523700180,0,Monday,0.152,0.1404
2007-11-27,107.4,109.145,107.275,108.95,1283704000000,1,Tuesday,,
2007-11-28,108.95,110.48,108.255,110.0,2293597000000,2,Wednesday,,
2007-11-29,110.0,110.305,109.47,109.9,1286721000000,3,Thursday,,
2007-11-30,109.91,111.22,109.65,111.205,1469629776760,4,Friday,,
2007-12-03,111.01,111.037,110.13,110.46,613536149950,0,Monday,-0.195,-0.1754
2007-12-04,110.44,110.54,109.555,109.86,619367000000,1,Tuesday,,
2007-12-05,109.85,110.96,109.695,110.9,690233000000,2,Wednesday,,
2007-12-06,110.87,111.46,110.62,111.3,580380000000,3,Thursday,,
2007-12-07,111.3,111.785,111.165,111.655,500173230870,4,Friday,,
2007-12-10,111.415,111.88,111.345,111.68,856424469690,0,Monday,-0.24,-0.2149
2007-12-11,111.68,112.135,110.475,110.64,686377000000,1,Tuesday,,
2007-12-12,110.64,112.465,110.58,112.22,1419065000000,2,Wednesday,,
2007-12-13,112.22,112.45,111.405,112.23,600066000000,3,Thursday,,
2007-12-14,112.23,113.585,112.19,113.242,980621360080,4,Friday,,
2007-12-17,113.463,113.493,112.825,112.93,828339921110,0,Monday,0.221,0.1952
2007-12-18,112.92,113.53,112.74,113.37,691534000000,1,Tuesday,,
2007-12-19,113.37,113.495,112.735,113.41,820073000000,2,Wednesday,,
2007-12-20,113.4,113.4,112.8,113.125,821489000000,3,Thursday,,
2007-12-21,113.13,114.229,112.935,113.968,599559868730,4,Friday,,
2007-12-24,114.115,114.49,113.947,114.28,162156890960,0,Monday,0.147,0.129
2007-12-25,114.27,114.32,113.87,114.12,18853000000,1,Tuesday,,
2007-12-26,114.14,114.43,113.88,114.31,295871000000,2,Wednesday,,
2007-12-27,114.3,114.66,113.575,113.7,813480000000,3,Thursday,,
2007-12-28,113.71,114.015,112.245,112.245,648589716010,4,Friday,,
2007-12-31,112.533,112.66,111.3,111.68,662624660050,0,Monday,0.288,0.2566
2008-01-01,111.68,111.78,111.25,111.62,7540000000,1,Tuesday,,
2008-01-02,111.64,112.09,109.215,109.64,1182390000000,2,Wednesday,,
2008-01-03,109.63,109.76,108.24,109.32,965598000000,3,Thursday,,
2008-01-04,109.31,109.59,107.9,108.549,2160949882200,4,Friday,,
2008-01-07,108.468,109.735,108.463,109.17,1331816914890,0,Monday,-0.081,-0.0746
2008-01-08,109.16,109.825,108.84,108.88,2088682000000,1,Tuesday,,
2008-01-09,108.88,110.12,108.78,110.02,1328404000000,2,Wednesday,,
2008-01-10,110.02,110.1,109.11,109.32,1174941000000,3,Thursday,,
2008-01-11,109.32,109.715,108.63,108.815,1093791939500,4,Friday,,
2008-01-14,108.612,108.96,107.37,108.15,742269199930,0,Monday,-0.203,-0.1866
2008-01-15,108.15,108.34,106.6,106.78,777927000000,1,Tuesday,,
2008-01-16,106.76,107.92,105.915,107.61,1682532000000,2,Wednesday,,
2008-01-17,107.61,107.87,106.54,106.55,1540945000000,3,Thursday,,
2008-01-18,106.55,107.585,106.35,106.81,1061332781260,4,Friday,,
2008-01-21,106.69,106.975,105.675,105.95,776433559980,0,Monday,-0.12,-0.1123
2008-01-22,105.95,107.04,105.61,106.43,1970132000000,1,Tuesday,,
2008-01-23,106.41,107.38,104.945,106.69,2123836000000,2,Wednesday,,
2008-01-24,106.69,107.18,105.94,107.16,2177433000000,3,Thursday,,
2008-01-25,107.16,107.89,106.686,106.687,1989203609880,4,Friday,,
2008-01-28,106.75,107.03,105.995,106.88,3173143081080,0,Monday,0.063,0.0591
2008-01-29,106.88,107.23,106.38,107.1,2610273000000,1,Tuesday,,
2008-01-30,107.1,107.46,106.21,106.21,92233720368547,2,Wednesday,,
2008-01-31,106.21,106.865,105.7,106.42,2154431000000,3,Thursday,,
2008-02-01,106.42,106.735,105.755,106.456,1398480114060,4,Friday,,
2008-02-04,106.514,107.09,106.485,106.69,728835476590,0,Monday,0.058,0.0545
2008-02-05,106.69,107.74,106.58,106.79,384132000000,1,Tuesday,,
2008-02-06,106.79,106.86,106.18,106.51,895154000000,2,Wednesday,,
2008-02-07,106.51,107.82,105.9,107.46,315248000000,3,Thursday,,
2008-02-08,107.46,107.73,107.14,107.298,234394233160,4,Friday,,
2008-02-11,107.339,107.647,106.34,106.945,158050900000,0,Monday,0.041,0.0382
2008-02-12,106.935,107.525,106.77,107.3,401619000000,1,Tuesday,,
2008-02-13,107.3,108.37,106.99,108.33,196431000000,2,Wednesday,,
2008-02-14,108.33,108.61,107.755,107.85,130898000000,3,Thursday,,
2008-02-15,107.84,108.31,107.26,107.783,137743481250,4,Friday,,
2008-02-18,107.825,108.32,107.719,108.225,94416200090,0,Monday,0.042,0.039
2008-02-19,108.225,108.28,107.205,107.76,142005000000,1,Tuesday,,
2008-02-20,107.76,108.37,107.47,108.09,167238000000,2,Wednesday,,
2008-02-21,108.09,108.33,107.15,107.39,152639000000,3,Thursday,,
2008-02-22,107.39,107.57,106.72,107.13,138161116320,4,Friday,,
2008-02-25,107.302,108.22,107.141,108.05,125000759640,0,Monday,0.172,0.1606
2008-02-26,108.05,108.14,107.19,107.26,527359000000,1,Tuesday,,
2008-02-27,107.26,107.385,105.95,106.47,1509449000000,2,Wednesday,,
2008-02-28,106.47,106.64,105.075,105.36,875746000000,3,Thursday,,
2008-02-29,105.36,105.38,103.672,103.705,470906256180,4,Friday,,
2008-03-03,103.602,103.705,102.615,103.465,523907300110,0,Monday,-0.103,-0.0993
