"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.31 04:00:00";"80.087";"0.24";"2004.01.02 17:32:00";"80.903";"126.61";"10126.61";"IS";"PT";"-41.59";"128.06";"2d 13h 32m";""
"2";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.06 16:00:00";"81.912";"0.19";"2004.01.09 07:25:00";"82.957";"128.63";"10255.24";"IS";"PT";"-95.17";"129.84";"2d 15h 25m";""
"3";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.12 04:00:00";"82.745";"0.17";"2004.01.15 07:06:00";"82.044";"-79.01";"10176.23";"IS";"TrailingStop";"-77.93";"40.35";"3d 3h 6m";""
"4";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.21 16:00:00";"82.573";"0.18";"2004.01.23 18:46:00";"81.876";"-83.13";"10093.10";"IS";"TrailingStop";"-82.04";"35.78";"2d 2h 46m";""
"5";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.10 00:00:00";"81.965";"0.18";"2004.02.11 21:34:00";"83.075";"129.71";"10222.80";"IS";"PT";"-12.71";"130.65";"1d 21h 34m";""
"6";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.12 04:00:00";"82.864";"0.18";"2004.02.17 05:39:00";"83.950";"126.78";"10349.59";"IS";"PT";"-19.07";"127.83";"5d 1h 39m";""
"7";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.18 00:00:00";"84.347";"0.21";"2004.02.20 17:40:00";"84.211";"-19.95";"10329.64";"IS";"TrailingStop";"-57.54";"87.20";"2d 17h 40m";""
"8";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.08 12:00:00";"84.975";"0.13";"2004.03.09 16:00:00";"84.690";"-24.91";"10304.72";"IS";"Exit Signal";"-74.13";"14.37";"1d 4h 0m";""
"9";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.08 00:00:00";"80.602";"0.15";"2004.04.09 16:00:00";"81.062";"44.33";"10349.05";"IS";"Exit Signal";"-31.00";"72.49";"1d 16h 0m";""
"10";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.05 04:00:00";"77.193";"0.17";"2004.07.06 06:31:00";"78.352";"127.95";"10477.00";"IS";"PT";"-4.00";"128.84";"1d 2h 31m";""
"11";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.07 00:00:00";"78.052";"0.18";"2004.07.13 18:07:00";"79.149";"127.93";"10604.94";"IS";"PT";"-32.84";"129.12";"6d 18h 7m";""
"12";"AUDJPY_DukasM1_the5ers";"Buy";"2004.08.10 00:00:00";"79.115";"0.21";"2004.08.11 04:00:00";"79.196";"10.02";"10614.95";"IS";"Exit Signal";"-24.72";"45.87";"1d 4h 0m";""
"13";"AUDJPY_DukasM1_the5ers";"Buy";"2004.09.23 00:00:00";"78.187";"0.23";"2004.09.23 11:52:00";"79.048";"128.35";"10743.30";"IS";"PT";"-21.66";"129.50";"11h 52m";""
"14";"AUDJPY_DukasM1_the5ers";"Buy";"2004.09.24 00:00:00";"79.022";"0.22";"2004.09.28 13:57:00";"79.917";"127.54";"10870.84";"IS";"PT";"-73.23";"128.76";"4d 13h 57m";""
"15";"AUDJPY_DukasM1_the5ers";"Buy";"2004.09.29 00:00:00";"79.981";"0.22";"2004.09.29 13:03:00";"79.283";"-101.52";"10769.32";"IS";"SL";"-100.42";"0.00";"13h 3m";""
"16";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.05 00:00:00";"80.305";"0.23";"2004.11.08 16:33:00";"79.902";"-61.82";"10707.50";"IS";"TrailingStop";"-60.61";"46.32";"3d 16h 33m";""
"17";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.11 04:00:00";"81.146";"0.24";"2004.11.12 04:17:00";"80.908";"-38.62";"10668.88";"IS";"TrailingStop";"-37.35";"87.73";"1d 0h 17m";""
"18";"AUDJPY_DukasM1_the5ers";"Buy";"2005.01.24 04:00:00";"79.183";"0.19";"2005.01.27 09:27:00";"80.230";"128.88";"10797.76";"IS";"PT";"-45.35";"130.09";"3d 5h 27m";""
"19";"AUDJPY_DukasM1_the5ers";"Buy";"2005.02.11 04:00:00";"82.628";"0.2";"2005.02.15 12:52:00";"82.179";"-59.83";"10737.93";"IS";"TrailingStop";"-58.72";"72.06";"4d 8h 52m";""
"20";"AUDJPY_DukasM1_the5ers";"Buy";"2005.03.08 08:00:00";"83.183";"0.25";"2005.03.09 11:50:00";"82.924";"-43.66";"10694.27";"IS";"TrailingStop";"-42.34";"77.16";"1d 3h 50m";""
"21";"AUDJPY_DukasM1_the5ers";"Buy";"2005.03.09 12:00:00";"82.968";"0.25";"2005.03.09 16:42:00";"82.363";"-100.16";"10594.12";"IS";"SL";"-98.91";"2.45";"4h 42m";""
"22";"AUDJPY_DukasM1_the5ers";"Buy";"2005.03.30 00:00:00";"82.856";"0.24";"2005.03.30 20:00:00";"82.783";"-12.66";"10581.46";"IS";"Exit Signal";"-32.33";"38.29";"20h 0m";""
"23";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.10 00:00:00";"82.481";"0.26";"2005.06.13 15:53:00";"83.246";"128.70";"10710.16";"IS";"PT";"-58.15";"130.07";"3d 15h 53m";""
"24";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.15 00:00:00";"83.550";"0.25";"2005.06.16 21:20:00";"84.359";"130.81";"10840.96";"IS";"PT";"-40.22";"132.26";"1d 21h 20m";""
"25";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.17 04:00:00";"84.271";"0.25";"2005.06.21 16:32:00";"84.291";"1.89";"10842.85";"IS";"TrailingStop";"-42.67";"122.61";"4d 12h 32m";""
"26";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.15 04:00:00";"84.146";"0.23";"2005.07.20 05:44:00";"85.028";"131.32";"10974.17";"IS";"PT";"-46.62";"132.65";"5d 1h 44m";""
"27";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.21 00:00:00";"85.304";"0.23";"2005.07.21 14:06:00";"84.896";"-62.51";"10911.65";"IS";"TrailingStop";"-61.36";"71.59";"14h 6m";""
"28";"AUDJPY_DukasM1_the5ers";"Buy";"2005.09.09 04:00:00";"85.293";"0.25";"2005.09.09 17:34:00";"84.813";"-79.72";"10831.93";"IS";"TrailingStop";"-78.47";"32.70";"13h 34m";""
