"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"GBPUSD_DukasM1_the5ers";"Buy";"2003.08.26 19:00:00";"1.57301";"0.16";"2003.08.27 01:17:00";"1.56702";"-97.02";"9902.98";"IS";"SL";"-95.84";"23.52";"6h 17m";""
"2";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.03 17:00:00";"1.56958";"0.17";"2003.09.04 16:16:00";"1.57882";"155.03";"10058.01";"IS";"PT";"-50.66";"157.08";"23h 16m";""
"3";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.05 17:00:00";"1.58705";"0.16";"2003.09.09 10:31:00";"1.58095";"-99.16";"9958.85";"IS";"SL";"-97.60";"59.84";"3d 17h 31m";""
"4";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.26 15:00:00";"1.66013";"0.2";"2003.09.29 10:13:00";"1.65526";"-98.87";"9859.98";"IS";"SL";"-97.40";"44.60";"2d 19h 13m";""
"5";"GBPUSD_DukasM1_the5ers";"Buy";"2003.09.29 18:00:00";"1.66175";"0.15";"2003.09.30 10:19:00";"1.67223";"156.10";"10016.08";"IS";"PT";"-8.25";"157.20";"16h 19m";""
"6";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.01 18:00:00";"1.66603";"0.12";"2003.10.03 19:00:00";"1.65800";"-98.09";"9917.98";"IS";"SL";"-96.36";"107.16";"2d 1h 0m";""
"7";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.27 13:00:00";"1.69673";"0.19";"2003.10.27 14:51:00";"1.69163";"-97.85";"9820.13";"IS";"SL";"-96.90";"0.38";"1h 51m";""
"8";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.28 18:00:00";"1.69393";"0.18";"2003.10.29 09:40:00";"1.70240";"151.14";"9971.27";"IS";"PT";"-19.62";"152.46";"15h 40m";""
"9";"GBPUSD_DukasM1_the5ers";"Buy";"2003.10.30 13:00:00";"1.70243";"0.22";"2003.10.30 19:50:00";"1.69797";"-99.22";"9872.05";"IS";"SL";"-98.12";"98.34";"6h 50m";""
"10";"GBPUSD_DukasM1_the5ers";"Buy";"2003.11.03 09:00:00";"1.69642";"0.22";"2003.11.03 10:33:00";"1.69202";"-97.90";"9774.15";"IS";"SL";"-96.80";"3.08";"1h 33m";""
