"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.04 00:04:00";"364.99";"0.36";"2003.06.04 19:12:00";"362.20";"-102.24";"9897.76";"IS";"SL";"-100.44";"12.56";"19h 8m";""
"2";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.09 02:01:00";"363.01";"0.3";"2003.06.09 16:59:00";"364.84";"53.40";"9951.16";"IS";"PT";"-74.22";"54.90";"14h 58m";""
"3";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.17 01:02:00";"358.53";"0.33";"2003.06.17 06:26:00";"360.20";"53.46";"10004.62";"IS";"PT";"-12.05";"55.11";"5h 24m";""
"4";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.23 03:01:00";"356.09";"0.33";"2003.06.23 20:18:00";"353.07";"-101.31";"9903.31";"IS";"SL";"-99.66";"35.61";"17h 17m";""
"5";"XAUUSD_DukasM1_Infinox";"Buy";"2003.07.22 00:00:00";"350.68";"0.33";"2003.07.23 12:31:00";"352.34";"50.88";"9954.19";"IS";"PT";"-61.68";"54.78";"1d 12h 31m";""
"6";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.21 00:09:00";"365.56";"0.24";"2003.08.21 17:36:00";"361.48";"-99.12";"9855.07";"IS";"SL";"-97.92";"14.04";"17h 27m";""
"7";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.26 00:04:00";"360.82";"0.32";"2003.08.26 18:26:00";"362.54";"53.44";"9908.51";"IS";"PT";"-77.86";"55.04";"18h 22m";""
"8";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.28 00:00:00";"372.12";"0.21";"2003.08.29 15:37:00";"374.66";"50.77";"9959.28";"IS";"PT";"-87.40";"53.34";"1d 15h 37m";""
"9";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.05 00:02:00";"372.90";"0.25";"2003.09.05 16:36:00";"375.10";"53.75";"10013.03";"IS";"PT";"-84.10";"55.00";"16h 34m";""
"10";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.09 00:06:00";"374.73";"0.3";"2003.09.09 04:49:00";"376.53";"52.50";"10065.53";"IS";"PT";"-15.36";"54.00";"4h 43m";""
"11";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.19 00:00:00";"376.13";"0.25";"2003.09.19 15:20:00";"378.34";"54.00";"10119.53";"IS";"PT";"-50.10";"55.25";"15h 20m";""
"12";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.02 00:00:00";"384.09";"0.27";"2003.10.02 07:54:00";"386.11";"53.19";"10172.72";"IS";"PT";"-17.90";"54.54";"7h 54m";""
"13";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.14 00:09:00";"374.16";"0.26";"2003.10.14 20:07:00";"376.25";"53.04";"10225.76";"IS";"PT";"-76.52";"54.34";"19h 58m";""
"14";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.22 00:10:00";"380.19";"0.25";"2003.10.22 13:03:00";"382.40";"54.00";"10279.76";"IS";"PT";"-26.77";"55.25";"12h 53m";""
"15";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.31 00:18:00";"382.79";"0.23";"2003.10.31 15:35:00";"385.18";"53.82";"10333.58";"IS";"PT";"-44.11";"54.97";"15h 17m";""
"16";"XAUUSD_DukasM1_Infinox";"Buy";"2003.11.07 00:00:00";"379.70";"0.24";"2003.11.07 16:12:00";"375.54";"-101.04";"10232.54";"IS";"SL";"-99.84";"28.75";"16h 12m";""
