"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"XAUUSD_DukasM1_Infinox";"Buy";"2003.05.12 03:09:00";"348.36";"0.26";"2003.05.14 07:32:00";"347.52";"-26.66";"9973.34";"IS";"TrailingStop";"-21.84";"83.62";"2d 4h 23m";""
"2";"XAUUSD_DukasM1_Infinox";"Buy";"2003.05.16 02:00:00";"351.35";"0.25";"2003.05.19 06:12:00";"357.26";"144.79";"10118.13";"IS";"PT";"-21.42";"147.75";"3d 4h 12m";""
"3";"XAUUSD_DukasM1_Infinox";"Buy";"2003.05.23 02:24:00";"367.85";"0.23";"2003.05.27 20:33:00";"368.68";"14.65";"10132.78";"IS";"TrailingStop";"-71.35";"145.93";"4d 18h 9m";""
"4";"XAUUSD_DukasM1_Infinox";"Buy";"2003.05.28 00:00:00";"365.56";"0.2";"2003.05.28 14:12:00";"362.38";"-64.60";"10068.18";"IS";"TrailingStop";"-63.60";"20.70";"14h 12m";""
"5";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.04 00:04:00";"364.99";"0.25";"2003.06.04 19:58:00";"361.90";"-78.50";"9989.68";"IS";"TrailingStop";"-77.25";"8.73";"19h 54m";""
"6";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.09 02:01:00";"363.01";"0.21";"2003.06.09 20:52:00";"360.34";"-57.12";"9932.56";"IS";"TrailingStop";"-56.07";"45.76";"18h 51m";""
"7";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.13 01:01:00";"352.87";"0.23";"2003.06.16 08:03:00";"359.14";"141.48";"10074.04";"IS";"PT";"-32.91";"144.21";"3d 7h 2m";""
"8";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.19 01:02:00";"356.94";"0.2";"2003.06.19 15:38:00";"353.91";"-61.60";"10012.44";"IS";"TrailingStop";"-60.60";"23.46";"14h 36m";""
"9";"XAUUSD_DukasM1_Infinox";"Buy";"2003.06.23 03:01:00";"356.09";"0.24";"2003.06.23 19:13:00";"353.70";"-58.56";"9953.88";"IS";"TrailingStop";"-57.36";"25.90";"16h 12m";""
"10";"XAUUSD_DukasM1_Infinox";"Buy";"2003.07.04 03:38:00";"350.27";"0.29";"2003.07.07 16:02:00";"348.24";"-62.30";"9891.59";"IS";"TrailingStop";"-58.87";"34.92";"3d 12h 24m";""
"11";"XAUUSD_DukasM1_Infinox";"Buy";"2003.07.11 03:42:00";"344.64";"0.27";"2003.07.15 20:47:00";"344.94";"3.13";"9894.72";"IS";"TrailingStop";"-57.83";"110.46";"4d 17h 5m";""
"12";"XAUUSD_DukasM1_Infinox";"Buy";"2003.07.16 00:11:00";"342.98";"0.27";"2003.07.21 17:02:00";"348.44";"137.07";"10031.78";"IS";"PT";"-67.58";"147.42";"5d 16h 51m";""
"13";"XAUUSD_DukasM1_Infinox";"Buy";"2003.07.23 00:04:00";"350.32";"0.25";"2003.07.23 20:29:00";"356.19";"145.50";"10177.28";"IS";"PT";"-21.08";"146.75";"20h 25m";""
"14";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.06 00:16:00";"351.38";"0.21";"2003.08.11 14:51:00";"358.38";"138.78";"10316.06";"IS";"PT";"-58.65";"147.00";"5d 14h 35m";""
"15";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.13 00:00:00";"358.20";"0.18";"2003.08.14 17:20:00";"366.26";"140.42";"10456.48";"IS";"PT";"-58.50";"145.08";"1d 17h 20m";""
"16";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.26 00:04:00";"360.82";"0.22";"2003.08.27 15:35:00";"367.57";"145.86";"10602.34";"IS";"PT";"-53.53";"148.50";"1d 15h 31m";""
"17";"XAUUSD_DukasM1_Infinox";"Buy";"2003.08.29 00:00:00";"369.40";"0.16";"2003.09.02 06:55:00";"378.35";"140.10";"10742.44";"IS";"PT";"-19.95";"143.20";"4d 6h 55m";""
"18";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.03 00:04:00";"371.49";"0.15";"2003.09.04 14:52:00";"369.36";"-35.95";"10706.49";"IS";"TrailingStop";"-40.44";"54.12";"1d 14h 48m";""
"19";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.05 00:02:00";"372.90";"0.17";"2003.09.09 15:20:00";"381.63";"145.09";"10851.58";"IS";"PT";"-57.19";"148.41";"4d 15h 18m";""
"20";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.11 00:05:00";"379.81";"0.17";"2003.09.11 16:53:00";"376.15";"-63.07";"10788.51";"IS";"TrailingStop";"-62.22";"15.40";"16h 48m";""
"21";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.19 01:22:00";"376.00";"0.18";"2003.09.22 02:58:00";"384.00";"141.78";"10930.29";"IS";"PT";"-33.73";"144.00";"3d 1h 36m";""
"22";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.24 00:07:00";"384.50";"0.18";"2003.09.25 17:26:00";"392.45";"138.16";"11068.46";"IS";"PT";"-35.17";"143.10";"1d 17h 19m";""
"23";"XAUUSD_DukasM1_Infinox";"Buy";"2003.09.26 00:04:00";"385.10";"0.15";"2003.09.26 15:48:00";"380.91";"-63.60";"11004.86";"IS";"TrailingStop";"-62.85";"11.25";"15h 44m";""
"24";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.02 00:00:00";"384.09";"0.18";"2003.10.02 15:52:00";"381.43";"-48.78";"10956.08";"IS";"TrailingStop";"-47.88";"38.68";"15h 52m";""
"25";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.09 00:35:00";"374.86";"0.18";"2003.10.09 15:24:00";"372.21";"-48.60";"10907.48";"IS";"TrailingStop";"-47.70";"28.62";"14h 49m";""
"26";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.24 00:05:00";"383.94";"0.18";"2003.10.28 15:20:00";"384.17";"0.55";"10908.03";"IS";"TrailingStop";"-15.35";"142.09";"4d 15h 15m";""
"27";"XAUUSD_DukasM1_Infinox";"Buy";"2003.10.31 03:30:00";"381.47";"0.17";"2003.10.31 19:42:00";"382.17";"11.05";"10919.08";"IS";"TrailingStop";"-6.90";"121.40";"16h 12m";""
"28";"XAUUSD_DukasM1_Infinox";"Buy";"2003.11.07 00:00:00";"379.70";"0.17";"2003.11.07 16:11:00";"375.98";"-64.09";"10854.99";"IS";"TrailingStop";"-63.24";"20.37";"16h 11m";""
"29";"XAUUSD_DukasM1_Infinox";"Buy";"2003.11.14 00:30:00";"394.26";"0.15";"2003.11.17 16:44:00";"393.18";"-18.10";"10836.89";"IS";"TrailingStop";"-17.54";"67.23";"3d 16h 14m";""
"30";"XAUUSD_DukasM1_Infinox";"Buy";"2003.11.20 00:16:00";"394.80";"0.16";"2003.11.24 15:45:00";"391.50";"-56.06";"10780.83";"IS";"TrailingStop";"-61.10";"43.17";"4d 15h 29m";""
"31";"XAUUSD_DukasM1_Infinox";"Buy";"2003.11.28 00:19:00";"395.00";"0.27";"2003.12.01 15:50:00";"400.47";"144.27";"10925.10";"IS";"PT";"-33.99";"147.69";"3d 15h 31m";""
"32";"XAUUSD_DukasM1_Infinox";"Buy";"2003.12.05 03:01:00";"401.27";"0.17";"2003.12.10 16:20:00";"409.55";"135.93";"11061.03";"IS";"PT";"-42.09";"140.76";"5d 13h 19m";""
"33";"XAUUSD_DukasM1_Infinox";"Buy";"2003.12.16 00:47:00";"409.38";"0.17";"2003.12.26 07:25:00";"410.08";"-5.19";"11055.84";"IS";"TrailingStop";"-61.81";"58.11";"10d 6h 38m";""
"34";"XAUUSD_DukasM1_Infinox";"Buy";"2004.01.01 00:18:00";"415.22";"0.21";"2004.01.05 17:32:00";"422.07";"139.41";"11195.25";"IS";"PT";"-28.41";"143.85";"4d 17h 14m";""
"35";"XAUUSD_DukasM1_Infinox";"Buy";"2004.01.07 00:00:00";"421.62";"0.14";"2004.01.08 10:50:00";"417.15";"-66.72";"11128.53";"IS";"TrailingStop";"-62.58";"35.01";"1d 10h 50m";""
"36";"XAUUSD_DukasM1_Infinox";"Buy";"2004.01.13 00:00:00";"424.23";"0.15";"2004.01.14 10:58:00";"420.32";"-60.64";"11067.89";"IS";"TrailingStop";"-58.65";"32.48";"1d 10h 58m";""
"37";"XAUUSD_DukasM1_Infinox";"Buy";"2004.01.22 00:01:00";"409.87";"0.15";"2004.01.23 16:37:00";"407.03";"-44.55";"11023.35";"IS";"TrailingStop";"-42.60";"42.42";"1d 16h 36m";""
"38";"XAUUSD_DukasM1_Infinox";"Buy";"2004.02.11 01:32:00";"405.63";"0.18";"2004.02.13 15:38:00";"413.67";"138.14";"11161.49";"IS";"PT";"-29.75";"144.72";"2d 14h 6m";""
"39";"XAUUSD_DukasM1_Infinox";"Buy";"2004.03.09 00:23:00";"400.64";"0.21";"2004.03.10 08:37:00";"399.44";"-27.89";"11133.60";"IS";"TrailingStop";"-28.39";"106.32";"1d 8h 14m";""
"40";"XAUUSD_DukasM1_Infinox";"Buy";"2004.03.25 00:01:00";"415.96";"0.16";"2004.03.29 20:31:00";"416.56";"6.21";"11139.81";"IS";"TrailingStop";"-34.98";"114.98";"4d 20h 30m";""
"41";"XAUUSD_DukasM1_Infinox";"Buy";"2004.03.30 00:10:00";"416.77";"0.16";"2004.03.31 19:08:00";"425.64";"139.82";"11279.64";"IS";"PT";"-11.95";"141.92";"1d 18h 58m";""
"42";"XAUUSD_DukasM1_Infinox";"Buy";"2004.04.02 03:32:00";"426.42";"0.14";"2004.04.02 16:43:00";"420.76";"-79.94";"11199.70";"IS";"TrailingStop";"-79.24";"32.82";"13h 11m";""
"43";"XAUUSD_DukasM1_Infinox";"Buy";"2004.04.20 00:10:00";"400.82";"0.16";"2004.04.20 22:58:00";"394.61";"-100.16";"11099.54";"IS";"SL";"-99.36";"0.00";"22h 48m";""
"44";"XAUUSD_DukasM1_Infinox";"Buy";"2004.05.03 02:51:00";"386.54";"0.15";"2004.05.06 16:11:00";"388.62";"24.81";"11124.35";"IS";"TrailingStop";"-26.84";"120.08";"3d 13h 20m";""
"45";"XAUUSD_DukasM1_Infinox";"Buy";"2004.05.21 00:04:00";"379.22";"0.17";"2004.05.25 14:47:00";"387.76";"141.82";"11266.17";"IS";"PT";"-12.00";"145.18";"4d 14h 43m";""
"46";"XAUUSD_DukasM1_Infinox";"Buy";"2004.05.27 00:02:00";"388.20";"0.19";"2004.05.28 05:06:00";"395.99";"145.63";"11411.80";"IS";"PT";"-14.25";"148.01";"1d 5h 4m";""
"47";"XAUUSD_DukasM1_Infinox";"Buy";"2004.06.02 00:00:00";"393.92";"0.17";"2004.06.02 18:14:00";"391.19";"-47.26";"11364.54";"IS";"TrailingStop";"-46.41";"40.97";"18h 14m";""
"48";"XAUUSD_DukasM1_Infinox";"Buy";"2004.06.09 00:01:00";"390.80";"0.17";"2004.06.09 14:58:00";"386.34";"-76.67";"11287.87";"IS";"TrailingStop";"-75.82";"11.44";"14h 57m";""
"49";"XAUUSD_DukasM1_Infinox";"Buy";"2004.06.17 00:21:00";"383.79";"0.17";"2004.06.18 15:19:00";"392.28";"142.21";"11430.08";"IS";"PT";"-21.93";"144.33";"1d 14h 58m";""
"50";"XAUUSD_DukasM1_Infinox";"Buy";"2004.06.22 00:07:00";"393.61";"0.17";"2004.06.23 17:24:00";"392.41";"-22.55";"11407.53";"IS";"TrailingStop";"-27.03";"52.28";"1d 17h 17m";""
"51";"XAUUSD_DukasM1_Infinox";"Buy";"2004.06.24 00:32:00";"396.33";"0.19";"2004.06.28 14:01:00";"403.86";"139.19";"11546.72";"IS";"PT";"-58.84";"143.07";"4d 13h 29m";""
"52";"XAUUSD_DukasM1_Infinox";"Buy";"2004.07.06 00:02:00";"397.81";"0.24";"2004.07.06 17:09:00";"394.33";"-84.72";"11462.00";"IS";"TrailingStop";"-83.52";"25.80";"17h 7m";""
"53";"XAUUSD_DukasM1_Infinox";"Buy";"2004.07.16 00:30:00";"403.74";"0.18";"2004.07.20 14:43:00";"403.00";"-17.05";"11444.95";"IS";"TrailingStop";"-39.33";"67.46";"4d 14h 13m";""
