"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.08 11:00:00";"79.525";"0.24";"2003.12.17 16:49:00";"79.444";"-14.49";"9985.51";"IS";"TrailingStop";"-74.23";"114.10";"9d 5h 49m";""
"2";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.18 14:00:00";"79.257";"0.2";"2003.12.22 13:44:00";"78.859";"-53.16";"9932.35";"IS";"TrailingStop";"-52.05";"71.41";"3d 23h 44m";""
"3";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.02 00:00:00";"80.764";"0.12";"2004.01.14 22:56:00";"82.161";"108.70";"10041.05";"IS";"TrailingStop";"-49.75";"227.41";"12d 22h 56m";""
"4";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.20 03:00:00";"81.060";"0.19";"2004.01.23 18:46:00";"81.876";"100.18";"10141.23";"IS";"TrailingStop";"-15.41";"225.75";"3d 15h 46m";""
"5";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.02 09:00:00";"80.342";"0.17";"2004.02.11 18:57:00";"82.835";"275.88";"10417.11";"IS";"PT";"-67.14";"277.14";"9d 9h 57m";""
"6";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.16 19:00:00";"83.521";"0.23";"2004.02.20 19:25:00";"84.113";"87.52";"10504.63";"IS";"TrailingStop";"-28.73";"219.74";"4d 0h 25m";""
"7";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.15 09:00:00";"81.486";"0.12";"2004.03.17 07:46:00";"80.302";"-93.57";"10411.05";"IS";"SL";"-92.91";"4.47";"1d 22h 46m";""
"8";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.22 10:00:00";"80.078";"0.17";"2004.03.24 10:34:00";"79.653";"-48.19";"10362.87";"IS";"TrailingStop";"-47.25";"71.81";"2d 0h 34m";""
"9";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.30 01:00:00";"78.785";"0.17";"2004.03.31 06:13:00";"79.005";"23.56";"10386.43";"IS";"TrailingStop";"-5.89";"129.51";"1d 5h 13m";""
"10";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.31 23:00:00";"79.913";"0.15";"2004.04.02 19:22:00";"78.940";"-96.35";"10290.08";"IS";"SL";"-95.44";"3.14";"1d 20h 22m";""
