"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.31 01:00:00";"79.997";"0.21";"2003.12.31 17:31:00";"80.541";"73.65";"10073.65";"IS";"PT";"-24.03";"74.70";"16h 31m";""
"2";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.01 00:00:00";"80.513";"0.17";"2004.01.02 21:48:00";"81.168";"72.01";"10145.66";"IS";"PT";"-45.91";"72.81";"1d 21h 48m";""
"3";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.27 00:00:00";"84.474";"0.17";"2004.02.27 11:35:00";"83.756";"-80.67";"10065.00";"IS";"TrailingStop";"-79.82";"8.56";"11h 35m";""
"4";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.15 01:00:00";"80.829";"0.11";"2004.03.17 07:44:00";"80.388";"-32.21";"10032.78";"IS";"TrailingStop";"-31.72";"52.94";"2d 6h 44m";""
"5";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.29 01:00:00";"78.401";"0.14";"2004.03.30 03:31:00";"79.210";"73.40";"10106.18";"IS";"PT";"-3.57";"74.06";"1d 2h 31m";""
"6";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.02 01:00:00";"79.498";"0.17";"2004.04.02 15:49:00";"79.111";"-43.87";"10062.31";"IS";"TrailingStop";"-43.02";"45.13";"14h 49m";""
"7";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.14 00:00:00";"80.370";"0.17";"2004.04.14 08:24:00";"79.626";"-83.56";"9978.75";"IS";"TrailingStop";"-82.71";"24.46";"8h 24m";""
"8";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.16 01:00:00";"80.081";"0.14";"2004.04.19 12:00:00";"80.873";"71.84";"10050.60";"IS";"PT";"-22.52";"72.51";"3d 11h 0m";""
"9";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.21 01:00:00";"79.546";"0.16";"2004.04.21 17:18:00";"80.253";"73.17";"10123.77";"IS";"PT";"-41.33";"73.97";"16h 18m";""
"10";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.26 01:00:00";"79.554";"0.14";"2004.04.27 14:50:00";"80.331";"70.47";"10194.24";"IS";"PT";"-23.89";"71.13";"1d 13h 50m";""
"11";"AUDJPY_DukasM1_the5ers";"Buy";"2004.05.04 01:00:00";"79.328";"0.17";"2004.05.04 11:51:00";"79.980";"71.63";"10265.87";"IS";"PT";"-4.89";"72.48";"10h 51m";""
"12";"AUDJPY_DukasM1_the5ers";"Buy";"2004.05.25 00:00:00";"78.692";"0.17";"2004.05.25 15:09:00";"79.343";"71.52";"10337.39";"IS";"PT";"-9.34";"72.37";"15h 9m";""
"13";"AUDJPY_DukasM1_the5ers";"Buy";"2004.06.08 01:00:00";"77.375";"0.17";"2004.06.08 20:06:00";"76.681";"-78.00";"10259.39";"IS";"TrailingStop";"-77.15";"15.23";"19h 6m";""
"14";"AUDJPY_DukasM1_the5ers";"Buy";"2004.06.25 01:00:00";"74.913";"0.17";"2004.06.28 11:55:00";"75.565";"71.68";"10331.07";"IS";"PT";"-9.34";"72.48";"3d 10h 55m";""
"15";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.12 01:00:00";"77.969";"0.2";"2004.07.12 13:40:00";"78.535";"73.02";"10404.09";"IS";"PT";"-20.14";"74.02";"12h 40m";""
"16";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.13 00:00:00";"78.729";"0.2";"2004.07.14 10:22:00";"79.289";"72.29";"10476.39";"IS";"PT";"-47.74";"73.24";"1d 10h 22m";""
"17";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.15 00:00:00";"78.968";"0.2";"2004.07.16 16:47:00";"79.538";"73.60";"10549.99";"IS";"PT";"-35.70";"74.55";"1d 16h 47m";""
"18";"AUDJPY_DukasM1_the5ers";"Buy";"2004.07.23 01:00:00";"78.380";"0.19";"2004.07.26 02:55:00";"77.779";"-75.57";"10474.42";"IS";"TrailingStop";"-74.67";"21.49";"3d 1h 55m";""
"19";"AUDJPY_DukasM1_the5ers";"Buy";"2004.08.13 01:00:00";"79.124";"0.21";"2004.08.16 16:51:00";"79.646";"70.69";"10545.11";"IS";"PT";"-36.25";"71.68";"3d 15h 51m";""
"20";"AUDJPY_DukasM1_the5ers";"Buy";"2004.08.20 00:00:00";"79.233";"0.19";"2004.08.23 18:14:00";"78.544";"-86.50";"10458.60";"IS";"TrailingStop";"-85.61";"10.93";"3d 18h 14m";""
"21";"AUDJPY_DukasM1_the5ers";"Buy";"2004.09.21 01:00:00";"76.905";"0.23";"2004.09.22 04:19:00";"77.385";"71.10";"10529.71";"IS";"PT";"-16.69";"72.19";"1d 3h 19m";""
"22";"AUDJPY_DukasM1_the5ers";"Buy";"2004.10.05 00:00:00";"79.935";"0.2";"2004.10.05 18:18:00";"80.486";"71.06";"10600.77";"IS";"PT";"-47.61";"72.06";"18h 18m";""
"23";"AUDJPY_DukasM1_the5ers";"Buy";"2004.10.06 01:00:00";"80.401";"0.2";"2004.10.07 20:39:00";"80.948";"70.70";"10671.47";"IS";"PT";"-42.24";"71.54";"1d 19h 39m";""
"24";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.02 00:00:00";"79.428";"0.21";"2004.11.03 12:00:00";"79.968";"73.16";"10744.63";"IS";"PT";"-62.89";"74.15";"1d 12h 0m";""
"25";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.10 01:00:00";"80.236";"0.23";"2004.11.10 12:42:00";"80.723";"72.10";"10816.73";"IS";"PT";"-8.87";"73.25";"11h 42m";""
"26";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.11 01:00:00";"81.181";"0.21";"2004.11.12 04:16:00";"80.965";"-30.66";"10786.07";"IS";"TrailingStop";"-29.66";"71.96";"1d 3h 16m";""
"27";"AUDJPY_DukasM1_the5ers";"Buy";"2004.11.30 01:00:00";"80.490";"0.19";"2004.11.30 09:44:00";"79.717";"-96.99";"10689.08";"IS";"SL";"-96.04";"17.27";"8h 44m";""
"28";"AUDJPY_DukasM1_the5ers";"Buy";"2005.01.04 00:00:00";"79.973";"0.16";"2005.01.05 15:37:00";"79.404";"-60.29";"10628.79";"IS";"TrailingStop";"-59.53";"38.61";"1d 15h 37m";""
"29";"AUDJPY_DukasM1_the5ers";"Buy";"2005.01.18 01:00:00";"77.131";"0.21";"2005.01.18 13:53:00";"77.663";"72.01";"10700.80";"IS";"PT";"-24.44";"73.06";"12h 53m";""
"30";"AUDJPY_DukasM1_the5ers";"Buy";"2005.01.19 00:00:00";"77.184";"0.19";"2005.01.19 09:44:00";"77.767";"71.49";"10772.28";"IS";"PT";"-29.69";"72.44";"9h 44m";""
"31";"AUDJPY_DukasM1_the5ers";"Buy";"2005.01.21 00:00:00";"78.419";"0.18";"2005.01.21 10:35:00";"79.029";"70.90";"10843.18";"IS";"PT";"-20.25";"71.80";"10h 35m";""
"32";"AUDJPY_DukasM1_the5ers";"Buy";"2005.02.10 01:00:00";"81.340";"0.23";"2005.02.10 03:12:00";"81.823";"71.49";"10914.68";"IS";"PT";"-23.01";"72.64";"2h 12m";""
"33";"AUDJPY_DukasM1_the5ers";"Buy";"2005.02.11 01:00:00";"82.725";"0.18";"2005.02.14 04:40:00";"82.490";"-28.51";"10886.16";"IS";"TrailingStop";"-27.66";"53.44";"3d 3h 40m";""
"34";"AUDJPY_DukasM1_the5ers";"Buy";"2005.02.22 01:00:00";"83.288";"0.24";"2005.02.22 04:53:00";"82.653";"-100.86";"10785.31";"IS";"SL";"-99.66";"3.77";"3h 53m";""
"35";"AUDJPY_DukasM1_the5ers";"Buy";"2005.02.25 01:00:00";"82.715";"0.22";"2005.03.01 06:59:00";"82.206";"-74.21";"10711.10";"IS";"TrailingStop";"-75.24";"29.06";"4d 5h 59m";""
"36";"AUDJPY_DukasM1_the5ers";"Buy";"2005.03.04 01:00:00";"82.229";"0.23";"2005.03.04 14:53:00";"82.717";"72.25";"10783.34";"IS";"PT";"-5.11";"73.40";"13h 53m";""
"37";"AUDJPY_DukasM1_the5ers";"Buy";"2005.03.21 01:00:00";"83.128";"0.24";"2005.03.21 18:29:00";"82.579";"-87.36";"10695.98";"IS";"TrailingStop";"-86.16";"12.08";"17h 29m";""
"38";"AUDJPY_DukasM1_the5ers";"Buy";"2005.04.01 00:00:00";"82.783";"0.21";"2005.04.05 10:28:00";"83.313";"71.84";"10767.83";"IS";"PT";"-26.23";"72.78";"4d 10h 28m";""
"39";"AUDJPY_DukasM1_the5ers";"Buy";"2005.04.14 00:00:00";"83.477";"0.24";"2005.04.15 04:16:00";"83.028";"-71.60";"10696.22";"IS";"TrailingStop";"-70.47";"21.97";"1d 4h 16m";""
"40";"AUDJPY_DukasM1_the5ers";"Buy";"2005.04.21 00:00:00";"82.856";"0.23";"2005.04.22 01:57:00";"82.667";"-29.51";"10666.71";"IS";"TrailingStop";"-38.50";"61.36";"1d 1h 57m";""
"41";"AUDJPY_DukasM1_the5ers";"Buy";"2005.04.25 01:00:00";"82.454";"0.19";"2005.04.27 20:48:00";"82.111";"-43.46";"10623.25";"IS";"TrailingStop";"-42.62";"34.17";"2d 19h 48m";""
"42";"AUDJPY_DukasM1_the5ers";"Buy";"2005.05.20 01:00:00";"81.478";"0.24";"2005.05.24 14:51:00";"81.938";"71.12";"10694.37";"IS";"PT";"-19.15";"72.19";"4d 13h 51m";""
"43";"AUDJPY_DukasM1_the5ers";"Buy";"2005.05.25 01:00:00";"81.863";"0.24";"2005.05.26 04:09:00";"82.338";"73.54";"10767.91";"IS";"PT";"-52.42";"74.55";"1d 3h 9m";""
"44";"AUDJPY_DukasM1_the5ers";"Buy";"2005.05.30 01:00:00";"82.246";"0.23";"2005.05.31 04:39:00";"81.674";"-87.12";"10680.79";"IS";"TrailingStop";"-86.03";"15.49";"1d 3h 39m";""
"45";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.07 00:00:00";"81.841";"0.22";"2005.06.08 15:40:00";"82.340";"70.75";"10751.54";"IS";"PT";"-34.96";"71.79";"1d 15h 40m";""
"46";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.17 00:00:00";"84.216";"0.22";"2005.06.17 17:59:00";"84.734";"73.42";"10824.96";"IS";"PT";"-29.64";"74.52";"17h 59m";""
"47";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.22 01:00:00";"84.410";"0.21";"2005.06.23 10:10:00";"84.203";"-29.31";"10795.65";"IS";"TrailingStop";"-28.43";"68.39";"1d 9h 10m";""
"48";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.24 00:00:00";"84.005";"0.21";"2005.06.24 11:04:00";"84.531";"71.18";"10866.83";"IS";"PT";"-35.02";"72.23";"11h 4m";""
"49";"AUDJPY_DukasM1_the5ers";"Buy";"2005.06.28 00:00:00";"84.026";"0.21";"2005.06.28 20:59:00";"83.821";"-29.20";"10837.63";"IS";"TrailingStop";"-28.15";"70.45";"20h 59m";""
"50";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.05 01:00:00";"83.526";"0.21";"2005.07.05 12:35:00";"83.097";"-59.96";"10777.67";"IS";"TrailingStop";"-58.91";"34.47";"11h 35m";""
"51";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.07 01:00:00";"82.844";"0.2";"2005.07.11 13:41:00";"83.410";"73.13";"10850.80";"IS";"PT";"-27.60";"74.02";"4d 12h 41m";""
"52";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.12 00:00:00";"83.506";"0.22";"2005.07.14 06:36:00";"84.017";"72.65";"10923.45";"IS";"PT";"-28.34";"73.51";"2d 6h 36m";""
"53";"AUDJPY_DukasM1_the5ers";"Buy";"2005.07.15 01:00:00";"84.272";"0.19";"2005.07.20 04:05:00";"84.848";"70.77";"10994.22";"IS";"PT";"-54.17";"71.57";"5d 3h 5m";""
"54";"AUDJPY_DukasM1_the5ers";"Buy";"2005.09.05 01:00:00";"83.846";"0.22";"2005.09.07 06:20:00";"84.347";"71.09";"11065.31";"IS";"PT";"-42.73";"72.08";"2d 5h 20m";""
"55";"AUDJPY_DukasM1_the5ers";"Buy";"2005.09.13 00:00:00";"84.855";"0.21";"2005.09.15 17:04:00";"84.636";"-30.90";"11034.41";"IS";"TrailingStop";"-30.07";"56.30";"2d 17h 4m";""
"56";"AUDJPY_DukasM1_the5ers";"Buy";"2005.09.19 01:00:00";"85.387";"0.24";"2005.09.20 11:58:00";"85.853";"72.00";"11106.41";"IS";"PT";"-69.84";"73.13";"1d 10h 58m";""
"57";"AUDJPY_DukasM1_the5ers";"Buy";"2005.09.29 00:00:00";"85.803";"0.23";"2005.09.30 13:54:00";"86.284";"71.26";"11177.67";"IS";"PT";"-37.15";"72.34";"1d 13h 54m";""
"58";"AUDJPY_DukasM1_the5ers";"Buy";"2005.10.06 01:00:00";"85.987";"0.21";"2005.10.06 19:45:00";"85.788";"-28.38";"11149.29";"IS";"TrailingStop";"-27.33";"70.17";"18h 45m";""
"59";"AUDJPY_DukasM1_the5ers";"Buy";"2005.10.24 01:00:00";"86.628";"0.24";"2005.10.26 02:03:00";"87.092";"71.75";"11221.04";"IS";"PT";"-62.15";"72.82";"2d 1h 3m";""
"60";"AUDJPY_DukasM1_the5ers";"Buy";"2005.11.16 01:00:00";"87.124";"0.24";"2005.11.21 08:07:00";"87.588";"71.94";"11292.98";"IS";"PT";"-64.66";"72.82";"5d 7h 7m";""
"61";"AUDJPY_DukasM1_the5ers";"Buy";"2005.11.23 00:00:00";"87.561";"0.25";"2005.11.25 16:05:00";"88.012";"72.75";"11365.73";"IS";"PT";"-56.24";"73.73";"2d 16h 5m";""
"62";"AUDJPY_DukasM1_the5ers";"Buy";"2005.12.01 00:00:00";"88.350";"0.26";"2005.12.01 10:54:00";"88.777";"71.30";"11437.03";"IS";"PT";"-3.06";"72.60";"10h 54m";""
"63";"AUDJPY_DukasM1_the5ers";"Buy";"2005.12.29 01:00:00";"85.779";"0.22";"2005.12.29 21:09:00";"86.292";"72.70";"11509.73";"IS";"PT";"-14.39";"73.80";"20h 9m";""
"64";"AUDJPY_DukasM1_the5ers";"Buy";"2005.12.30 00:00:00";"86.163";"0.24";"2006.01.03 17:00:00";"85.963";"-32.46";"11477.27";"IS";"TrailingStop";"-44.10";"71.72";"4d 17h 0m";""
