"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.26 00:00:00";"79.509";"0.19";"2003.12.26 22:00:00";"79.632";"14.33";"10014.33";"IS";"Exit After X Bars";"-24.48";"24.60";"22h 0m";""
"2";"AUDJPY_DukasM1_the5ers";"Buy";"2003.12.31 00:00:00";"80.104";"0.21";"2003.12.31 00:55:00";"79.401";"-97.59";"9916.74";"IS";"SL";"-96.54";"6.59";"55m 0s";""
"3";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.09 00:00:00";"82.321";"0.16";"2004.01.09 07:25:00";"83.116";"82.38";"9999.12";"IS";"PT";"-21.97";"83.18";"7h 25m";""
"4";"AUDJPY_DukasM1_the5ers";"Buy";"2004.01.28 00:00:00";"82.170";"0.15";"2004.01.28 22:00:00";"81.860";"-31.16";"9967.96";"IS";"Exit After X Bars";"-47.87";"55.13";"22h 0m";""
"5";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.25 00:00:00";"84.333";"0.13";"2004.02.25 22:00:00";"84.086";"-21.65";"9946.32";"IS";"Exit After X Bars";"-33.58";"28.90";"22h 0m";""
"6";"AUDJPY_DukasM1_the5ers";"Buy";"2004.02.27 00:00:00";"84.474";"0.14";"2004.02.27 22:00:00";"84.419";"-5.74";"9940.58";"IS";"Exit After X Bars";"-88.16";"10.89";"22h 0m";""
"7";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.11 00:00:00";"82.627";"0.11";"2004.03.11 11:58:00";"81.334";"-93.56";"9847.02";"IS";"SL";"-93.01";"45.96";"11h 58m";""
"8";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.15 01:00:00";"80.829";"0.09";"2004.03.15 23:00:00";"81.260";"24.92";"9871.94";"IS";"Exit After X Bars";"-21.42";"43.32";"22h 0m";""
"9";"AUDJPY_DukasM1_the5ers";"Buy";"2004.03.29 01:00:00";"78.401";"0.11";"2004.03.29 23:00:00";"78.806";"28.58";"9900.52";"IS";"Exit After X Bars";"-2.81";"40.43";"22h 0m";""
"10";"AUDJPY_DukasM1_the5ers";"Buy";"2004.04.02 01:00:00";"79.498";"0.14";"2004.04.02 23:00:00";"79.096";"-37.50";"9863.02";"IS";"Exit After X Bars";"-59.87";"37.17";"22h 0m";""
