"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.10 09:00:00";"108.023";"0.11";"2003.12.10 19:00:00";"108.368";"24.27";"10024.27";"IS";"Exit After X Bars";"-13.16";"50.14";"10h 0m";""
"2";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.18 16:00:00";"107.802";"0.12";"2003.12.19 02:00:00";"107.678";"-10.41";"10013.86";"IS";"Exit After X Bars";"-29.98";"23.38";"10h 0m";""
"3";"USDJPY_DukasM1_the5ers";"Buy";"2003.12.31 17:00:00";"107.145";"0.16";"2004.01.01 03:00:00";"107.198";"4.43";"10018.29";"IS";"Exit After X Bars";"-10.99";"60.16";"10h 0m";""
"4";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.09 06:00:00";"106.284";"0.18";"2004.01.09 07:00:00";"107.577";"151.29";"10169.58";"IS";"PT";"0.00";"152.19";"1h 0m";""
"5";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.16 17:00:00";"106.472";"0.12";"2004.01.19 03:00:00";"106.478";"-0.21";"10169.37";"IS";"Exit After X Bars";"-1.73";"41.43";"2d 10h 0m";""
"6";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.19 11:00:00";"107.181";"0.1";"2004.01.19 21:00:00";"107.178";"-0.70";"10168.68";"IS";"Exit After X Bars";"-20.99";"19.55";"10h 0m";""
"7";"USDJPY_DukasM1_the5ers";"Buy";"2004.01.20 16:00:00";"107.889";"0.08";"2004.01.21 02:00:00";"107.008";"-46.54";"10122.14";"IS";"Exit After X Bars";"-56.97";"1.10";"10h 0m";""
"8";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.06 03:00:00";"105.967";"0.12";"2004.02.06 13:00:00";"106.598";"48.91";"10171.05";"IS";"Exit After X Bars";"-6.83";"56.73";"10h 0m";""
"9";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.13 18:00:00";"105.596";"0.15";"2004.02.16 04:00:00";"105.408";"-19.29";"10151.76";"IS";"Exit After X Bars";"-21.19";"0.39";"2d 10h 0m";""
"10";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.16 12:00:00";"105.508";"0.17";"2004.02.16 22:00:00";"105.448";"-7.52";"10144.24";"IS";"Exit After X Bars";"-22.01";"9.12";"10h 0m";""
"11";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.17 17:00:00";"105.893";"0.14";"2004.02.18 03:00:00";"105.658";"-22.31";"10121.94";"IS";"Exit After X Bars";"-33.23";"4.30";"10h 0m";""
"12";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.18 17:00:00";"105.897";"0.13";"2004.02.19 03:00:00";"106.428";"44.24";"10166.17";"IS";"Exit After X Bars";"0.00";"103.97";"10h 0m";""
"13";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.20 09:00:00";"107.808";"0.1";"2004.02.20 19:00:00";"108.838";"66.85";"10233.03";"IS";"Exit After X Bars";"-16.22";"82.52";"10h 0m";""
"14";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.25 18:00:00";"108.900";"0.12";"2004.02.26 04:00:00";"109.048";"10.78";"10243.81";"IS";"Exit After X Bars";"-8.63";"21.19";"10h 0m";""
"15";"USDJPY_DukasM1_the5ers";"Buy";"2004.02.26 10:00:00";"109.438";"0.11";"2004.02.26 20:00:00";"109.558";"8.08";"10251.89";"IS";"Exit After X Bars";"-12.08";"28.20";"10h 0m";""
"16";"USDJPY_DukasM1_the5ers";"Buy";"2004.03.02 13:00:00";"109.722";"0.14";"2004.03.02 23:00:00";"110.088";"32.81";"10284.69";"IS";"Exit After X Bars";"-18.49";"62.99";"10h 0m";""
