"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"USDJPY_DukasM1_the5ers";"Buy";"2004.10.28 16:00:00";"106.220";"0.12";"2004.10.29 09:48:00";"105.819";"-32.07";"9967.93";"IS";"TrailingStop";"-31.47";"11.22";"17h 48m";""
"2";"USDJPY_DukasM1_the5ers";"Buy";"2004.11.01 04:00:00";"106.250";"0.13";"2004.11.02 22:06:00";"106.147";"-9.41";"9958.53";"IS";"TrailingStop";"-14.45";"43.35";"1d 18h 6m";""
"3";"USDJPY_DukasM1_the5ers";"Buy";"2004.11.16 20:00:00";"105.360";"0.14";"2004.11.17 09:53:00";"105.040";"-30.00";"9928.53";"IS";"TrailingStop";"-32.96";"13.73";"13h 53m";""
"4";"USDJPY_DukasM1_the5ers";"Buy";"2004.11.26 12:00:00";"102.880";"0.12";"2004.11.26 18:43:00";"102.519";"-28.93";"9899.60";"IS";"TrailingStop";"-28.33";"18.83";"6h 43m";""
"5";"USDJPY_DukasM1_the5ers";"Buy";"2004.12.02 20:00:00";"103.200";"0.12";"2004.12.03 14:27:00";"102.965";"-19.04";"9880.56";"IS";"TrailingStop";"-18.83";"30.60";"18h 27m";""
"6";"USDJPY_DukasM1_the5ers";"Buy";"2004.12.08 04:00:00";"103.110";"0.12";"2004.12.08 15:36:00";"104.514";"109.57";"9990.14";"IS";"PT";"-11.77";"110.17";"11h 36m";""
"7";"USDJPY_DukasM1_the5ers";"Buy";"2004.12.14 20:00:00";"105.660";"0.1";"2004.12.15 14:47:00";"104.218";"-94.80";"9895.34";"IS";"SL";"-94.30";"4.58";"18h 47m";""
"8";"USDJPY_DukasM1_the5ers";"Buy";"2005.01.03 08:00:00";"103.010";"0.11";"2005.01.04 21:36:00";"104.515";"107.71";"10003.05";"IS";"PT";"-43.16";"108.26";"1d 13h 36m";""
"9";"USDJPY_DukasM1_the5ers";"Buy";"2005.01.06 12:00:00";"104.900";"0.09";"2005.01.07 11:01:00";"104.444";"-27.29";"9975.76";"IS";"TrailingStop";"-26.84";"16.48";"23h 1m";""
"10";"USDJPY_DukasM1_the5ers";"Buy";"2005.02.07 04:00:00";"104.180";"0.12";"2005.02.07 14:04:00";"104.117";"-5.54";"9970.22";"IS";"TrailingStop";"-6.28";"34.53";"10h 4m";""
"11";"USDJPY_DukasM1_the5ers";"Buy";"2005.02.16 08:00:00";"105.090";"0.12";"2005.02.17 18:05:00";"105.298";"15.72";"9985.94";"IS";"TrailingStop";"-21.97";"54.93";"1d 10h 5m";""
"12";"USDJPY_DukasM1_the5ers";"Buy";"2005.03.02 04:00:00";"104.610";"0.14";"2005.03.02 16:10:00";"104.633";"1.41";"9987.34";"IS";"TrailingStop";"-6.41";"49.44";"12h 10m";""
"13";"USDJPY_DukasM1_the5ers";"Buy";"2005.03.07 16:00:00";"105.230";"0.14";"2005.03.09 11:27:00";"104.188";"-96.09";"9891.25";"IS";"SL";"-95.39";"11.90";"1d 19h 27m";""
"14";"USDJPY_DukasM1_the5ers";"Buy";"2005.03.14 04:00:00";"104.400";"0.12";"2005.03.15 03:26:00";"104.675";"20.98";"9912.23";"IS";"TrailingStop";"-4.71";"61.21";"23h 26m";""
"15";"USDJPY_DukasM1_the5ers";"Buy";"2005.03.17 16:00:00";"104.740";"0.14";"2005.03.21 17:42:00";"105.027";"25.57";"9937.80";"IS";"TrailingStop";"-25.63";"68.66";"4d 1h 42m";""
"16";"USDJPY_DukasM1_the5ers";"Buy";"2005.03.31 00:00:00";"107.550";"0.15";"2005.04.05 06:20:00";"108.650";"107.15";"10044.95";"IS";"PT";"-91.22";"107.90";"5d 6h 20m";""
"17";"USDJPY_DukasM1_the5ers";"Buy";"2005.04.06 16:00:00";"108.681";"0.13";"2005.04.08 18:19:00";"108.464";"-19.10";"10025.85";"IS";"TrailingStop";"-52.71";"13.69";"2d 2h 19m";""
"18";"USDJPY_DukasM1_the5ers";"Buy";"2005.04.12 20:00:00";"108.200";"0.14";"2005.04.13 14:14:00";"107.142";"-97.56";"9928.29";"IS";"SL";"-96.86";"11.90";"18h 14m";""
"19";"USDJPY_DukasM1_the5ers";"Buy";"2005.04.14 08:00:00";"107.770";"0.14";"2005.04.15 14:40:00";"108.077";"27.41";"9955.70";"IS";"TrailingStop";"-15.56";"68.48";"1d 6h 40m";""
"20";"USDJPY_DukasM1_the5ers";"Buy";"2005.04.20 20:00:00";"106.770";"0.13";"2005.04.21 18:27:00";"106.896";"10.06";"9965.76";"IS";"TrailingStop";"-8.50";"56.11";"22h 27m";""
"21";"USDJPY_DukasM1_the5ers";"Buy";"2005.05.11 08:00:00";"105.680";"0.16";"2005.05.12 15:46:00";"106.686";"104.45";"10070.22";"IS";"PT";"-86.84";"105.25";"1d 7h 46m";""
"22";"USDJPY_DukasM1_the5ers";"Buy";"2005.05.17 16:00:00";"107.360";"0.14";"2005.05.18 13:36:00";"107.298";"-6.38";"10063.84";"IS";"TrailingStop";"-31.13";"39.37";"21h 36m";""
"23";"USDJPY_DukasM1_the5ers";"Buy";"2005.05.19 20:00:00";"107.530";"0.14";"2005.05.23 12:14:00";"107.890";"32.26";"10096.10";"IS";"TrailingStop";"-21.79";"70.49";"3d 16h 14m";""
"24";"USDJPY_DukasM1_the5ers";"Buy";"2005.05.25 00:00:00";"107.660";"0.16";"2005.05.27 07:31:00";"107.812";"15.10";"10111.20";"IS";"TrailingStop";"-41.85";"66.96";"2d 7h 31m";""
"25";"USDJPY_DukasM1_the5ers";"Buy";"2005.06.08 08:00:00";"106.820";"0.15";"2005.06.10 17:08:00";"107.927";"107.83";"10219.04";"IS";"PT";"-16.67";"108.58";"2d 9h 8m";""
"26";"USDJPY_DukasM1_the5ers";"Buy";"2005.06.20 04:00:00";"108.830";"0.14";"2005.06.21 16:00:00";"108.991";"14.04";"10233.07";"IS";"TrailingStop";"-66.83";"71.41";"1d 12h 0m";""
"27";"USDJPY_DukasM1_the5ers";"Buy";"2005.07.13 20:00:00";"112.160";"0.14";"2005.07.15 09:28:00";"112.001";"-15.26";"10217.82";"IS";"TrailingStop";"-47.61";"23.80";"1d 13h 28m";""
