"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"1";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.03.08 05:39:00";"9732.25";"2.63";"2012.03.09 02:00:00";"9911.07";"301.69";"10301.69";"IS";"PT";"-39.98";"305.39";"20h 21m";""
"2";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.04.25 03:00:00";"9582.92";"2.37";"2012.04.26 08:03:00";"9530.3";"-84.26";"10217.44";"IS";"TrailingStop";"-81.41";"68.81";"1d 5h 3m";""
"3";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.04.27 03:17:00";"9582.61";"2.49";"2012.04.27 08:10:00";"9519.9";"-101.39";"10116.04";"IS";"SL";"-101.39";"170.48";"4h 53m";""
"4";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.05.22 03:06:00";"8735.49";"2.51";"2012.05.23 03:13:00";"8673.19";"-104.70";"10011.34";"IS";"SL";"-101.54";"8.13";"1d 0h 7m";""
"5";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.05.28 04:50:00";"8597.34";"2.71";"2012.05.29 03:04:00";"8539.57";"-105.02";"9906.32";"IS";"SL";"-101.66";"7.94";"22h 14m";""
"6";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.05.29 07:17:00";"8616.82";"2.91";"2012.05.31 03:06:00";"8562.94";"-109.05";"9797.27";"IS";"SL";"-101.81";"75.38";"1d 19h 49m";""
"7";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.06.11 03:00:00";"8616.64";"2.5";"2012.06.12 03:00:00";"8477.78";"-228.53";"9568.74";"IS";"TrailingStop";"-225.42";"79.81";"1d 0h 0m";""
"8";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.06.14 06:34:00";"8575.83";"2.42";"2012.06.18 03:07:00";"8755.3";"270.04";"9838.78";"IS";"PT";"-36.27";"282.02";"3d 20h 33m";""
"9";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.06.20 08:09:00";"8764.52";"2.74";"2012.06.22 03:00:00";"8732.5";"-63.90";"9774.88";"IS";"TrailingStop";"-56.97";"168.17";"1d 18h 51m";""
"10";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.06.28 03:05:00";"8837.81";"2.88";"2012.06.29 06:41:00";"8988.54";"278.21";"10053.10";"IS";"PT";"-64.48";"281.88";"1d 3h 36m";""
"11";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.07.19 03:01:00";"8808.82";"2.82";"2012.07.20 03:28:00";"8753.26";"-105.33";"9947.77";"IS";"SL";"-101.74";"49.40";"1d 0h 27m";""
"12";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.07.27 03:00:00";"8551.84";"2.65";"2012.07.31 05:08:00";"8681.3";"209.69";"10157.46";"IS";"PT";"-49.58";"222.77";"4d 2h 8m";""
"13";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.08.06 03:00:00";"8687.7";"2.31";"2012.08.08 03:00:00";"8840.11";"222.82";"10380.28";"IS";"PT";"-17.17";"228.61";"2d 0h 0m";""
"14";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.09.07 03:00:00";"8825.87";"2.46";"2012.09.11 08:04:00";"8781.07";"-84.10";"10296.19";"IS";"TrailingStop";"-71.56";"77.75";"4d 5h 4m";""
"15";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.09.12 03:39:00";"8874.5";"2.54";"2012.09.14 03:00:00";"9097.92";"361.99";"10658.18";"IS";"PT";"-6.86";"368.50";"1d 23h 21m";""
"16";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.10.04 06:33:00";"8843.28";"2.48";"2012.10.09 07:58:00";"8780.3";"-117.25";"10540.93";"IS";"SL";"-101.42";"59.50";"5d 1h 25m";""
"17";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.10.16 03:00:00";"8643.18";"2.45";"2012.10.17 03:21:00";"8779.58";"213.94";"10754.88";"IS";"PT";"-15.11";"217.00";"1d 0h 21m";""
"18";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.11.02 02:00:00";"9053.72";"2.21";"2012.11.06 02:20:00";"8971.65";"-129.32";"10625.56";"IS";"TrailingStop";"-117.78";"24.20";"4d 0h 20m";""
"19";"NIKKEI225_DukasM1_Infinox";"Buy";"2012.11.15 02:22:00";"8723.4";"3.37";"2012.11.16 02:00:00";"8898.33";"378.56";"11004.11";"IS";"PT";"0.00";"382.80";"23h 38m";""
"20";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.06.17 08:50:00";"13007.91";"0.53";"2013.06.20 17:35:00";"12916.42";"-34.47";"10969.64";"IS";"TrailingStop";"-45.05";"155.59";"3d 8h 45m";""
"21";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.06.24 02:35:00";"13459.95";"0.6";"2013.06.24 04:27:00";"13202.65";"-100.25";"10869.40";"IS";"SL";"-100.25";"6.64";"1h 52m";""
"22";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.06.27 09:07:00";"13232.95";"0.66";"2013.07.01 09:33:00";"13890.79";"276.89";"11146.29";"IS";"PT";"-12.84";"281.93";"4d 0h 26m";""
"23";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.08.01 07:53:00";"13915.93";"0.95";"2013.08.02 08:23:00";"14370.37";"278.43";"11424.71";"IS";"PT";"-19.08";"280.34";"1d 0h 30m";""
"24";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.08.13 04:03:00";"13750.93";"0.94";"2013.08.15 07:37:00";"13749.7";"-4.48";"11420.23";"IS";"TrailingStop";"-44.52";"181.33";"2d 3h 34m";""
"25";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.08.30 08:28:00";"13439.96";"1.08";"2013.08.30 10:30:00";"13297.48";"-99.92";"11320.31";"IS";"SL";"-99.92";"9.85";"2h 2m";""
"26";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.09.02 10:41:00";"13731.5";"1.13";"2013.09.04 08:04:00";"14010.51";"200.25";"11520.56";"IS";"PT";"-78.15";"204.73";"1d 21h 23m";""
"27";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.10.29 03:55:00";"14396.65";"1.17";"2013.10.29 05:33:00";"14265.13";"-99.92";"11420.64";"IS";"SL";"-99.92";"4.82";"1h 38m";""
"28";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.11.06 05:34:00";"14323.97";"1.49";"2013.11.07 05:35:00";"14219.86";"-103.81";"11316.83";"IS";"SL";"-100.73";"80.33";"1d 0h 1m";""
"29";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.11.07 15:32:00";"14315.98";"1.56";"2013.11.07 18:03:00";"14216.43";"-100.84";"11215.99";"IS";"SL";"-100.84";"77.01";"2h 31m";""
"30";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.11.12 02:49:00";"14401.97";"1.36";"2013.11.14 02:09:00";"14719.89";"275.11";"11491.10";"IS";"PT";"-11.46";"280.76";"1d 23h 20m";""
"31";"NIKKEI225_DukasM1_Infinox";"Buy";"2013.12.06 19:24:00";"15571.58";"0.99";"2013.12.10 15:01:00";"15498.1";"-56.14";"11434.96";"IS";"TrailingStop";"-47.24";"83.84";"3d 19h 37m";""
"32";"NIKKEI225_DukasM1_Infinox";"Buy";"2014.01.15 07:05:00";"15786.96";"1.16";"2014.01.16 14:35:00";"15700.84";"-67.51";"11367.45";"IS";"TrailingStop";"-67.01";"113.73";"1d 7h 30m";""
"33";"NIKKEI225_DukasM1_Infinox";"Buy";"2014.01.17 02:58:00";"15725.96";"1.2";"2014.01.20 02:21:00";"15633.03";"-80.58";"11286.87";"IS";"TrailingStop";"-82.57";"87.30";"2d 23h 23m";""
